,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,Ozone,status.6,unit.6,PM<sub>2.5</sub> particulate matter (Hourly measured),status.7,unit.7,Sulphur dioxide,status.8,unit.8,Volatile PM<sub>10</sub> (Hourly measured),status.9,unit.9,Volatile PM<sub>2.5</sub> (Hourly measured),status.10,unit.10
10,01-01-2016,11:00,13.4,R,ugm-3 (TEOM FDMS),12.38943,R,ugm-3,46.55838,R,ugm-3,65.55524,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),26.24196,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),1.74156,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
11,01-01-2016,12:00,12.9,R,ugm-3 (TEOM FDMS),19.1473,R,ugm-3,50.99394,R,ugm-3,80.35273,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),16.65013,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),2.47929,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
12,01-01-2016,13:00,15.4,R,ugm-3 (TEOM FDMS),16.93179,R,ugm-3,47.78859,R,ugm-3,73.7503,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),21.83196,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),2.94761,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
13,01-01-2016,14:00,11.6,R,ugm-3 (TEOM FDMS),14.00406,R,ugm-3,44.96766,R,ugm-3,66.44025,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS),24.91931,R,ugm-3,0.6,R,ugm-3 (TEOM FDMS),3.34941,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
14,01-01-2016,15:00,15.8,R,ugm-3 (TEOM FDMS),15.01718,R,ugm-3,47.30425,R,ugm-3,70.33028,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),22.16275,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),3.61749,R,ugm-3,2.4,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
15,01-01-2016,16:00,16.7,R,ugm-3 (TEOM FDMS),12.57715,R,ugm-3,46.56555,R,ugm-3,65.85024,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),22.10737,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.22019,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
16,01-01-2016,17:00,15.5,R,ugm-3 (TEOM FDMS),13.96602,R,ugm-3,45.14313,R,ugm-3,66.55739,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),18.74461,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),4.48827,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
17,01-01-2016,18:00,14.0,R,ugm-3 (TEOM FDMS),12.84002,R,ugm-3,41.38746,R,ugm-3,61.07521,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),21.66682,R,ugm-3,7.5,R,ugm-3 (TEOM FDMS),4.42109,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
18,01-01-2016,19:00,17.0,R,ugm-3 (TEOM FDMS),9.42335,R,ugm-3,36.7812,R,ugm-3,51.23014,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),29.55033,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),4.5548,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
19,01-01-2016,20:00,17.1,R,ugm-3 (TEOM FDMS),8.44734,R,ugm-3,35.507,R,ugm-3,48.4594,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),30.8186,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),5.02378,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
20,01-01-2016,21:00,18.3,R,ugm-3 (TEOM FDMS),7.5839,R,ugm-3,34.35472,R,ugm-3,45.98319,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),33.30025,R,ugm-3,8.6,R,ugm-3 (TEOM FDMS),5.02378,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
21,01-01-2016,22:00,13.7,R,ugm-3 (TEOM FDMS),6.495,R,ugm-3,31.0131,R,ugm-3,40.97197,R,ugm-3,10.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),35.94555,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),5.15816,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
22,01-01-2016,23:00,15.1,R,ugm-3 (TEOM FDMS),8.93503,R,ugm-3,34.11039,R,ugm-3,47.81059,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),30.43293,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),5.96108,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
23,01-01-2016,24:00,11.8,R,ugm-3 (TEOM FDMS),8.10932,R,ugm-3,32.84241,R,ugm-3,45.27653,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),-0.6,R,ugm-3 (TEOM FDMS),27.67587,R,ugm-3,-0.7,R,ugm-3 (TEOM FDMS),6.49792,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
24,02-01-2016,01:00,10.6,R,ugm-3 (TEOM FDMS),4.90979,R,ugm-3,26.22038,R,ugm-3,33.74861,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),33.51978,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),0.89318,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
25,02-01-2016,02:00,6.2,R,ugm-3 (TEOM FDMS),2.44253,R,ugm-3,19.08866,R,ugm-3,22.83382,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS),36.16608,R,ugm-3,0.3,R,ugm-3 (TEOM FDMS),1.07234,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
26,02-01-2016,03:00,8.4,R,ugm-3 (TEOM FDMS),2.06646,R,ugm-3,18.07169,R,ugm-3,21.24023,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),-2.5,R,ugm-3 (TEOM FDMS),38.1503,R,ugm-3,0.8,R,ugm-3 (TEOM FDMS),1.27391,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
27,02-01-2016,04:00,10.5,R,ugm-3 (TEOM FDMS),1.46527,R,ugm-3,15.92587,R,ugm-3,18.17258,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS),37.2687,R,ugm-3,0.8,R,ugm-3 (TEOM FDMS),2.0775,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),0.1,R,ugm-3 (TEOM FDMS)
28,02-01-2016,05:00,13.1,R,ugm-3 (TEOM FDMS),1.57784,R,ugm-3,15.69398,R,ugm-3,18.11329,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),37.2687,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),1.94312,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
29,02-01-2016,06:00,13.3,R,ugm-3 (TEOM FDMS),2.14193,R,ugm-3,17.54336,R,ugm-3,20.8276,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS),36.11119,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),2.27773,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
30,02-01-2016,07:00,13.2,R,ugm-3 (TEOM FDMS),6.61287,R,ugm-3,25.96888,R,ugm-3,36.10848,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),28.08083,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),3.0148,R,ugm-3,1.9,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
31,02-01-2016,08:00,12.1,R,ugm-3 (TEOM FDMS),8.37905,R,ugm-3,32.11088,R,ugm-3,44.95857,R,ugm-3,9.6,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),27.06968,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),2.88042,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
32,02-01-2016,09:00,13.4,R,ugm-3 (TEOM FDMS),9.46888,R,ugm-3,36.87061,R,ugm-3,51.38935,R,ugm-3,11.5,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),26.84965,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),3.55031,R,ugm-3,1.9,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
33,02-01-2016,10:00,11.9,R,ugm-3 (TEOM FDMS),8.26586,R,ugm-3,35.35256,R,ugm-3,48.0267,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),35.65119,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),3.21503,R,ugm-3,1.9,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
34,02-01-2016,11:00,11.9,R,ugm-3 (TEOM FDMS),13.1138,R,ugm-3,41.96121,R,ugm-3,62.06875,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),31.25965,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),3.41593,R,ugm-3,2.6,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
35,02-01-2016,12:00,9.8,R,ugm-3 (TEOM FDMS),9.13055,R,ugm-3,38.03819,R,ugm-3,52.03817,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),34.67778,R,ugm-3,0.2,R,ugm-3 (TEOM FDMS),3.55031,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
36,02-01-2016,13:00,8.7,R,ugm-3 (TEOM FDMS),11.00961,R,ugm-3,39.70063,R,ugm-3,56.58179,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),32.63718,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),3.9521,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
37,02-01-2016,14:00,6.3,R,ugm-3 (TEOM FDMS),13.26348,R,ugm-3,43.67911,R,ugm-3,64.01616,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS),27.73125,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),4.08515,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
38,02-01-2016,15:00,5.1,R,ugm-3 (TEOM FDMS),12.28684,R,ugm-3,43.8192,R,ugm-3,62.65876,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS),27.01479,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),4.3539,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
39,02-01-2016,16:00,7.1,R,ugm-3 (TEOM FDMS),20.25303,R,ugm-3,56.91504,R,ugm-3,87.96926,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS),14.27874,R,ugm-3,-0.2,R,ugm-3 (TEOM FDMS),4.62265,R,ugm-3,0.8,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
40,02-01-2016,17:00,11.3,R,ugm-3 (TEOM FDMS),11.38504,R,ugm-3,58.83089,R,ugm-3,76.28771,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),15.2716,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),3.81773,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-2.3,R,ugm-3 (TEOM FDMS)
41,02-01-2016,18:00,10.0,R,ugm-3 (TEOM FDMS),5.97457,R,ugm-3,48.54164,R,ugm-3,57.70252,R,ugm-3,8.2,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),20.50881,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),4.08581,R,ugm-3,1.8,R,ugm-3 (TEOM FDMS),-1.1,R,ugm-3 (TEOM FDMS)
42,02-01-2016,19:00,7.7,R,ugm-3 (TEOM FDMS),6.31259,R,ugm-3,47.78716,R,ugm-3,57.46632,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),15.16133,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),3.81773,R,ugm-3,0.6,R,ugm-3 (TEOM FDMS),-2.4,R,ugm-3 (TEOM FDMS)
43,02-01-2016,20:00,7.7,R,ugm-3 (TEOM FDMS),3.94552,R,ugm-3,41.44579,R,ugm-3,47.4955,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),23.74351,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),3.48312,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),-2.2,R,ugm-3 (TEOM FDMS)
44,02-01-2016,21:00,5.7,R,ugm-3 (TEOM FDMS),2.81827,R,ugm-3,38.27725,R,ugm-3,42.59855,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),26.35272,R,ugm-3,1.5,R,ugm-3 (TEOM FDMS),3.08132,R,ugm-3,0.4,R,ugm-3 (TEOM FDMS),-1.5,R,ugm-3 (TEOM FDMS)
45,02-01-2016,22:00,9.3,R,ugm-3 (TEOM FDMS),2.96826,R,ugm-3,39.9942,R,ugm-3,44.54547,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),19.24005,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),3.0148,R,ugm-3,1.7,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
46,02-01-2016,23:00,8.5,R,ugm-3 (TEOM FDMS),3.64461,R,ugm-3,42.85148,R,ugm-3,48.4398,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),17.42146,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),2.613,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
47,02-01-2016,24:00,7.5,R,ugm-3 (TEOM FDMS),3.56946,R,ugm-3,39.83977,R,ugm-3,45.31286,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),17.86251,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),2.81324,R,ugm-3,0.9,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
48,03-01-2016,01:00,5.0,R,ugm-3 (TEOM FDMS),1.65475,R,ugm-3,25.56949,R,ugm-3,28.10674,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),28.44804,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),0.89229,R,ugm-3,1.5,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
49,03-01-2016,02:00,2.6,R,ugm-3 (TEOM FDMS),1.45394,R,ugm-3,19.65795,R,ugm-3,21.88729,R,ugm-3,0.9,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS),45.20793,R,ugm-3,-0.1,R,ugm-3 (TEOM FDMS),0.35656,R,ugm-3,1.7,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
50,03-01-2016,03:00,3.8,R,ugm-3 (TEOM FDMS),0.67666,R,ugm-3,12.72147,R,ugm-3,13.759,R,ugm-3,0.1,R,ugm-3 (TEOM FDMS),,,,56.50874,R,ugm-3,,,,0.73574,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),,,
51,03-01-2016,04:00,10.0,R,ugm-3 (TEOM FDMS),0.41379,R,ugm-3,12.65119,R,ugm-3,13.28566,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),,,,59.21092,R,ugm-3,,,,0.87011,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),,,
52,03-01-2016,05:00,8.7,R,ugm-3 (TEOM FDMS),0.67666,R,ugm-3,20.27872,R,ugm-3,21.31625,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),-4.0,R,ugm-3 (TEOM FDMS),54.52502,R,ugm-3,-2.7,R,ugm-3 (TEOM FDMS),0.4018,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
53,03-01-2016,06:00,7.3,R,ugm-3 (TEOM FDMS),0.82727,R,ugm-3,23.35497,R,ugm-3,24.62344,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),-2.7,R,ugm-3 (TEOM FDMS),51.9336,R,ugm-3,-1.6,R,ugm-3 (TEOM FDMS),0.60203,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
54,03-01-2016,07:00,9.9,R,ugm-3 (TEOM FDMS),1.05303,R,ugm-3,32.51537,R,ugm-3,34.13,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),-2.6,R,ugm-3 (TEOM FDMS),46.03531,R,ugm-3,-1.2,R,ugm-3 (TEOM FDMS),1.07035,R,ugm-3,6.2,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
55,03-01-2016,08:00,9.8,R,ugm-3 (TEOM FDMS),3.72288,R,ugm-3,44.77832,R,ugm-3,50.48665,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),-1.8,R,ugm-3 (TEOM FDMS),32.47204,R,ugm-3,-0.9,R,ugm-3 (TEOM FDMS),1.20406,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
56,03-01-2016,09:00,12.1,R,ugm-3 (TEOM FDMS),7.40865,R,ugm-3,50.52251,R,ugm-3,61.88228,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),-2.7,R,ugm-3 (TEOM FDMS),28.44771,R,ugm-3,-1.8,R,ugm-3 (TEOM FDMS),2.14069,R,ugm-3,0.9,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
57,03-01-2016,10:00,11.7,R,ugm-3 (TEOM FDMS),4.43758,R,ugm-3,32.22706,R,ugm-3,39.03126,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS),43.77418,R,ugm-3,0.6,R,ugm-3 (TEOM FDMS),2.27574,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
58,03-01-2016,11:00,6.9,R,ugm-3 (TEOM FDMS),5.34,R,ugm-3,35.03604,R,ugm-3,43.22393,R,ugm-3,1.9,R,ugm-3 (TEOM FDMS),,,,42.23101,R,ugm-3,,,,3.21237,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),,,
59,03-01-2016,12:00,6.4,R,ugm-3 (TEOM FDMS),6.31789,R,ugm-3,35.54429,R,ugm-3,45.23158,R,ugm-3,0.5,R,ugm-3 (TEOM FDMS),,,,41.23815,R,ugm-3,,,,4.01596,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),,,
60,03-01-2016,13:00,5.1,R,ugm-3 (TEOM FDMS),7.22031,R,ugm-3,35.2818,R,ugm-3,46.35278,R,ugm-3,-0.6,R,ugm-3 (TEOM FDMS),-3.7,R,ugm-3 (TEOM FDMS),39.36369,R,ugm-3,0.1,R,ugm-3 (TEOM FDMS),4.48295,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
61,03-01-2016,14:00,6.5,R,ugm-3 (TEOM FDMS),7.6341,R,ugm-3,37.48213,R,ugm-3,49.18759,R,ugm-3,0.4,R,ugm-3 (TEOM FDMS),-3.2,R,ugm-3 (TEOM FDMS),35.06395,R,ugm-3,-0.6,R,ugm-3 (TEOM FDMS),5.21936,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
62,03-01-2016,15:00,7.2,R,ugm-3 (TEOM FDMS),7.14485,R,ugm-3,35.81108,R,ugm-3,46.76636,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),36.66201,R,ugm-3,0.6,R,ugm-3 (TEOM FDMS),5.82205,R,ugm-3,2.8,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
63,03-01-2016,16:00,7.1,R,ugm-3 (TEOM FDMS),2.03092,R,ugm-3,36.27152,R,ugm-3,39.38555,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),47.57799,R,ugm-3,2.4,R,ugm-3 (TEOM FDMS),5.42025,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
