,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,Ozone,status.6,unit.6,PM<sub>2.5</sub> particulate matter (Hourly measured),status.7,unit.7,Sulphur dioxide,status.8,unit.8,Volatile PM<sub>10</sub> (Hourly measured),status.9,unit.9,Volatile PM<sub>2.5</sub> (Hourly measured),status.10,unit.10
15,01-01-2018,16:00,5.2,R,ugm-3 (TEOM FDMS),35.76526,R,ugm-3,72.90483,R,ugm-3,127.74413,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),22.21417,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),,,,-1.1,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
16,01-01-2018,17:00,7.3,R,ugm-3 (TEOM FDMS),49.05066,R,ugm-3,82.76465,R,ugm-3,157.97462,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),7.1,R,ugm-3 (TEOM FDMS),13.42556,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),,,,-1.5,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
17,01-01-2018,18:00,9.6,R,ugm-3 (TEOM FDMS),14.94607,R,ugm-3,51.31355,R,ugm-3,74.23055,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS),25.07182,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),,,,-1.2,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
18,01-01-2018,19:00,11.5,R,ugm-3 (TEOM FDMS),13.24489,R,ugm-3,54.4227,R,ugm-3,74.73126,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS),21.56716,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),,,,-1.0,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
19,01-01-2018,20:00,7.5,R,ugm-3 (TEOM FDMS),35.64375,R,ugm-3,69.89911,R,ugm-3,124.5521,R,ugm-3,10.8,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),23.02294,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),,,,-3.3,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
20,01-01-2018,21:00,6.0,R,ugm-3 (TEOM FDMS),31.71484,R,ugm-3,65.90912,R,ugm-3,114.53786,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),26.85111,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),,,,-3.0,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
21,01-01-2018,22:00,7.5,R,ugm-3 (TEOM FDMS),40.62578,R,ugm-3,75.09085,R,ugm-3,137.38284,R,ugm-3,9.1,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),24.58656,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),,,,-1.6,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
22,01-01-2018,23:00,4.7,R,ugm-3 (TEOM FDMS),37.42594,R,ugm-3,75.86633,R,ugm-3,133.25197,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),22.80727,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),,,,-1.9,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
23,01-01-2018,24:00,7.5,R,ugm-3 (TEOM FDMS),33.53753,R,ugm-3,70.3121,R,ugm-3,121.73559,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),24.37089,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),,,,-1.5,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
24,02-01-2018,01:00,8.0,R,ugm-3 (TEOM FDMS),8.75925,R,ugm-3,41.63404,R,ugm-3,55.0647,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),41.20891,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),,,,-0.3,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
25,02-01-2018,02:00,3.3,R,ugm-3 (TEOM FDMS),4.97439,R,ugm-3,26.79859,R,ugm-3,34.42588,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),48.32878,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),,,,0.6,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
26,02-01-2018,03:00,,,,2.06816,R,ugm-3,16.82012,R,ugm-3,19.99124,R,ugm-3,,,,5.7,R,ugm-3 (TEOM FDMS),48.16696,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),,,,,,,1.9,R,ugm-3 (TEOM FDMS)
27,02-01-2018,04:00,8.7,R,ugm-3 (TEOM FDMS),4.54183,R,ugm-3,23.5555,R,ugm-3,30.51955,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),42.50343,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),,,,1.1,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
28,02-01-2018,05:00,4.8,R,ugm-3 (TEOM FDMS),3.32527,R,ugm-3,21.53543,R,ugm-3,26.6341,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),41.80223,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),,,,-3.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
29,02-01-2018,06:00,13.6,R,ugm-3 (TEOM FDMS),2.43313,R,ugm-3,24.78342,R,ugm-3,28.51416,R,ugm-3,14.9,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),35.86901,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),,,,-1.3,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
30,02-01-2018,07:00,13.2,R,ugm-3 (TEOM FDMS),2.27092,R,ugm-3,32.051,R,ugm-3,35.53303,R,ugm-3,14.2,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),26.96918,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),,,,-1.0,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
31,02-01-2018,08:00,15.2,R,ugm-3 (TEOM FDMS),6.24502,R,ugm-3,47.51542,R,ugm-3,57.09098,R,ugm-3,15.9,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS),14.50942,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),,,,-0.7,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
32,02-01-2018,09:00,22.1,R,ugm-3 (TEOM FDMS),13.94992,R,ugm-3,60.51813,R,ugm-3,81.9077,R,ugm-3,22.5,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),7.55137,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),,,,-0.4,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
33,02-01-2018,10:00,55.7,R,ugm-3 (TEOM FDMS),18.24844,R,ugm-3,62.26206,R,ugm-3,90.24261,R,ugm-3,47.8,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),8.14469,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),,,,7.9,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
34,02-01-2018,11:00,26.4,R,ugm-3 (TEOM FDMS),17.31574,R,ugm-3,60.99743,R,ugm-3,87.54786,R,ugm-3,25.1,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),10.51798,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),,,,1.3,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
35,02-01-2018,12:00,14.4,R,ugm-3 (TEOM FDMS),15.572,R,ugm-3,59.347,R,ugm-3,83.22374,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),12.40582,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),,,,5.1,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS)
36,02-01-2018,13:00,15.6,R,ugm-3 (TEOM FDMS),9.89471,R,ugm-3,46.18077,R,ugm-3,61.35244,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),23.13956,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),,,,4.7,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS)
37,02-01-2018,14:00,6.4,R,ugm-3 (TEOM FDMS),3.73079,R,ugm-3,30.94059,R,ugm-3,36.66106,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),39.91439,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),,,,3.5,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
38,02-01-2018,15:00,13.0,R,ugm-3 (TEOM FDMS),2.35202,R,ugm-3,27.53985,R,ugm-3,31.14624,R,ugm-3,11.7,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS),41.37073,R,ugm-3,6.9,R,ugm-3 (TEOM FDMS),,,,1.3,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
39,02-01-2018,16:00,7.3,R,ugm-3 (TEOM FDMS),4.62294,R,ugm-3,43.10905,R,ugm-3,50.19745,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),26.37586,R,ugm-3,8.4,R,ugm-3 (TEOM FDMS),,,,-0.4,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
40,02-01-2018,17:00,13.9,R,ugm-3 (TEOM FDMS),3.8119,R,ugm-3,46.67136,R,ugm-3,52.51619,R,ugm-3,13.4,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),23.84076,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),,,,0.5,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
41,02-01-2018,18:00,23.3,R,ugm-3 (TEOM FDMS),3.48748,R,ugm-3,41.52863,R,ugm-3,46.87602,R,ugm-3,23.8,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),28.5334,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),,,,-0.5,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
42,02-01-2018,19:00,30.6,R,ugm-3 (TEOM FDMS),3.20362,R,ugm-3,42.7159,R,ugm-3,47.62804,R,ugm-3,29.0,R,ugm-3 (TEOM FDMS),19.8,R,ugm-3 (TEOM FDMS),26.86131,R,ugm-3,23.4,R,ugm-3 (TEOM FDMS),,,,1.6,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS)
43,02-01-2018,20:00,29.5,R,ugm-3 (TEOM FDMS),2.59533,R,ugm-3,30.36287,R,ugm-3,34.34233,R,ugm-3,28.3,R,ugm-3 (TEOM FDMS),19.8,R,ugm-3 (TEOM FDMS),37.16353,R,ugm-3,22.8,R,ugm-3 (TEOM FDMS),,,,1.2,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
44,02-01-2018,21:00,32.7,R,ugm-3 (TEOM FDMS),0.97325,R,ugm-3,18.06027,R,ugm-3,19.55257,R,ugm-3,26.5,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS),50.80994,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),,,,6.2,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS)
45,02-01-2018,22:00,21.4,R,ugm-3 (TEOM FDMS),0.64883,R,ugm-3,13.04288,R,ugm-3,14.03774,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),54.42381,R,ugm-3,6.3,R,ugm-3 (TEOM FDMS),,,,7.0,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS)
46,02-01-2018,23:00,4.2,R,ugm-3 (TEOM FDMS),0.72994,R,ugm-3,10.59978,R,ugm-3,11.71901,R,ugm-3,0.1,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS),52.10446,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),,,,4.1,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
47,02-01-2018,24:00,,,,1.66264,R,ugm-3,10.2977,R,ugm-3,12.84704,R,ugm-3,,,,5.4,R,ugm-3 (TEOM FDMS),55.98802,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),,,,,,,7.8,R,ugm-3 (TEOM FDMS)
48,03-01-2018,01:00,5.0,R,ugm-3 (TEOM FDMS),1.89466,R,ugm-3,10.56479,R,ugm-3,13.4699,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),66.47729,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),,,,-1.6,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
49,03-01-2018,02:00,15.2,R,ugm-3 (TEOM FDMS),1.9894,R,ugm-3,6.73832,R,ugm-3,9.78868,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),68.41981,R,ugm-3,1.1,R,ugm-3 (TEOM FDMS),,,,2.9,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
50,03-01-2018,03:00,10.9,R,ugm-3 (TEOM FDMS),2.3954,R,ugm-3,9.0022,R,ugm-3,12.67509,R,ugm-3,10.1,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),72.95235,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),,,,0.8,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
51,03-01-2018,04:00,7.4,R,ugm-3 (TEOM FDMS),4.26299,R,ugm-3,20.13139,R,ugm-3,26.66789,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),68.9594,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),,,,-0.4,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
52,03-01-2018,05:00,18.5,R,ugm-3 (TEOM FDMS),2.6796,R,ugm-3,11.1391,R,ugm-3,15.24776,R,ugm-3,19.1,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),73.70778,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),,,,-0.6,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
53,03-01-2018,06:00,9.8,R,ugm-3 (TEOM FDMS),6.57719,R,ugm-3,18.90468,R,ugm-3,28.98956,R,ugm-3,11.7,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),65.02041,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),,,,-1.9,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
54,03-01-2018,07:00,12.7,R,ugm-3 (TEOM FDMS),18.18876,R,ugm-3,49.3537,R,ugm-3,77.24274,R,ugm-3,14.6,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS),45.10959,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),,,,-1.9,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
55,03-01-2018,08:00,15.6,R,ugm-3 (TEOM FDMS),16.52417,R,ugm-3,44.62728,R,ugm-3,69.96398,R,ugm-3,15.6,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),46.08085,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),,,,0.0,R,ugm-3 (TEOM FDMS),0.7,R,ugm-3 (TEOM FDMS)
56,03-01-2018,09:00,21.6,R,ugm-3 (TEOM FDMS),30.40934,R,ugm-3,64.24866,R,ugm-3,110.87565,R,ugm-3,21.6,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),29.8932,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),,,,0.0,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
57,03-01-2018,10:00,15.6,R,ugm-3 (TEOM FDMS),23.58855,R,ugm-3,58.51807,R,ugm-3,94.68668,R,ugm-3,19.4,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),34.15595,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),,,,-3.8,R,ugm-3 (TEOM FDMS),0.5,R,ugm-3 (TEOM FDMS)
58,03-01-2018,11:00,17.7,R,ugm-3 (TEOM FDMS),20.82776,R,ugm-3,47.44073,R,ugm-3,79.37618,R,ugm-3,20.6,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),37.93307,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),,,,-2.9,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
59,03-01-2018,12:00,25.5,R,ugm-3 (TEOM FDMS),23.14195,R,ugm-3,52.23782,R,ugm-3,87.72166,R,ugm-3,26.2,R,ugm-3 (TEOM FDMS),12.8,R,ugm-3 (TEOM FDMS),37.87911,R,ugm-3,10.7,R,ugm-3 (TEOM FDMS),,,,-0.7,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
60,03-01-2018,13:00,28.2,R,ugm-3 (TEOM FDMS),26.43055,R,ugm-3,55.03888,R,ugm-3,95.56515,R,ugm-3,28.3,R,ugm-3 (TEOM FDMS),14.8,R,ugm-3 (TEOM FDMS),35.88263,R,ugm-3,12.4,R,ugm-3 (TEOM FDMS),,,,-0.1,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
61,03-01-2018,14:00,,,,25.09075,R,ugm-3,55.46176,R,ugm-3,93.9337,R,ugm-3,,,,11.5,R,ugm-3 (TEOM FDMS),35.77471,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),,,,,,,2.9,R,ugm-3 (TEOM FDMS)
62,03-01-2018,15:00,31.7,R,ugm-3 (TEOM FDMS),25.21255,R,ugm-3,56.90645,R,ugm-3,95.56515,R,ugm-3,26.9,R,ugm-3 (TEOM FDMS),12.2,R,ugm-3 (TEOM FDMS),36.20638,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),,,,4.8,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
63,03-01-2018,16:00,34.6,R,ugm-3 (TEOM FDMS),,,,,,,,,,31.8,R,ugm-3 (TEOM FDMS),13.9,R,ugm-3 (TEOM FDMS),35.07325,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),,,,2.8,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
64,03-01-2018,17:00,26.1,R,ugm-3 (TEOM FDMS),9.31091,R,ugm-3,38.68275,R,ugm-3,52.95928,R,ugm-3,31.3,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),39.22808,R,ugm-3,11.3,R,ugm-3 (TEOM FDMS),,,,-5.2,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
65,03-01-2018,18:00,27.9,R,ugm-3 (TEOM FDMS),10.27178,R,ugm-3,41.35081,R,ugm-3,57.10065,R,ugm-3,32.2,R,ugm-3 (TEOM FDMS),15.2,R,ugm-3 (TEOM FDMS),38.52661,R,ugm-3,13.3,R,ugm-3 (TEOM FDMS),,,,-4.3,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
66,03-01-2018,19:00,31.3,R,ugm-3 (TEOM FDMS),14.81897,R,ugm-3,47.74386,R,ugm-3,70.46597,R,ugm-3,24.6,R,ugm-3 (TEOM FDMS),15.1,R,ugm-3 (TEOM FDMS),39.71371,R,ugm-3,13.2,R,ugm-3 (TEOM FDMS),,,,6.7,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
