,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,Ozone,status.6,unit.6,PM<sub>2.5</sub> particulate matter (Hourly measured),status.7,unit.7,Sulphur dioxide,status.8,unit.8,Volatile PM<sub>10</sub> (Hourly measured),status.9,unit.9,Volatile PM<sub>2.5</sub> (Hourly measured),status.10,unit.10
13,01-01-2017,14:00,11.14,R,ugm-3 (TEOM FDMS),2.59969,R,ugm-3,21.43195,R,ugm-3,25.41808,R,ugm-3,9.4,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),30.68688,R,ugm-3,4.42,R,ugm-3 (TEOM FDMS),3.25295,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
14,01-01-2017,15:00,10.54,R,ugm-3 (TEOM FDMS),12.77547,R,ugm-3,30.95859,R,ugm-3,50.54738,R,ugm-3,1.6,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS),32.52991,R,ugm-3,2.82,R,ugm-3 (TEOM FDMS),3.25362,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
15,01-01-2017,16:00,6.64,R,ugm-3 (TEOM FDMS),11.40126,R,ugm-3,28.83907,R,ugm-3,46.32075,R,ugm-3,0.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS),42.26743,R,ugm-3,2.92,R,ugm-3 (TEOM FDMS),2.65558,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
16,01-01-2017,17:00,4.04,R,ugm-3 (TEOM FDMS),11.28994,R,ugm-3,26.75205,R,ugm-3,44.06304,R,ugm-3,1.4,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),45.00403,R,ugm-3,0.62,R,ugm-3 (TEOM FDMS),2.45601,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS)
17,01-01-2017,18:00,4.74,R,ugm-3 (TEOM FDMS),9.69308,R,ugm-3,29.2579,R,ugm-3,44.12042,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS),43.21439,R,ugm-3,-0.98,R,ugm-3 (TEOM FDMS),1.85864,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
18,01-01-2017,19:00,7.14,R,ugm-3 (TEOM FDMS),12.14403,R,ugm-3,38.70135,R,ugm-3,57.32193,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),31.68723,R,ugm-3,2.72,R,ugm-3 (TEOM FDMS),2.58906,R,ugm-3,2.3,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
19,01-01-2017,20:00,7.14,R,ugm-3 (TEOM FDMS),10.77012,R,ugm-3,34.90169,R,ugm-3,51.41565,R,ugm-3,6.2,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),36.47691,R,ugm-3,0.62,R,ugm-3 (TEOM FDMS),2.12473,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
20,01-01-2017,21:00,7.74,R,ugm-3 (TEOM FDMS),9.17327,R,ugm-3,34.22371,R,ugm-3,48.28919,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS),35.37179,R,ugm-3,4.12,R,ugm-3 (TEOM FDMS),1.32779,R,ugm-3,2.5,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
21,01-01-2017,22:00,11.44,R,ugm-3 (TEOM FDMS),9.50723,R,ugm-3,33.0174,R,ugm-3,47.59495,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),30.10813,R,ugm-3,1.72,R,ugm-3 (TEOM FDMS),1.46083,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
22,01-01-2017,23:00,10.44,R,ugm-3 (TEOM FDMS),9.09905,R,ugm-3,29.2426,R,ugm-3,43.19429,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),29.52938,R,ugm-3,2.42,R,ugm-3 (TEOM FDMS),1.6604,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
23,01-01-2017,24:00,10.24,R,ugm-3 (TEOM FDMS),8.0217,R,ugm-3,29.9684,R,ugm-3,42.26816,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),26.05536,R,ugm-3,1.22,R,ugm-3 (TEOM FDMS),1.39431,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),0.9,R,ugm-3 (TEOM FDMS)
24,02-01-2017,01:00,8.533,R,ugm-3 (TEOM FDMS),6.73459,R,ugm-3,23.48741,R,ugm-3,33.81364,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),30.73977,R,ugm-3,0.117,R,ugm-3 (TEOM FDMS),1.23732,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
25,02-01-2017,02:00,10.933,R,ugm-3 (TEOM FDMS),4.0478,R,ugm-3,10.52688,R,ugm-3,16.73342,R,ugm-3,8.2,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS),42.31948,R,ugm-3,-2.283,R,ugm-3 (TEOM FDMS),0.2652,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),-0.4,R,ugm-3 (TEOM FDMS)
26,02-01-2017,03:00,9.233,R,ugm-3 (TEOM FDMS),2.6739,R,ugm-3,6.14869,R,ugm-3,10.24861,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),43.84603,R,ugm-3,0.817,R,ugm-3 (TEOM FDMS),0.46433,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS)
27,02-01-2017,04:00,11.033,R,ugm-3 (TEOM FDMS),2.71101,R,ugm-3,7.07625,R,ugm-3,11.23307,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),40.16197,R,ugm-3,1.417,R,ugm-3 (TEOM FDMS),0.59671,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
28,02-01-2017,05:00,7.433,R,ugm-3 (TEOM FDMS),4.19654,R,ugm-3,9.83551,R,ugm-3,16.27012,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),36.42452,R,ugm-3,2.317,R,ugm-3 (TEOM FDMS),0.72842,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
29,02-01-2017,06:00,11.033,R,ugm-3 (TEOM FDMS),4.82799,R,ugm-3,17.20485,R,ugm-3,24.60766,R,ugm-3,8.6,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS),29.0559,R,ugm-3,-0.183,R,ugm-3 (TEOM FDMS),0.53018,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
30,02-01-2017,07:00,9.733,R,ugm-3 (TEOM FDMS),6.16478,R,ugm-3,21.9292,R,ugm-3,31.38173,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),30.37156,R,ugm-3,-0.783,R,ugm-3 (TEOM FDMS),0.53018,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),-0.5,R,ugm-3 (TEOM FDMS)
31,02-01-2017,08:00,11.233,R,ugm-3 (TEOM FDMS),13.11006,R,ugm-3,35.77283,R,ugm-3,55.87464,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),20.26434,R,ugm-3,-3.483,R,ugm-3 (TEOM FDMS),0.53085,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),-2.8,R,ugm-3 (TEOM FDMS)
32,02-01-2017,09:00,14.933,R,ugm-3 (TEOM FDMS),23.50849,R,ugm-3,47.27318,R,ugm-3,83.31902,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),10.68498,R,ugm-3,-0.583,R,ugm-3 (TEOM FDMS),0.86213,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),-1.4,R,ugm-3 (TEOM FDMS)
33,02-01-2017,10:00,18.233,R,ugm-3 (TEOM FDMS),29.59968,R,ugm-3,44.53448,R,ugm-3,89.92001,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),11.94826,R,ugm-3,3.417,R,ugm-3 (TEOM FDMS),1.12689,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
34,02-01-2017,11:00,14.133,R,ugm-3 (TEOM FDMS),28.33647,R,ugm-3,39.9287,R,ugm-3,83.37735,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),15.79148,R,ugm-3,4.617,R,ugm-3 (TEOM FDMS),1.06103,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
35,02-01-2017,12:00,14.333,R,ugm-3 (TEOM FDMS),23.06289,R,ugm-3,33.13454,R,ugm-3,68.49714,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),21.15991,R,ugm-3,4.717,R,ugm-3 (TEOM FDMS),1.0617,R,ugm-3,2.7,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
36,02-01-2017,13:00,14.833,R,ugm-3 (TEOM FDMS),22.32043,R,ugm-3,31.95692,R,ugm-3,66.18111,R,ugm-3,12.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),22.31841,R,ugm-3,2.117,R,ugm-3 (TEOM FDMS),0.99451,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
37,02-01-2017,14:00,16.333,R,ugm-3 (TEOM FDMS),18.23521,R,ugm-3,32.83571,R,ugm-3,60.79598,R,ugm-3,13.8,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),22.42369,R,ugm-3,0.517,R,ugm-3 (TEOM FDMS),1.06103,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),0.6,R,ugm-3 (TEOM FDMS)
38,02-01-2017,15:00,14.033,R,ugm-3 (TEOM FDMS),19.79465,R,ugm-3,36.119,R,ugm-3,66.47037,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),20.10718,R,ugm-3,3.817,R,ugm-3 (TEOM FDMS),0.99451,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
39,02-01-2017,16:00,12.033,R,ugm-3 (TEOM FDMS),25.14245,R,ugm-3,42.45176,R,ugm-3,81.00298,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),13.7384,R,ugm-3,3.617,R,ugm-3 (TEOM FDMS),0.79561,R,ugm-3,2.2,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
40,02-01-2017,17:00,12.633,R,ugm-3 (TEOM FDMS),24.32578,R,ugm-3,47.12065,R,ugm-3,84.41966,R,ugm-3,11.2,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),7.52728,R,ugm-3,5.117,R,ugm-3 (TEOM FDMS),0.53085,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS)
41,02-01-2017,18:00,12.633,R,ugm-3 (TEOM FDMS),24.84559,R,ugm-3,49.56578,R,ugm-3,87.66183,R,ugm-3,11.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),4.26381,R,ugm-3,4.317,R,ugm-3 (TEOM FDMS),0.72909,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
42,02-01-2017,19:00,15.633,R,ugm-3 (TEOM FDMS),25.40251,R,ugm-3,50.56507,R,ugm-3,89.51504,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),2.68472,R,ugm-3,6.417,R,ugm-3 (TEOM FDMS),0.39714,R,ugm-3,3.5,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
43,02-01-2017,20:00,18.233,R,ugm-3 (TEOM FDMS),23.36037,R,ugm-3,46.11085,R,ugm-3,81.92959,R,ugm-3,15.5,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),4.26282,R,ugm-3,7.117,R,ugm-3 (TEOM FDMS),0.53018,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
44,02-01-2017,21:00,18.333,R,ugm-3 (TEOM FDMS),23.13742,R,ugm-3,46.39534,R,ugm-3,81.87221,R,ugm-3,15.2,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS),3.00054,R,ugm-3,10.017,R,ugm-3 (TEOM FDMS),0.46433,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
45,02-01-2017,22:00,22.833,R,ugm-3 (TEOM FDMS),23.95409,R,ugm-3,46.53256,R,ugm-3,83.26164,R,ugm-3,19.5,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),1.36905,R,ugm-3,9.317,R,ugm-3 (TEOM FDMS),0.66323,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
46,02-01-2017,23:00,21.833,R,ugm-3 (TEOM FDMS),39.47798,R,ugm-3,50.348,R,ugm-3,110.88006,R,ugm-3,19.6,R,ugm-3 (TEOM FDMS),9.6,R,ugm-3 (TEOM FDMS),1.21089,R,ugm-3,9.817,R,ugm-3 (TEOM FDMS),1.72426,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
47,02-01-2017,24:00,24.333,R,ugm-3 (TEOM FDMS),47.68553,R,ugm-3,50.50195,R,ugm-3,123.61874,R,ugm-3,21.2,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS),1.26328,R,ugm-3,13.517,R,ugm-3 (TEOM FDMS),1.65841,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
48,03-01-2017,01:00,23.027,R,ugm-3 (TEOM FDMS),44.66498,R,ugm-3,47.991,R,ugm-3,116.47635,R,ugm-3,20.1,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),1.33313,R,ugm-3,11.813,R,ugm-3 (TEOM FDMS),1.59033,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
49,03-01-2017,02:00,20.127,R,ugm-3 (TEOM FDMS),32.27326,R,ugm-3,44.50388,R,ugm-3,93.98886,R,ugm-3,18.1,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),1.61386,R,ugm-3,11.313,R,ugm-3 (TEOM FDMS),0.3539,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
50,03-01-2017,03:00,19.727,R,ugm-3 (TEOM FDMS),30.56509,R,ugm-3,42.10656,R,ugm-3,88.97237,R,ugm-3,17.3,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),1.05273,R,ugm-3,10.613,R,ugm-3 (TEOM FDMS),0.72842,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS)
51,03-01-2017,04:00,20.227,R,ugm-3 (TEOM FDMS),39.29245,R,ugm-3,40.83379,R,ugm-3,101.08136,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),1.00035,R,ugm-3,10.613,R,ugm-3 (TEOM FDMS),1.32446,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
52,03-01-2017,05:00,16.627,R,ugm-3 (TEOM FDMS),24.0283,R,ugm-3,37.31048,R,ugm-3,74.15336,R,ugm-3,15.1,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),1.1585,R,ugm-3,8.513,R,ugm-3 (TEOM FDMS),0.92666,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
53,03-01-2017,06:00,15.727,R,ugm-3 (TEOM FDMS),15.22704,R,ugm-3,34.71809,R,ugm-3,58.06589,R,ugm-3,13.1,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS),2.47417,R,ugm-3,8.013,R,ugm-3 (TEOM FDMS),0.46366,R,ugm-3,4.8,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
54,03-01-2017,07:00,13.127,R,ugm-3 (TEOM FDMS),22.13459,R,ugm-3,36.6392,R,ugm-3,70.57842,R,ugm-3,11.1,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.5786,R,ugm-3,7.013,R,ugm-3 (TEOM FDMS),0.92732,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
55,03-01-2017,08:00,13.227,R,ugm-3 (TEOM FDMS),48.42829,R,ugm-3,46.43072,R,ugm-3,120.6864,R,ugm-3,11.5,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),1.00035,R,ugm-3,7.013,R,ugm-3 (TEOM FDMS),1.58989,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
56,03-01-2017,09:00,14.327,R,ugm-3 (TEOM FDMS),62.57829,R,ugm-3,52.98868,R,ugm-3,148.94072,R,ugm-3,12.4,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS),1.5796,R,ugm-3,1.313,R,ugm-3 (TEOM FDMS),2.71678,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS)
57,03-01-2017,10:00,15.427,R,ugm-3 (TEOM FDMS),88.57483,R,ugm-3,59.2569,R,ugm-3,195.06974,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.3689,R,ugm-3,5.613,R,ugm-3 (TEOM FDMS),3.6441,R,ugm-3,3.3,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
58,03-01-2017,11:00,21.427,R,ugm-3 (TEOM FDMS),79.03018,R,ugm-3,57.34344,R,ugm-3,178.52136,R,ugm-3,19.3,R,ugm-3 (TEOM FDMS),10.7,R,ugm-3 (TEOM FDMS),3.89511,R,ugm-3,12.513,R,ugm-3 (TEOM FDMS),3.18044,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
59,03-01-2017,12:00,14.027,R,ugm-3 (TEOM FDMS),44.56603,R,ugm-3,51.77663,R,ugm-3,120.11026,R,ugm-3,12.8,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),7.63206,R,ugm-3,9.213,R,ugm-3 (TEOM FDMS),2.25312,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
60,03-01-2017,13:00,16.327,R,ugm-3 (TEOM FDMS),34.42735,R,ugm-3,49.04272,R,ugm-3,101.83058,R,ugm-3,14.9,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),9.47459,R,ugm-3,4.413,R,ugm-3 (TEOM FDMS),2.31897,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
61,03-01-2017,14:00,,,,25.21698,R,ugm-3,47.84836,R,ugm-3,86.51385,R,ugm-3,,,,,,,11.21134,R,ugm-3,,,,2.12074,R,ugm-3,,,,,,
62,03-01-2017,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,03-01-2017,16:00,,,,8.72767,R,ugm-3,36.02433,R,ugm-3,49.40657,R,ugm-3,,,,,,,22.21214,R,ugm-3,,,,2.78264,R,ugm-3,,,,,,
64,03-01-2017,17:00,,,,9.95314,R,ugm-3,46.06304,R,ugm-3,61.32431,R,ugm-3,,,,,,,13.68551,R,ugm-3,,,,2.51788,R,ugm-3,,,,,,
65,03-01-2017,18:00,,,,19.12579,R,ugm-3,55.31333,R,ugm-3,84.63912,R,ugm-3,,,,,,,3.73745,R,ugm-3,,,,1.72293,R,ugm-3,,,,,,
