,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Sulphur dioxide,status.6,unit.6
17,01-01-2021,18:00,28.02,R,ugm-3 (Ref.eq),73.47014,R,ugm-3,70.97218,R,ugm-3,183.62483,R,ugm-3,2.19527,R,ugm-3,23.0,R,ugm-3 (BAM),3.4895,R,ugm-3
18,01-01-2021,19:00,19.324,R,ugm-3 (Ref.eq),14.67424,R,ugm-3,43.85754,R,ugm-3,66.35773,R,ugm-3,3.3428,R,ugm-3,23.0,R,ugm-3 (BAM),0.92176,R,ugm-3
19,01-01-2021,20:00,16.425,R,ugm-3 (Ref.eq),9.89275,R,ugm-3,41.00719,R,ugm-3,56.17586,R,ugm-3,5.93721,R,ugm-3,16.0,R,ugm-3 (BAM),0.72424,R,ugm-3
20,01-01-2021,21:00,13.527,R,ugm-3 (Ref.eq),9.66192,R,ugm-3,39.80626,R,ugm-3,54.62099,R,ugm-3,9.23011,R,ugm-3,13.0,R,ugm-3 (BAM),0.6584,R,ugm-3
21,01-01-2021,22:00,,,,7.32063,R,ugm-3,35.07011,R,ugm-3,46.29493,R,ugm-3,15.86582,R,ugm-3,10.0,R,ugm-3 (BAM),0.39504,R,ugm-3
22,01-01-2021,23:00,,,,5.8697,R,ugm-3,29.82145,R,ugm-3,38.82153,R,ugm-3,19.957,R,ugm-3,10.0,R,ugm-3 (BAM),0.3292,R,ugm-3
23,01-01-2021,24:00,,,,5.30911,R,ugm-3,29.32677,R,ugm-3,37.46729,R,ugm-3,20.40603,R,ugm-3,8.0,R,ugm-3 (BAM),0.06584,R,ugm-3
24,02-01-2021,01:00,,,,6.1235,R,ugm-3,22.69357,R,ugm-3,32.0828,R,ugm-3,23.9484,R,ugm-3,6.0,R,ugm-3 (BAM),0.61458,R,ugm-3
25,02-01-2021,02:00,,,,4.1631,R,ugm-3,20.19573,R,ugm-3,26.57906,R,ugm-3,25.67801,R,ugm-3,6.0,R,ugm-3 (BAM),0.43899,R,ugm-3
26,02-01-2021,03:00,,,,3.27101,R,ugm-3,18.89561,R,ugm-3,23.91109,R,ugm-3,27.84002,R,ugm-3,5.0,R,ugm-3 (BAM),0.72433,R,ugm-3
27,02-01-2021,04:00,,,,3.03972,R,ugm-3,19.09922,R,ugm-3,23.76007,R,ugm-3,28.5884,R,ugm-3,4.0,R,ugm-3 (BAM),0.46093,R,ugm-3
28,02-01-2021,05:00,,,,2.97364,R,ugm-3,20.00597,R,ugm-3,24.56549,R,ugm-3,29.43658,R,ugm-3,6.0,R,ugm-3 (BAM),0.79018,R,ugm-3
29,02-01-2021,06:00,,,,4.06398,R,ugm-3,22.10958,R,ugm-3,28.34093,R,ugm-3,28.6383,R,ugm-3,4.0,R,ugm-3 (BAM),0.26339,R,ugm-3
30,02-01-2021,07:00,,,,4.85695,R,ugm-3,22.75626,R,ugm-3,30.20348,R,ugm-3,28.23916,R,ugm-3,7.0,R,ugm-3 (BAM),0.52678,R,ugm-3
31,02-01-2021,08:00,,,,5.45168,R,ugm-3,29.44556,R,ugm-3,37.80468,R,ugm-3,24.14797,R,ugm-3,5.0,R,ugm-3 (BAM),0.79018,R,ugm-3
32,02-01-2021,09:00,,,,5.05519,R,ugm-3,27.7379,R,ugm-3,35.48908,R,ugm-3,25.79442,R,ugm-3,2.0,R,ugm-3 (BAM),0.65848,R,ugm-3
33,02-01-2021,10:00,,,,6.07945,R,ugm-3,29.69114,R,ugm-3,39.01282,R,ugm-3,23.84862,R,ugm-3,2.0,R,ugm-3 (BAM),0.32924,R,ugm-3
34,02-01-2021,11:00,,,,7.63235,R,ugm-3,29.57532,R,ugm-3,41.27808,R,ugm-3,23.20001,R,ugm-3,3.0,R,ugm-3 (BAM),0.26339,R,ugm-3
35,02-01-2021,12:00,,,,8.98701,R,ugm-3,30.46821,R,ugm-3,44.24809,R,ugm-3,24.19786,R,ugm-3,5.0,R,ugm-3 (BAM),0.0,R,ugm-3
36,02-01-2021,13:00,,,,8.02883,R,ugm-3,30.0245,R,ugm-3,42.3352,R,ugm-3,28.23916,R,ugm-3,5.0,R,ugm-3 (BAM),0.46093,R,ugm-3
37,02-01-2021,14:00,,,,7.63235,R,ugm-3,26.55497,R,ugm-3,38.25773,R,ugm-3,32.72948,R,ugm-3,4.0,R,ugm-3 (BAM),0.72433,R,ugm-3
38,02-01-2021,15:00,,,,9.7139,R,ugm-3,31.51824,R,ugm-3,46.41267,R,ugm-3,25.04604,R,ugm-3,5.0,R,ugm-3 (BAM),1.05357,R,ugm-3
39,02-01-2021,16:00,,,,7.4341,R,ugm-3,36.92676,R,ugm-3,48.32556,R,ugm-3,20.35614,R,ugm-3,6.0,R,ugm-3 (BAM),0.72433,R,ugm-3
40,02-01-2021,17:00,,,,6.90546,R,ugm-3,43.17397,R,ugm-3,53.76218,R,ugm-3,13.92001,R,ugm-3,9.0,R,ugm-3 (BAM),0.72433,R,ugm-3
41,02-01-2021,18:00,,,,8.55748,R,ugm-3,49.45025,R,ugm-3,62.57153,R,ugm-3,12.57291,R,ugm-3,12.0,R,ugm-3 (BAM),0.72433,R,ugm-3
42,02-01-2021,19:00,,,,7.86363,R,ugm-3,51.82295,R,ugm-3,63.88035,R,ugm-3,8.23226,R,ugm-3,11.0,R,ugm-3 (BAM),0.65848,R,ugm-3
43,02-01-2021,20:00,,,,9.94518,R,ugm-3,52.96045,R,ugm-3,68.20951,R,ugm-3,6.53592,R,ugm-3,14.0,R,ugm-3 (BAM),0.92187,R,ugm-3
44,02-01-2021,21:00,19.324,R,ugm-3 (Ref.eq),10.57295,R,ugm-3,53.50806,R,ugm-3,69.71969,R,ugm-3,6.53592,R,ugm-3,16.0,R,ugm-3 (BAM),0.79018,R,ugm-3
45,02-01-2021,22:00,,,,7.53323,R,ugm-3,41.95971,R,ugm-3,53.51049,R,ugm-3,15.66625,R,ugm-3,14.0,R,ugm-3 (BAM),0.72433,R,ugm-3
46,02-01-2021,23:00,,,,5.716,R,ugm-3,37.59792,R,ugm-3,46.36233,R,ugm-3,16.56431,R,ugm-3,14.0,R,ugm-3 (BAM),0.52678,R,ugm-3
47,02-01-2021,24:00,,,,5.05519,R,ugm-3,34.33232,R,ugm-3,42.08351,R,ugm-3,17.41248,R,ugm-3,17.0,R,ugm-3 (BAM),0.59263,R,ugm-3
48,03-01-2021,01:00,,,,4.76713,R,ugm-3,26.77549,R,ugm-3,34.08499,R,ugm-3,24.94625,R,ugm-3,13.0,R,ugm-3 (BAM),0.61466,R,ugm-3
49,03-01-2021,02:00,,,,2.03045,R,ugm-3,18.71187,R,ugm-3,21.82517,R,ugm-3,34.72518,R,ugm-3,10.0,R,ugm-3 (BAM),0.35123,R,ugm-3
50,03-01-2021,03:00,,,,1.48973,R,ugm-3,15.65082,R,ugm-3,17.93504,R,ugm-3,38.51701,R,ugm-3,7.0,R,ugm-3 (BAM),0.13171,R,ugm-3
51,03-01-2021,04:00,,,,1.65525,R,ugm-3,21.40904,R,ugm-3,23.94707,R,ugm-3,34.52561,R,ugm-3,5.0,R,ugm-3 (BAM),0.39514,R,ugm-3
52,03-01-2021,05:00,,,,1.45662,R,ugm-3,19.84432,R,ugm-3,22.07778,R,ugm-3,32.77937,R,ugm-3,6.0,R,ugm-3 (BAM),0.46099,R,ugm-3
53,03-01-2021,06:00,,,,2.48288,R,ugm-3,19.43274,R,ugm-3,23.23977,R,ugm-3,26.94195,R,ugm-3,10.0,R,ugm-3 (BAM),0.32928,R,ugm-3
54,03-01-2021,07:00,,,,3.2774,R,ugm-3,22.71087,R,ugm-3,27.73616,R,ugm-3,25.54496,R,ugm-3,9.0,R,ugm-3 (BAM),0.26342,R,ugm-3
55,03-01-2021,08:00,,,,4.63471,R,ugm-3,26.49016,R,ugm-3,33.59662,R,ugm-3,22.35184,R,ugm-3,9.0,R,ugm-3 (BAM),0.65856,R,ugm-3
56,03-01-2021,09:00,,,,4.93266,R,ugm-3,25.9828,R,ugm-3,33.5461,R,ugm-3,20.45593,R,ugm-3,10.0,R,ugm-3 (BAM),0.52685,R,ugm-3
57,03-01-2021,10:00,,,,5.72718,R,ugm-3,24.96663,R,ugm-3,33.74818,R,ugm-3,20.80517,R,ugm-3,7.0,R,ugm-3 (BAM),0.72442,R,ugm-3
58,03-01-2021,11:00,,,,6.42239,R,ugm-3,24.86056,R,ugm-3,34.70809,R,ugm-3,20.20646,R,ugm-3,8.0,R,ugm-3 (BAM),0.26342,R,ugm-3
59,03-01-2021,12:00,,,,7.68038,R,ugm-3,24.80095,R,ugm-3,36.57737,R,ugm-3,21.00474,R,ugm-3,6.0,R,ugm-3 (BAM),0.39514,R,ugm-3
60,03-01-2021,13:00,,,,10.46121,R,ugm-3,28.46891,R,ugm-3,44.50921,R,ugm-3,19.35829,R,ugm-3,6.0,R,ugm-3 (BAM),0.92199,R,ugm-3
61,03-01-2021,14:00,,,,7.64728,R,ugm-3,25.55901,R,ugm-3,37.28467,R,ugm-3,23.44948,R,ugm-3,7.0,R,ugm-3 (BAM),0.52685,R,ugm-3
62,03-01-2021,15:00,,,,6.78654,R,ugm-3,27.58608,R,ugm-3,37.99197,R,ugm-3,21.45378,R,ugm-3,7.0,R,ugm-3 (BAM),0.65856,R,ugm-3
63,03-01-2021,16:00,,,,6.91897,R,ugm-3,32.5362,R,ugm-3,43.14513,R,ugm-3,19.00904,R,ugm-3,6.0,R,ugm-3 (BAM),0.65856,R,ugm-3
64,03-01-2021,17:00,,,,4.83334,R,ugm-3,31.03564,R,ugm-3,38.44666,R,ugm-3,19.05894,R,ugm-3,6.0,R,ugm-3 (BAM),0.72442,R,ugm-3
65,03-01-2021,18:00,,,,4.46919,R,ugm-3,26.89553,R,ugm-3,33.74818,R,ugm-3,25.9441,R,ugm-3,7.0,R,ugm-3 (BAM),0.52685,R,ugm-3
66,03-01-2021,19:00,,,,5.79339,R,ugm-3,32.59486,R,ugm-3,41.47793,R,ugm-3,19.70754,R,ugm-3,9.0,R,ugm-3 (BAM),0.39514,R,ugm-3
67,03-01-2021,20:00,,,,5.32992,R,ugm-3,31.78987,R,ugm-3,39.9623,R,ugm-3,21.85292,R,ugm-3,9.0,R,ugm-3 (BAM),0.46099,R,ugm-3
68,03-01-2021,21:00,,,,6.35618,R,ugm-3,36.27884,R,ugm-3,46.02484,R,ugm-3,16.21506,R,ugm-3,14.0,R,ugm-3 (BAM),0.79027,R,ugm-3
69,03-01-2021,22:00,,,,4.73403,R,ugm-3,28.7629,R,ugm-3,36.02164,R,ugm-3,21.3041,R,ugm-3,12.0,R,ugm-3 (BAM),0.79027,R,ugm-3
70,03-01-2021,23:00,,,,3.40983,R,ugm-3,22.6594,R,ugm-3,27.88772,R,ugm-3,27.09163,R,ugm-3,9.0,R,ugm-3 (BAM),0.39514,R,ugm-3
71,03-01-2021,24:00,,,,3.04567,R,ugm-3,19.47919,R,ugm-3,24.14915,R,ugm-3,28.93765,R,ugm-3,7.0,R,ugm-3 (BAM),0.32928,R,ugm-3
72,04-01-2021,01:00,,,,2.69781,R,ugm-3,15.73914,R,ugm-3,19.87571,R,ugm-3,35.39041,R,ugm-3,8.0,R,ugm-3 (BAM),0.79037,R,ugm-3
73,04-01-2021,02:00,,,,2.60935,R,ugm-3,19.11978,R,ugm-3,23.12073,R,ugm-3,28.87113,R,ugm-3,4.0,R,ugm-3 (BAM),1.05383,R,ugm-3
74,04-01-2021,03:00,,,,2.25554,R,ugm-3,16.87359,R,ugm-3,20.33204,R,ugm-3,30.93335,R,ugm-3,6.0,R,ugm-3 (BAM),0.9221,R,ugm-3
75,04-01-2021,04:00,,,,1.92384,R,ugm-3,13.37662,R,ugm-3,16.32648,R,ugm-3,37.51916,R,ugm-3,6.0,R,ugm-3 (BAM),0.98797,R,ugm-3
76,04-01-2021,05:00,,,,2.12286,R,ugm-3,13.12217,R,ugm-3,16.37718,R,ugm-3,38.6168,R,ugm-3,4.0,R,ugm-3 (BAM),0.52691,R,ugm-3
77,04-01-2021,06:00,,,,2.88577,R,ugm-3,14.89319,R,ugm-3,19.31797,R,ugm-3,36.37163,R,ugm-3,5.0,R,ugm-3 (BAM),0.19759,R,ugm-3
78,04-01-2021,07:00,,,,4.77644,R,ugm-3,21.67854,R,ugm-3,29.00231,R,ugm-3,30.83357,R,ugm-3,4.0,R,ugm-3 (BAM),0.65865,R,ugm-3
79,04-01-2021,08:00,,,,7.26417,R,ugm-3,24.3034,R,ugm-3,35.44164,R,ugm-3,29.03744,R,ugm-3,3.0,R,ugm-3 (BAM),1.38315,R,ugm-3
80,04-01-2021,09:00,,,,8.09341,R,ugm-3,26.27692,R,ugm-3,38.68665,R,ugm-3,26.89206,R,ugm-3,4.0,R,ugm-3 (BAM),1.11969,R,ugm-3
81,04-01-2021,10:00,,,,8.3256,R,ugm-3,29.11522,R,ugm-3,41.88096,R,ugm-3,24.6469,R,ugm-3,3.0,R,ugm-3 (BAM),1.05383,R,ugm-3
82,04-01-2021,11:00,,,,7.8944,R,ugm-3,27.54545,R,ugm-3,39.65002,R,ugm-3,30.5841,R,ugm-3,5.0,R,ugm-3 (BAM),1.11969,R,ugm-3
83,04-01-2021,12:00,,,,5.40667,R,ugm-3,21.87838,R,ugm-3,30.16849,R,ugm-3,37.96819,R,ugm-3,4.0,R,ugm-3 (BAM),1.18556,R,ugm-3
84,04-01-2021,13:00,,,,6.76663,R,ugm-3,24.76207,R,ugm-3,35.13742,R,ugm-3,36.72088,R,ugm-3,6.0,R,ugm-3 (BAM),1.38315,R,ugm-3
85,04-01-2021,14:00,,,,5.83787,R,ugm-3,23.19464,R,ugm-3,32.14592,R,ugm-3,39.36518,R,ugm-3,8.0,R,ugm-3 (BAM),1.05383,R,ugm-3
86,04-01-2021,15:00,,,,5.07497,R,ugm-3,21.98135,R,ugm-3,29.76286,R,ugm-3,39.81422,R,ugm-3,8.0,R,ugm-3 (BAM),0.72451,R,ugm-3
87,04-01-2021,16:00,,,,5.24082,R,ugm-3,22.28479,R,ugm-3,30.3206,R,ugm-3,36.67099,R,ugm-3,6.0,R,ugm-3 (BAM),0.85624,R,ugm-3
88,04-01-2021,17:00,,,,6.16957,R,ugm-3,25.32262,R,ugm-3,34.78249,R,ugm-3,32.03099,R,ugm-3,5.0,R,ugm-3 (BAM),0.9221,R,ugm-3
89,04-01-2021,18:00,,,,5.63885,R,ugm-3,23.90543,R,ugm-3,32.55155,R,ugm-3,34.67529,R,ugm-3,4.0,R,ugm-3 (BAM),1.11969,R,ugm-3
90,04-01-2021,19:00,,,,4.3784,R,ugm-3,25.17894,R,ugm-3,31.8924,R,ugm-3,35.274,R,ugm-3,2.0,R,ugm-3 (BAM),1.05383,R,ugm-3
91,04-01-2021,20:00,,,,4.97546,R,ugm-3,28.77607,R,ugm-3,36.405,R,ugm-3,32.38023,R,ugm-3,5.0,R,ugm-3 (BAM),1.11969,R,ugm-3
92,04-01-2021,21:00,,,,3.88086,R,ugm-3,26.19535,R,ugm-3,32.14592,R,ugm-3,33.37808,R,ugm-3,7.0,R,ugm-3 (BAM),0.98797,R,ugm-3
93,04-01-2021,22:00,,,,3.81452,R,ugm-3,24.97879,R,ugm-3,30.82763,R,ugm-3,34.17636,R,ugm-3,6.0,R,ugm-3 (BAM),0.79037,R,ugm-3
94,04-01-2021,23:00,,,,3.05162,R,ugm-3,20.62189,R,ugm-3,25.30097,R,ugm-3,37.81852,R,ugm-3,5.0,R,ugm-3 (BAM),0.65865,R,ugm-3
95,04-01-2021,24:00,,,,2.98528,R,ugm-3,18.18844,R,ugm-3,22.7658,R,ugm-3,39.31529,R,ugm-3,3.0,R,ugm-3 (BAM),0.79037,R,ugm-3
96,05-01-2021,01:00,,,,2.4815,R,ugm-3,16.14219,R,ugm-3,19.9471,R,ugm-3,41.31099,R,ugm-3,1.0,R,ugm-3 (BAM),1.14179,R,ugm-3
97,05-01-2021,02:00,,,,2.2267,R,ugm-3,14.75188,R,ugm-3,18.16611,R,ugm-3,41.64361,R,ugm-3,4.0,R,ugm-3 (BAM),0.96613,R,ugm-3
98,05-01-2021,03:00,,,,2.19347,R,ugm-3,13.12362,R,ugm-3,16.48689,R,ugm-3,42.6082,R,ugm-3,6.0,R,ugm-3 (BAM),0.98809,R,ugm-3
99,05-01-2021,04:00,,,,1.89436,R,ugm-3,12.76808,R,ugm-3,15.67272,R,ugm-3,41.41078,R,ugm-3,4.0,R,ugm-3 (BAM),1.18571,R,ugm-3
100,05-01-2021,05:00,,,,2.45934,R,ugm-3,15.26022,R,ugm-3,19.03116,R,ugm-3,39.81422,R,ugm-3,3.0,R,ugm-3 (BAM),1.25158,R,ugm-3
101,05-01-2021,06:00,,,,2.85816,R,ugm-3,17.24388,R,ugm-3,21.62632,R,ugm-3,37.76862,R,ugm-3,3.0,R,ugm-3 (BAM),1.25158,R,ugm-3
102,05-01-2021,07:00,,,,5.28426,R,ugm-3,26.14349,R,ugm-3,34.24591,R,ugm-3,30.93335,R,ugm-3,6.0,R,ugm-3 (BAM),1.58094,R,ugm-3
103,05-01-2021,08:00,,,,7.21186,R,ugm-3,30.66805,R,ugm-3,41.72607,R,ugm-3,28.18926,R,ugm-3,5.0,R,ugm-3 (BAM),1.38332,R,ugm-3
104,05-01-2021,09:00,,,,8.6077,R,ugm-3,34.48138,R,ugm-3,47.67967,R,ugm-3,25.39528,R,ugm-3,5.0,R,ugm-3 (BAM),1.25158,R,ugm-3
105,05-01-2021,10:00,,,,,,,,,,,,,25.54496,R,ugm-3,4.0,R,ugm-3 (BAM),1.18571,R,ugm-3
106,05-01-2021,11:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,22.15227,R,ugm-3,6.0,R,ugm-3 (BAM),1.18571,R,ugm-3
107,05-01-2021,12:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,,25.49507,R,ugm-3,7.0,R,ugm-3 (BAM),1.64681,R,ugm-3
108,05-01-2021,13:00,3.865,R,ugm-3 (Ref.eq),6.89133,R,ugm-3,27.78848,R,ugm-3,38.35504,R,ugm-3,22.55141,R,ugm-3,6.0,R,ugm-3 (BAM),1.05396,R,ugm-3
109,05-01-2021,14:00,18.358,R,ugm-3 (Ref.eq),7.20316,R,ugm-3,28.07459,R,ugm-3,39.11928,R,ugm-3,21.60345,R,ugm-3,6.0,R,ugm-3 (BAM),1.05396,R,ugm-3
110,05-01-2021,15:00,12.561,R,ugm-3 (Ref.eq),7.4838,R,ugm-3,27.30993,R,ugm-3,38.78493,R,ugm-3,21.42051,R,ugm-3,6.0,R,ugm-3 (BAM),0.79047,R,ugm-3
111,05-01-2021,16:00,12.561,R,ugm-3 (Ref.eq),6.57951,R,ugm-3,26.97696,R,ugm-3,37.0654,R,ugm-3,20.15657,R,ugm-3,5.0,R,ugm-3 (BAM),0.7246,R,ugm-3
112,05-01-2021,17:00,7.73,R,ugm-3 (Ref.eq),8.04509,R,ugm-3,28.26436,R,ugm-3,40.59998,R,ugm-3,18.51012,R,ugm-3,6.0,R,ugm-3 (BAM),0.85634,R,ugm-3
113,05-01-2021,18:00,9.662,R,ugm-3 (Ref.eq),6.9537,R,ugm-3,28.50486,R,ugm-3,39.16704,R,ugm-3,18.36044,R,ugm-3,8.0,R,ugm-3 (BAM),0.85634,R,ugm-3
114,05-01-2021,19:00,12.561,R,ugm-3 (Ref.eq),5.76876,R,ugm-3,27.98126,R,ugm-3,36.82657,R,ugm-3,18.02782,R,ugm-3,9.0,R,ugm-3 (BAM),0.52698,R,ugm-3
115,05-01-2021,20:00,13.527,R,ugm-3 (Ref.eq),7.42144,R,ugm-3,30.41473,R,ugm-3,41.7941,R,ugm-3,15.01764,R,ugm-3,10.0,R,ugm-3 (BAM),0.19762,R,ugm-3
116,05-01-2021,21:00,11.594,R,ugm-3 (Ref.eq),3.24298,R,ugm-3,22.30114,R,ugm-3,27.27364,R,ugm-3,22.05249,R,ugm-3,8.0,R,ugm-3 (BAM),0.46111,R,ugm-3
117,05-01-2021,22:00,11.594,R,ugm-3 (Ref.eq),2.43224,R,ugm-3,19.67532,R,ugm-3,23.4047,R,ugm-3,23.39958,R,ugm-3,10.0,R,ugm-3 (BAM),0.59285,R,ugm-3
118,05-01-2021,23:00,10.628,R,ugm-3 (Ref.eq),1.74622,R,ugm-3,17.28814,R,ugm-3,19.96564,R,ugm-3,23.88188,R,ugm-3,6.0,R,ugm-3 (BAM),0.32936,R,ugm-3
119,05-01-2021,24:00,9.662,R,ugm-3 (Ref.eq),2.12041,R,ugm-3,17.3831,R,ugm-3,20.63435,R,ugm-3,23.2998,R,ugm-3,3.0,R,ugm-3 (BAM),0.32936,R,ugm-3
120,06-01-2021,01:00,7.73,R,ugm-3 (Ref.eq),1.59932,R,ugm-3,15.24202,R,ugm-3,17.69427,R,ugm-3,25.9441,R,ugm-3,3.0,R,ugm-3 (BAM),0.79057,R,ugm-3
121,06-01-2021,02:00,10.628,R,ugm-3 (Ref.eq),1.17844,R,ugm-3,12.92758,R,ugm-3,14.7345,R,ugm-3,29.00417,R,ugm-3,5.0,R,ugm-3 (BAM),0.61489,R,ugm-3
122,06-01-2021,03:00,6.763,R,ugm-3 (Ref.eq),1.04166,R,ugm-3,11.86654,R,ugm-3,13.46373,R,ugm-3,29.88561,R,ugm-3,3.0,R,ugm-3 (BAM),0.98821,R,ugm-3
123,06-01-2021,04:00,2.899,R,ugm-3 (Ref.eq),0.85227,R,ugm-3,11.43309,R,ugm-3,12.73988,R,ugm-3,29.98539,R,ugm-3,3.0,R,ugm-3 (BAM),0.92233,R,ugm-3
124,06-01-2021,05:00,2.899,R,ugm-3 (Ref.eq),1.29418,R,ugm-3,13.50614,R,ugm-3,15.49053,R,ugm-3,28.38883,R,ugm-3,6.0,R,ugm-3 (BAM),0.98821,R,ugm-3
125,06-01-2021,06:00,4.831,R,ugm-3 (Ref.eq),1.67297,R,ugm-3,14.46958,R,ugm-3,17.03476,R,ugm-3,28.93765,R,ugm-3,5.0,R,ugm-3 (BAM),0.92233,R,ugm-3
126,06-01-2021,07:00,4.831,R,ugm-3 (Ref.eq),4.89265,R,ugm-3,21.45231,R,ugm-3,28.95427,R,ugm-3,23.79872,R,ugm-3,3.0,R,ugm-3 (BAM),1.11997,R,ugm-3
127,06-01-2021,08:00,10.628,R,ugm-3 (Ref.eq),8.64894,R,ugm-3,29.39777,R,ugm-3,42.65928,R,ugm-3,17.16302,R,ugm-3,4.0,R,ugm-3 (BAM),0.92233,R,ugm-3
128,06-01-2021,09:00,8.696,R,ugm-3 (Ref.eq),13.54158,R,ugm-3,35.74561,R,ugm-3,56.50908,R,ugm-3,12.6727,R,ugm-3,6.0,R,ugm-3 (BAM),1.31761,R,ugm-3
129,06-01-2021,10:00,8.696,R,ugm-3 (Ref.eq),13.92037,R,ugm-3,35.02004,R,ugm-3,56.3643,R,ugm-3,12.97205,R,ugm-3,7.0,R,ugm-3 (BAM),1.25174,R,ugm-3
130,06-01-2021,11:00,15.459,R,ugm-3 (Ref.eq),18.71832,R,ugm-3,37.45948,R,ugm-3,66.1605,R,ugm-3,12.37334,R,ugm-3,8.0,R,ugm-3 (BAM),1.58114,R,ugm-3
131,06-01-2021,12:00,9.662,R,ugm-3 (Ref.eq),12.02644,R,ugm-3,27.64526,R,ugm-3,46.08554,R,ugm-3,20.90496,R,ugm-3,7.0,R,ugm-3 (BAM),1.3835,R,ugm-3
