,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2
0,0,01-01-2020,01:00,,,,,,,,,
1,1,01-01-2020,02:00,,,,,,,,,
2,2,01-01-2020,03:00,,,,,,,,,
3,3,01-01-2020,04:00,,,,,,,,,
4,4,01-01-2020,05:00,,,,,,,,,
5,5,01-01-2020,06:00,,,,,,,,,
6,6,01-01-2020,07:00,,,,,,,,,
7,7,01-01-2020,08:00,,,,,,,,,
8,8,01-01-2020,09:00,,,,,,,,,
9,9,01-01-2020,10:00,,,,,,,,,
10,10,01-01-2020,11:00,,,,,,,,,
11,11,01-01-2020,12:00,,,,,,,,,
12,12,01-01-2020,13:00,,,,,,,,,
13,13,01-01-2020,14:00,,,,,,,,,
14,14,01-01-2020,15:00,,,,,,,,,
15,15,01-01-2020,16:00,,,,,,,,,
16,16,01-01-2020,17:00,,,,,,,,,
17,17,01-01-2020,18:00,,,,,,,,,
18,18,01-01-2020,19:00,,,,,,,,,
19,19,01-01-2020,20:00,,,,,,,,,
20,20,01-01-2020,21:00,,,,,,,,,
21,21,01-01-2020,22:00,,,,,,,,,
22,22,01-01-2020,23:00,,,,,,,,,
23,23,01-01-2020,24:00,,,,,,,,,
24,24,02-01-2020,01:00,,,,,,,,,
25,25,02-01-2020,02:00,,,,,,,,,
26,26,02-01-2020,03:00,,,,,,,,,
27,27,02-01-2020,04:00,,,,,,,,,
28,28,02-01-2020,05:00,,,,,,,,,
29,29,02-01-2020,06:00,,,,,,,,,
30,30,02-01-2020,07:00,,,,,,,,,
31,31,02-01-2020,08:00,,,,,,,,,
32,32,02-01-2020,09:00,,,,,,,,,
33,33,02-01-2020,10:00,,,,,,,,,
34,34,02-01-2020,11:00,,,,,,,,,
35,35,02-01-2020,12:00,,,,,,,,,
36,36,02-01-2020,13:00,,,,,,,,,
37,37,02-01-2020,14:00,,,,,,,,,
38,38,02-01-2020,15:00,,,,,,,,,
39,39,02-01-2020,16:00,,,,,,,,,
40,40,02-01-2020,17:00,,,,,,,,,
41,41,02-01-2020,18:00,,,,,,,,,
42,42,02-01-2020,19:00,,,,,,,,,
43,43,02-01-2020,20:00,,,,,,,,,
44,44,02-01-2020,21:00,,,,,,,,,
45,45,02-01-2020,22:00,,,,,,,,,
46,46,02-01-2020,23:00,,,,,,,,,
47,47,02-01-2020,24:00,,,,,,,,,
48,48,03-01-2020,01:00,,,,,,,,,
49,49,03-01-2020,02:00,,,,,,,,,
50,50,03-01-2020,03:00,,,,,,,,,
51,51,03-01-2020,04:00,,,,,,,,,
52,52,03-01-2020,05:00,,,,,,,,,
53,53,03-01-2020,06:00,,,,,,,,,
54,54,03-01-2020,07:00,,,,,,,,,
55,55,03-01-2020,08:00,,,,,,,,,
56,56,03-01-2020,09:00,,,,,,,,,
57,57,03-01-2020,10:00,,,,,,,,,
58,58,03-01-2020,11:00,,,,,,,,,
59,59,03-01-2020,12:00,,,,,,,,,
60,60,03-01-2020,13:00,,,,,,,,,
61,61,03-01-2020,14:00,,,,,,,,,
62,62,03-01-2020,15:00,,,,,,,,,
63,63,03-01-2020,16:00,,,,,,,,,
64,64,03-01-2020,17:00,,,,,,,,,
65,65,03-01-2020,18:00,,,,,,,,,
66,66,03-01-2020,19:00,,,,,,,,,
67,67,03-01-2020,20:00,,,,,,,,,
68,68,03-01-2020,21:00,,,,,,,,,
69,69,03-01-2020,22:00,,,,,,,,,
70,70,03-01-2020,23:00,,,,,,,,,
71,71,03-01-2020,24:00,,,,,,,,,
72,72,04-01-2020,01:00,,,,,,,,,
73,73,04-01-2020,02:00,,,,,,,,,
74,74,04-01-2020,03:00,,,,,,,,,
75,75,04-01-2020,04:00,,,,,,,,,
76,76,04-01-2020,05:00,,,,,,,,,
77,77,04-01-2020,06:00,,,,,,,,,
78,78,04-01-2020,07:00,,,,,,,,,
79,79,04-01-2020,08:00,,,,,,,,,
80,80,04-01-2020,09:00,,,,,,,,,
81,81,04-01-2020,10:00,,,,,,,,,
82,82,04-01-2020,11:00,,,,,,,,,
83,83,04-01-2020,12:00,,,,,,,,,
84,84,04-01-2020,13:00,,,,,,,,,
85,85,04-01-2020,14:00,,,,,,,,,
86,86,04-01-2020,15:00,,,,,,,,,
87,87,04-01-2020,16:00,,,,,,,,,
88,88,04-01-2020,17:00,,,,,,,,,
89,89,04-01-2020,18:00,,,,,,,,,
90,90,04-01-2020,19:00,,,,,,,,,
91,91,04-01-2020,20:00,,,,,,,,,
92,92,04-01-2020,21:00,,,,,,,,,
93,93,04-01-2020,22:00,,,,,,,,,
94,94,04-01-2020,23:00,,,,,,,,,
95,95,04-01-2020,24:00,,,,,,,,,
96,96,05-01-2020,01:00,,,,,,,,,
97,97,05-01-2020,02:00,,,,,,,,,
98,98,05-01-2020,03:00,,,,,,,,,
99,99,05-01-2020,04:00,,,,,,,,,
100,100,05-01-2020,05:00,,,,,,,,,
101,101,05-01-2020,06:00,,,,,,,,,
102,102,05-01-2020,07:00,,,,,,,,,
103,103,05-01-2020,08:00,,,,,,,,,
104,104,05-01-2020,09:00,,,,,,,,,
105,105,05-01-2020,10:00,,,,,,,,,
106,106,05-01-2020,11:00,,,,,,,,,
107,107,05-01-2020,12:00,,,,,,,,,
108,108,05-01-2020,13:00,,,,,,,,,
109,109,05-01-2020,14:00,,,,,,,,,
110,110,05-01-2020,15:00,,,,,,,,,
111,111,05-01-2020,16:00,,,,,,,,,
112,112,05-01-2020,17:00,,,,,,,,,
113,113,05-01-2020,18:00,,,,,,,,,
114,114,05-01-2020,19:00,,,,,,,,,
115,115,05-01-2020,20:00,,,,,,,,,
116,116,05-01-2020,21:00,,,,,,,,,
117,117,05-01-2020,22:00,,,,,,,,,
118,118,05-01-2020,23:00,,,,,,,,,
119,119,05-01-2020,24:00,,,,,,,,,
120,120,06-01-2020,01:00,,,,,,,,,
121,121,06-01-2020,02:00,,,,,,,,,
122,122,06-01-2020,03:00,,,,,,,,,
123,123,06-01-2020,04:00,,,,,,,,,
124,124,06-01-2020,05:00,,,,,,,,,
125,125,06-01-2020,06:00,,,,,,,,,
126,126,06-01-2020,07:00,,,,,,,,,
127,127,06-01-2020,08:00,,,,,,,,,
128,128,06-01-2020,09:00,,,,,,,,,
129,129,06-01-2020,10:00,,,,,,,,,
130,130,06-01-2020,11:00,,,,,,,,,
131,131,06-01-2020,12:00,,,,,,,,,
132,132,06-01-2020,13:00,,,,,,,,,
133,133,06-01-2020,14:00,,,,,,,,,
134,134,06-01-2020,15:00,20.15593,R,ugm-3,44.35176,R,ugm-3,75.25708,R,ugm-3
135,135,06-01-2020,16:00,31.56873,R,ugm-3,56.07346,R,ugm-3,104.47816,R,ugm-3
136,136,06-01-2020,17:00,45.78466,R,ugm-3,59.85725,R,ugm-3,130.05942,R,ugm-3
137,137,06-01-2020,18:00,43.61557,R,ugm-3,63.79833,R,ugm-3,130.6746,R,ugm-3
138,138,06-01-2020,19:00,21.32391,R,ugm-3,47.32853,R,ugm-3,80.02473,R,ugm-3
139,139,06-01-2020,20:00,17.05245,R,ugm-3,45.82939,R,ugm-3,71.97612,R,ugm-3
140,140,06-01-2020,21:00,10.57853,R,ugm-3,51.29588,R,ugm-3,67.51606,R,ugm-3
141,141,06-01-2020,22:00,8.77651,R,ugm-3,40.98636,R,ugm-3,54.44348,R,ugm-3
142,142,06-01-2020,23:00,5.40606,R,ugm-3,35.08105,R,ugm-3,43.37023,R,ugm-3
143,143,06-01-2020,24:00,4.83876,R,ugm-3,33.23386,R,ugm-3,40.65318,R,ugm-3
144,144,07-01-2020,01:00,7.29908,R,ugm-3,33.31852,R,ugm-3,44.51028,R,ugm-3
145,145,07-01-2020,02:00,4.89572,R,ugm-3,40.28548,R,ugm-3,47.79215,R,ugm-3
146,146,07-01-2020,03:00,3.93883,R,ugm-3,27.29198,R,ugm-3,33.33143,R,ugm-3
147,147,07-01-2020,04:00,3.87207,R,ugm-3,27.90713,R,ugm-3,33.84422,R,ugm-3
148,148,07-01-2020,05:00,2.03618,R,ugm-3,27.79922,R,ugm-3,30.92131,R,ugm-3
149,149,07-01-2020,06:00,8.9792,R,ugm-3,34.38318,R,ugm-3,48.1511,R,ugm-3
150,150,07-01-2020,07:00,16.68997,R,ugm-3,44.35381,R,ugm-3,69.94473,R,ugm-3
151,151,07-01-2020,08:00,24.53425,R,ugm-3,52.83772,R,ugm-3,90.45638,R,ugm-3
152,152,07-01-2020,09:00,31.24362,R,ugm-3,58.49798,R,ugm-3,106.40419,R,ugm-3
153,153,07-01-2020,10:00,21.36316,R,ugm-3,56.00778,R,ugm-3,88.76417,R,ugm-3
154,154,07-01-2020,11:00,20.9626,R,ugm-3,50.62231,R,ugm-3,82.76451,R,ugm-3
155,155,07-01-2020,12:00,24.96819,R,ugm-3,46.73677,R,ugm-3,85.02079,R,ugm-3
156,156,07-01-2020,13:00,17.09053,R,ugm-3,35.12473,R,ugm-3,61.32984,R,ugm-3
157,157,07-01-2020,14:00,14.55365,R,ugm-3,34.75838,R,ugm-3,57.07367,R,ugm-3
158,158,07-01-2020,15:00,19.02656,R,ugm-3,43.74527,R,ugm-3,72.91892,R,ugm-3
159,159,07-01-2020,16:00,22.93202,R,ugm-3,47.91026,R,ugm-3,83.07219,R,ugm-3
160,160,07-01-2020,17:00,25.63579,R,ugm-3,54.68698,R,ugm-3,93.99464,R,ugm-3
161,161,07-01-2020,18:00,15.42153,R,ugm-3,43.17069,R,ugm-3,66.8167,R,ugm-3
162,162,07-01-2020,19:00,14.48689,R,ugm-3,37.06575,R,ugm-3,59.27867,R,ugm-3
163,163,07-01-2020,20:00,12.11692,R,ugm-3,33.26419,R,ugm-3,51.8432,R,ugm-3
164,164,07-01-2020,21:00,9.84708,R,ugm-3,27.00152,R,ugm-3,42.10017,R,ugm-3
165,165,07-01-2020,22:00,6.44233,R,ugm-3,22.88927,R,ugm-3,32.76736,R,ugm-3
166,166,07-01-2020,23:00,6.70937,R,ugm-3,19.86458,R,ugm-3,30.15213,R,ugm-3
167,167,07-01-2020,24:00,6.27543,R,ugm-3,19.91459,R,ugm-3,29.53678,R,ugm-3
168,168,08-01-2020,01:00,6.18812,R,ugm-3,17.25255,R,ugm-3,26.74086,R,ugm-3
169,169,08-01-2020,02:00,2.09238,R,ugm-3,10.46991,R,ugm-3,13.67819,R,ugm-3
170,170,08-01-2020,03:00,1.73623,R,ugm-3,8.98137,R,ugm-3,11.64356,R,ugm-3
171,171,08-01-2020,04:00,1.5359,R,ugm-3,10.67346,R,ugm-3,13.02848,R,ugm-3
172,172,08-01-2020,05:00,2.37063,R,ugm-3,11.59917,R,ugm-3,15.23408,R,ugm-3
173,173,08-01-2020,06:00,4.6077,R,ugm-3,17.86346,R,ugm-3,24.9285,R,ugm-3
174,174,08-01-2020,07:00,6.81138,R,ugm-3,27.05137,R,ugm-3,37.49534,R,ugm-3
175,175,08-01-2020,08:00,10.65113,R,ugm-3,38.39835,R,ugm-3,54.72986,R,ugm-3
176,176,08-01-2020,09:00,15.05849,R,ugm-3,44.46379,R,ugm-3,67.55316,R,ugm-3
177,177,08-01-2020,10:00,15.29222,R,ugm-3,44.92611,R,ugm-3,68.37385,R,ugm-3
178,178,08-01-2020,11:00,10.81808,R,ugm-3,36.3984,R,ugm-3,52.98589,R,ugm-3
179,179,08-01-2020,12:00,12.08686,R,ugm-3,36.35081,R,ugm-3,54.88374,R,ugm-3
180,180,08-01-2020,13:00,17.82979,R,ugm-3,40.31711,R,ugm-3,67.65575,R,ugm-3
181,181,08-01-2020,14:00,18.66452,R,ugm-3,44.32042,R,ugm-3,72.93895,R,ugm-3
182,182,08-01-2020,15:00,10.28385,R,ugm-3,34.65288,R,ugm-3,50.42123,R,ugm-3
183,183,08-01-2020,16:00,12.45414,R,ugm-3,44.55879,R,ugm-3,63.65488,R,ugm-3
184,184,08-01-2020,17:00,13.65615,R,ugm-3,60.46319,R,ugm-3,81.40233,R,ugm-3
185,185,08-01-2020,18:00,24.34067,R,ugm-3,70.24002,R,ugm-3,107.56187,R,ugm-3
186,186,08-01-2020,19:00,73.0554,R,ugm-3,84.07723,R,ugm-3,196.09395,R,ugm-3
187,187,08-01-2020,20:00,46.84494,R,ugm-3,71.58792,R,ugm-3,143.41582,R,ugm-3
188,188,08-01-2020,21:00,60.10042,R,ugm-3,77.42267,R,ugm-3,169.57536,R,ugm-3
189,189,08-01-2020,22:00,26.24385,R,ugm-3,65.52659,R,ugm-3,105.7666,R,ugm-3
190,190,08-01-2020,23:00,9.64946,R,ugm-3,37.42086,R,ugm-3,52.21649,R,ugm-3
191,191,08-01-2020,24:00,7.98,R,ugm-3,27.72158,R,ugm-3,39.95741,R,ugm-3
192,192,09-01-2020,01:00,8.5945,R,ugm-3,27.04687,R,ugm-3,40.22492,R,ugm-3
193,193,09-01-2020,02:00,1.95937,R,ugm-3,14.91903,R,ugm-3,17.92335,R,ugm-3
194,194,09-01-2020,03:00,2.33788,R,ugm-3,10.73003,R,ugm-3,14.31474,R,ugm-3
195,195,09-01-2020,04:00,0.93515,R,ugm-3,6.92921,R,ugm-3,8.36309,R,ugm-3
196,196,09-01-2020,05:00,1.83691,R,ugm-3,8.67628,R,ugm-3,11.49283,R,ugm-3
197,197,09-01-2020,06:00,4.10799,R,ugm-3,11.40218,R,ugm-3,17.70102,R,ugm-3
198,198,09-01-2020,07:00,7.01365,R,ugm-3,19.87635,R,ugm-3,30.63046,R,ugm-3
199,199,09-01-2020,08:00,10.21988,R,ugm-3,25.68341,R,ugm-3,41.35368,R,ugm-3
200,200,09-01-2020,09:00,10.42027,R,ugm-3,25.78661,R,ugm-3,41.76414,R,ugm-3
201,201,09-01-2020,10:00,13.65991,R,ugm-3,30.72155,R,ugm-3,51.66645,R,ugm-3
202,202,09-01-2020,11:00,11.65601,R,ugm-3,26.66243,R,ugm-3,44.53473,R,ugm-3
203,203,09-01-2020,12:00,10.58727,R,ugm-3,23.6835,R,ugm-3,39.91708,R,ugm-3
204,204,09-01-2020,13:00,15.99779,R,ugm-3,32.21627,R,ugm-3,56.74587,R,ugm-3
205,205,09-01-2020,14:00,19.90539,R,ugm-3,43.25872,R,ugm-3,73.77989,R,ugm-3
206,206,09-01-2020,15:00,23.17843,R,ugm-3,46.50061,R,ugm-3,82.04037,R,ugm-3
207,207,09-01-2020,16:00,37.40611,R,ugm-3,65.73097,R,ugm-3,123.0862,R,ugm-3
208,208,09-01-2020,17:00,43.35101,R,ugm-3,72.11039,R,ugm-3,138.58101,R,ugm-3
209,209,09-01-2020,18:00,22.67745,R,ugm-3,58.0946,R,ugm-3,92.86621,R,ugm-3
210,210,09-01-2020,19:00,14.36127,R,ugm-3,43.65303,R,ugm-3,65.67334,R,ugm-3
211,211,09-01-2020,20:00,14.16088,R,ugm-3,49.03971,R,ugm-3,70.75276,R,ugm-3
212,212,09-01-2020,21:00,15.46342,R,ugm-3,48.42781,R,ugm-3,72.13806,R,ugm-3
213,213,09-01-2020,22:00,8.58337,R,ugm-3,29.98846,R,ugm-3,43.14944,R,ugm-3
214,214,09-01-2020,23:00,7.08044,R,ugm-3,28.75271,R,ugm-3,39.60923,R,ugm-3
215,215,09-01-2020,24:00,3.941,R,ugm-3,17.25073,R,ugm-3,23.29351,R,ugm-3
216,216,10-01-2020,01:00,2.9844,R,ugm-3,15.13139,R,ugm-3,19.70741,R,ugm-3
217,217,10-01-2020,02:00,4.58796,R,ugm-3,17.18891,R,ugm-3,24.22369,R,ugm-3
218,218,10-01-2020,03:00,1.57015,R,ugm-3,12.68095,R,ugm-3,15.08849,R,ugm-3
219,219,10-01-2020,04:00,0.73497,R,ugm-3,8.36752,R,ugm-3,9.49446,R,ugm-3
220,220,10-01-2020,05:00,1.20267,R,ugm-3,8.83078,R,ugm-3,10.67485,R,ugm-3
221,221,10-01-2020,06:00,1.83741,R,ugm-3,11.19341,R,ugm-3,14.01074,R,ugm-3
222,222,10-01-2020,07:00,4.81068,R,ugm-3,20.54256,R,ugm-3,27.91883,R,ugm-3
223,223,10-01-2020,08:00,6.34743,R,ugm-3,32.76152,R,ugm-3,42.4941,R,ugm-3
224,224,10-01-2020,09:00,6.34743,R,ugm-3,31.42716,R,ugm-3,41.15975,R,ugm-3
225,225,10-01-2020,10:00,6.34743,R,ugm-3,29.99017,R,ugm-3,39.72275,R,ugm-3
226,226,10-01-2020,11:00,5.21157,R,ugm-3,22.95583,R,ugm-3,30.94679,R,ugm-3
227,227,10-01-2020,12:00,4.64364,R,ugm-3,20.59339,R,ugm-3,27.71354,R,ugm-3
228,228,10-01-2020,13:00,7.28284,R,ugm-3,23.57772,R,ugm-3,34.74457,R,ugm-3
229,229,10-01-2020,14:00,7.28284,R,ugm-3,23.88565,R,ugm-3,35.0525,R,ugm-3
230,230,10-01-2020,15:00,6.98217,R,ugm-3,24.96252,R,ugm-3,35.66836,R,ugm-3
231,231,10-01-2020,16:00,3.64142,R,ugm-3,27.41622,R,ugm-3,32.99965,R,ugm-3
232,232,10-01-2020,17:00,40.85737,R,ugm-3,69.24885,R,ugm-3,131.89595,R,ugm-3
233,233,10-01-2020,18:00,19.64361,R,ugm-3,71.65051,R,ugm-3,101.7703,R,ugm-3
234,234,10-01-2020,19:00,37.14914,R,ugm-3,75.60191,R,ugm-3,132.56312,R,ugm-3
235,235,10-01-2020,20:00,30.50105,R,ugm-3,79.5343,R,ugm-3,126.30191,R,ugm-3
236,236,10-01-2020,21:00,22.24939,R,ugm-3,64.37047,R,ugm-3,98.48573,R,ugm-3
237,237,10-01-2020,22:00,18.17368,R,ugm-3,54.14564,R,ugm-3,82.01156,R,ugm-3
238,238,10-01-2020,23:00,13.73048,R,ugm-3,49.92436,R,ugm-3,70.97747,R,ugm-3
239,239,10-01-2020,24:00,11.39196,R,ugm-3,45.14466,R,ugm-3,62.61208,R,ugm-3
240,240,11-01-2020,01:00,10.11412,R,ugm-3,42.39831,R,ugm-3,57.9064,R,ugm-3
241,241,11-01-2020,02:00,2.49511,R,ugm-3,26.35947,R,ugm-3,30.18525,R,ugm-3
242,242,11-01-2020,03:00,2.17208,R,ugm-3,22.28591,R,ugm-3,25.6164,R,ugm-3
243,243,11-01-2020,04:00,1.90475,R,ugm-3,17.40827,R,ugm-3,20.32884,R,ugm-3
244,244,11-01-2020,05:00,2.33917,R,ugm-3,16.7935,R,ugm-3,20.38018,R,ugm-3
245,245,11-01-2020,06:00,2.87384,R,ugm-3,16.64106,R,ugm-3,21.04754,R,ugm-3
246,246,11-01-2020,07:00,6.04842,R,ugm-3,23.01589,R,ugm-3,32.29001,R,ugm-3
247,247,11-01-2020,08:00,8.38759,R,ugm-3,30.261,R,ugm-3,43.12179,R,ugm-3
248,248,11-01-2020,09:00,8.42101,R,ugm-3,29.3884,R,ugm-3,42.30042,R,ugm-3
249,249,11-01-2020,10:00,11.32826,R,ugm-3,34.11972,R,ugm-3,51.48947,R,ugm-3
250,250,11-01-2020,11:00,11.96317,R,ugm-3,28.26932,R,ugm-3,46.6126,R,ugm-3
251,251,11-01-2020,12:00,12.59809,R,ugm-3,31.40263,R,ugm-3,50.71944,R,ugm-3
252,252,11-01-2020,13:00,12.83201,R,ugm-3,30.88996,R,ugm-3,50.56543,R,ugm-3
253,253,11-01-2020,14:00,11.86292,R,ugm-3,28.67972,R,ugm-3,46.86928,R,ugm-3
254,254,11-01-2020,15:00,16.17368,R,ugm-3,32.85044,R,ugm-3,57.64973,R,ugm-3
255,255,11-01-2020,16:00,12.29734,R,ugm-3,36.3813,R,ugm-3,55.23696,R,ugm-3
256,256,11-01-2020,17:00,9.72426,R,ugm-3,31.59961,R,ugm-3,46.50993,R,ugm-3
257,257,11-01-2020,18:00,10.25892,R,ugm-3,31.24182,R,ugm-3,46.97195,R,ugm-3
258,258,11-01-2020,19:00,4.31075,R,ugm-3,23.21618,R,ugm-3,29.8259,R,ugm-3
259,259,11-01-2020,20:00,5.27984,R,ugm-3,25.37509,R,ugm-3,33.47072,R,ugm-3
260,260,11-01-2020,21:00,15.80609,R,ugm-3,31.20663,R,ugm-3,55.4423,R,ugm-3
261,261,11-01-2020,22:00,8.822,R,ugm-3,24.97471,R,ugm-3,38.5016,R,ugm-3
262,262,11-01-2020,23:00,9.32326,R,ugm-3,23.94946,R,ugm-3,38.24492,R,ugm-3
263,263,11-01-2020,24:00,6.64992,R,ugm-3,20.04019,R,ugm-3,30.23659,R,ugm-3
264,264,12-01-2020,01:00,5.21444,R,ugm-3,14.80384,R,ugm-3,22.7992,R,ugm-3
265,265,12-01-2020,02:00,2.76321,R,ugm-3,12.74273,R,ugm-3,16.97958,R,ugm-3
266,266,12-01-2020,03:00,2.94148,R,ugm-3,12.53785,R,ugm-3,17.04805,R,ugm-3
267,267,12-01-2020,04:00,1.83842,R,ugm-3,8.99152,R,ugm-3,11.8104,R,ugm-3
268,268,12-01-2020,05:00,2.13926,R,ugm-3,9.35184,R,ugm-3,12.63199,R,ugm-3
269,269,12-01-2020,06:00,2.60722,R,ugm-3,12.17743,R,ugm-3,16.17511,R,ugm-3
270,270,12-01-2020,07:00,2.90805,R,ugm-3,15.82412,R,ugm-3,20.28307,R,ugm-3
271,271,12-01-2020,08:00,5.24786,R,ugm-3,17.01197,R,ugm-3,25.05858,R,ugm-3
272,272,12-01-2020,09:00,5.48184,R,ugm-3,19.32338,R,ugm-3,27.72876,R,ugm-3
273,273,12-01-2020,10:00,6.05008,R,ugm-3,20.14663,R,ugm-3,29.42329,R,ugm-3
274,274,12-01-2020,11:00,5.18101,R,ugm-3,17.47392,R,ugm-3,25.41803,R,ugm-3
275,275,12-01-2020,12:00,6.41777,R,ugm-3,20.45579,R,ugm-3,30.29623,R,ugm-3
276,276,12-01-2020,13:00,4.21166,R,ugm-3,15.67387,R,ugm-3,22.13166,R,ugm-3
277,277,12-01-2020,14:00,4.54592,R,ugm-3,15.31539,R,ugm-3,22.2857,R,ugm-3
278,278,12-01-2020,15:00,4.41222,R,ugm-3,18.55002,R,ugm-3,25.31533,R,ugm-3
279,279,12-01-2020,16:00,6.05008,R,ugm-3,23.94649,R,ugm-3,33.22316,R,ugm-3
280,280,12-01-2020,17:00,4.61277,R,ugm-3,28.87187,R,ugm-3,35.94468,R,ugm-3
281,281,12-01-2020,18:00,13.13637,R,ugm-3,50.82292,R,ugm-3,70.96507,R,ugm-3
282,282,12-01-2020,19:00,19.68784,R,ugm-3,59.26331,R,ugm-3,89.45091,R,ugm-3
283,283,12-01-2020,20:00,20.45663,R,ugm-3,56.03053,R,ugm-3,87.39693,R,ugm-3
284,284,12-01-2020,21:00,20.99145,R,ugm-3,55.92938,R,ugm-3,88.11582,R,ugm-3
285,285,12-01-2020,22:00,17.64886,R,ugm-3,52.83868,R,ugm-3,79.8999,R,ugm-3
286,286,12-01-2020,23:00,13.87174,R,ugm-3,45.17661,R,ugm-3,66.44631,R,ugm-3
287,287,12-01-2020,24:00,11.59878,R,ugm-3,41.72958,R,ugm-3,59.51413,R,ugm-3
288,288,13-01-2020,01:00,9.22808,R,ugm-3,38.37835,R,ugm-3,52.52787,R,ugm-3
289,289,13-01-2020,02:00,5.52793,R,ugm-3,39.25789,R,ugm-3,47.73394,R,ugm-3
290,290,13-01-2020,03:00,3.74473,R,ugm-3,23.63816,R,ugm-3,29.38,R,ugm-3
291,291,13-01-2020,04:00,1.87236,R,ugm-3,19.31817,R,ugm-3,22.18909,R,ugm-3
292,292,13-01-2020,05:00,2.17328,R,ugm-3,17.8295,R,ugm-3,21.16182,R,ugm-3
293,293,13-01-2020,06:00,6.3861,R,ugm-3,29.75812,R,ugm-3,39.55,R,ugm-3
294,294,13-01-2020,07:00,15.81478,R,ugm-3,52.59099,R,ugm-3,76.83999,R,ugm-3
295,295,13-01-2020,08:00,29.59003,R,ugm-3,69.99197,R,ugm-3,115.36271,R,ugm-3
296,296,13-01-2020,09:00,36.94574,R,ugm-3,74.53336,R,ugm-3,131.18271,R,ugm-3
297,297,13-01-2020,10:00,25.8453,R,ugm-3,55.80471,R,ugm-3,95.43363,R,ugm-3
298,298,13-01-2020,11:00,22.56867,R,ugm-3,47.83382,R,ugm-3,82.43863,R,ugm-3
299,299,13-01-2020,12:00,20.36195,R,ugm-3,43.92377,R,ugm-3,75.14499,R,ugm-3
300,300,13-01-2020,13:00,19.9273,R,ugm-3,46.23387,R,ugm-3,76.78863,R,ugm-3
301,301,13-01-2020,14:00,17.3528,R,ugm-3,40.2682,R,ugm-3,66.87545,R,ugm-3
302,302,13-01-2020,15:00,19.89386,R,ugm-3,45.36059,R,ugm-3,75.86408,R,ugm-3
303,303,13-01-2020,16:00,17.18562,R,ugm-3,40.06225,R,ugm-3,66.41318,R,ugm-3
304,304,13-01-2020,17:00,14.34364,R,ugm-3,41.54353,R,ugm-3,63.53681,R,ugm-3
305,305,13-01-2020,18:00,12.17036,R,ugm-3,33.57585,R,ugm-3,52.23681,R,ugm-3
306,306,13-01-2020,19:00,9.42869,R,ugm-3,28.17469,R,ugm-3,42.63181,R,ugm-3
307,307,13-01-2020,20:00,7.8238,R,ugm-3,25.39639,R,ugm-3,37.39272,R,ugm-3
308,308,13-01-2020,21:00,6.88762,R,ugm-3,19.02458,R,ugm-3,29.58545,R,ugm-3
309,309,13-01-2020,22:00,4.44686,R,ugm-3,16.19248,R,ugm-3,23.01091,R,ugm-3
310,310,13-01-2020,23:00,3.74473,R,ugm-3,16.96089,R,ugm-3,22.70273,R,ugm-3
311,311,13-01-2020,24:00,5.31618,R,ugm-3,20.61228,R,ugm-3,28.76363,R,ugm-3
312,312,14-01-2020,01:00,4.41464,R,ugm-3,18.98834,R,ugm-3,25.75736,R,ugm-3
313,313,14-01-2020,02:00,1.64992,R,ugm-3,10.75987,R,ugm-3,13.2897,R,ugm-3
314,314,14-01-2020,03:00,1.67221,R,ugm-3,11.2052,R,ugm-3,13.76923,R,ugm-3
315,315,14-01-2020,04:00,1.13711,R,ugm-3,11.7688,R,ugm-3,13.51234,R,ugm-3
316,316,14-01-2020,05:00,1.33777,R,ugm-3,15.21169,R,ugm-3,17.26291,R,ugm-3
317,317,14-01-2020,06:00,5.58519,R,ugm-3,24.11239,R,ugm-3,32.67623,R,ugm-3
318,318,14-01-2020,07:00,8.4614,R,ugm-3,35.32109,R,ugm-3,48.29505,R,ugm-3
319,319,14-01-2020,08:00,23.47786,R,ugm-3,63.57112,R,ugm-3,99.57001,R,ugm-3
320,320,14-01-2020,09:00,28.12661,R,ugm-3,73.50054,R,ugm-3,116.62741,R,ugm-3
321,321,14-01-2020,10:00,25.04974,R,ugm-3,62.70227,R,ugm-3,101.11134,R,ugm-3
322,322,14-01-2020,11:00,21.90598,R,ugm-3,55.96265,R,ugm-3,89.55136,R,ugm-3
323,323,14-01-2020,12:00,15.91946,R,ugm-3,42.68979,R,ugm-3,67.0993,R,ugm-3
324,324,14-01-2020,13:00,11.77238,R,ugm-3,35.94725,R,ugm-3,53.99798,R,ugm-3
325,325,14-01-2020,14:00,13.04326,R,ugm-3,31.6866,R,ugm-3,51.68598,R,ugm-3
326,326,14-01-2020,15:00,9.76572,R,ugm-3,26.79619,R,ugm-3,41.77008,R,ugm-3
327,327,14-01-2020,16:00,12.54159,R,ugm-3,29.9383,R,ugm-3,49.16847,R,ugm-3
328,328,14-01-2020,17:00,7.89284,R,ugm-3,30.13029,R,ugm-3,42.23248,R,ugm-3
329,329,14-01-2020,18:00,9.13028,R,ugm-3,26.38332,R,ugm-3,40.38288,R,ugm-3
330,330,14-01-2020,19:00,5.68552,R,ugm-3,24.00993,R,ugm-3,32.72761,R,ugm-3
331,331,14-01-2020,20:00,4.18053,R,ugm-3,20.40911,R,ugm-3,26.81917,R,ugm-3
