,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Ozone,status.3,unit.3
2190,2190,01-04-2020,07:00,24.00062,R,ugm-3,43.50412,R,ugm-3,80.30456,R,ugm-3,6.6856,R,ugm-3
2191,2191,01-04-2020,08:00,25.65584,R,ugm-3,48.85684,R,ugm-3,88.19524,R,ugm-3,18.70969,R,ugm-3
2192,2192,01-04-2020,09:00,8.45342,R,ugm-3,30.95553,R,ugm-3,43.91726,R,ugm-3,48.04648,R,ugm-3
2193,2193,01-04-2020,10:00,4.84742,R,ugm-3,22.4618,R,ugm-3,29.8944,R,ugm-3,60.61939,R,ugm-3
2194,2194,01-04-2020,11:00,2.48282,R,ugm-3,15.35613,R,ugm-3,19.16308,R,ugm-3,68.10326,R,ugm-3
2195,2195,01-04-2020,12:00,1.41876,R,ugm-3,10.72023,R,ugm-3,12.89562,R,ugm-3,72.94284,R,ugm-3
2196,2196,01-04-2020,13:00,0.56159,R,ugm-3,6.03761,R,ugm-3,6.89871,R,ugm-3,80.07746,R,ugm-3
2197,2197,01-04-2020,14:00,0.4138,R,ugm-3,6.80529,R,ugm-3,7.43978,R,ugm-3,80.67617,R,ugm-3
2198,2198,01-04-2020,15:00,0.38425,R,ugm-3,8.11312,R,ugm-3,8.70229,R,ugm-3,76.38542,R,ugm-3
2199,2199,01-04-2020,16:00,0.47292,R,ugm-3,9.37494,R,ugm-3,10.10007,R,ugm-3,72.44391,R,ugm-3
2200,2200,01-04-2020,17:00,0.44336,R,ugm-3,10.14169,R,ugm-3,10.8215,R,ugm-3,72.74327,R,ugm-3
2201,2201,01-04-2020,18:00,0.29557,R,ugm-3,12.03661,R,ugm-3,12.48982,R,ugm-3,72.19445,R,ugm-3
2202,2202,01-04-2020,19:00,0.29557,R,ugm-3,14.56163,R,ugm-3,15.01483,R,ugm-3,68.10326,R,ugm-3
2203,2203,01-04-2020,20:00,0.38425,R,ugm-3,18.66409,R,ugm-3,19.25325,R,ugm-3,59.57165,R,ugm-3
2204,2204,01-04-2020,21:00,0.4138,R,ugm-3,20.46744,R,ugm-3,21.10193,R,ugm-3,55.68003,R,ugm-3
2205,2205,01-04-2020,22:00,0.26602,R,ugm-3,15.01275,R,ugm-3,15.42064,R,ugm-3,58.5239,R,ugm-3
2206,2206,01-04-2020,23:00,0.35469,R,ugm-3,21.41478,R,ugm-3,21.95863,R,ugm-3,48.19616,R,ugm-3
2207,2207,01-04-2020,24:00,0.23646,R,ugm-3,16.2304,R,ugm-3,16.59297,R,ugm-3,49.14411,R,ugm-3
2208,2208,02-04-2020,01:00,0.27604,R,ugm-3,15.75912,R,ugm-3,16.18237,R,ugm-3,49.09422,R,ugm-3
2209,2209,02-04-2020,02:00,0.70981,R,ugm-3,20.56835,R,ugm-3,21.6567,R,ugm-3,50.02555,R,ugm-3
2210,2210,02-04-2020,03:00,0.62108,R,ugm-3,14.97439,R,ugm-3,15.9267,R,ugm-3,47.39788,R,ugm-3
2211,2211,02-04-2020,04:00,1.80409,R,ugm-3,35.26835,R,ugm-3,38.03458,R,ugm-3,30.68389,R,ugm-3
2212,2212,02-04-2020,05:00,1.39004,R,ugm-3,28.59408,R,ugm-3,30.72545,R,ugm-3,36.87056,R,ugm-3
2213,2213,02-04-2020,06:00,1.12386,R,ugm-3,23.18198,R,ugm-3,24.90521,R,ugm-3,44.70368,R,ugm-3
2214,2214,02-04-2020,07:00,2.07027,R,ugm-3,28.99486,R,ugm-3,32.16923,R,ugm-3,42.00949,R,ugm-3
2215,2215,02-04-2020,08:00,4.46587,R,ugm-3,26.44961,R,ugm-3,33.29718,R,ugm-3,43.2568,R,ugm-3
2216,2216,02-04-2020,09:00,4.40672,R,ugm-3,17.15573,R,ugm-3,23.91261,R,ugm-3,50.591,R,ugm-3
2217,2217,02-04-2020,10:00,1.15344,R,ugm-3,6.6234,R,ugm-3,8.39197,R,ugm-3,67.25509,R,ugm-3
2218,2218,02-04-2020,11:00,1.09429,R,ugm-3,5.90196,R,ugm-3,7.57985,R,ugm-3,75.58714,R,ugm-3
2219,2219,02-04-2020,12:00,0.38448,R,ugm-3,5.05024,R,ugm-3,5.63977,R,ugm-3,80.97553,R,ugm-3
2220,2220,02-04-2020,13:00,0.79853,R,ugm-3,6.26521,R,ugm-3,7.48961,R,ugm-3,79.77811,R,ugm-3
2221,2221,02-04-2020,14:00,0.73938,R,ugm-3,6.44614,R,ugm-3,7.57985,R,ugm-3,78.73037,R,ugm-3
2222,2222,02-04-2020,15:00,0.88726,R,ugm-3,6.53523,R,ugm-3,7.89567,R,ugm-3,75.98628,R,ugm-3
2223,2223,02-04-2020,16:00,0.38448,R,ugm-3,6.17819,R,ugm-3,6.76772,R,ugm-3,75.38757,R,ugm-3
2224,2224,02-04-2020,17:00,0.38448,R,ugm-3,6.40378,R,ugm-3,6.99331,R,ugm-3,73.99058,R,ugm-3
2225,2225,02-04-2020,18:00,0.53236,R,ugm-3,6.98917,R,ugm-3,7.80544,R,ugm-3,71.99488,R,ugm-3
2226,2226,02-04-2020,19:00,0.2366,R,ugm-3,7.66824,R,ugm-3,8.03103,R,ugm-3,69.94929,R,ugm-3
2227,2227,02-04-2020,20:00,0.65066,R,ugm-3,17.95196,R,ugm-3,18.94961,R,ugm-3,58.27444,R,ugm-3
2228,2228,02-04-2020,21:00,0.59151,R,ugm-3,17.27564,R,ugm-3,18.18261,R,ugm-3,54.63229,R,ugm-3
2229,2229,02-04-2020,22:00,0.29575,R,ugm-3,10.64558,R,ugm-3,11.09906,R,ugm-3,56.37853,R,ugm-3
2230,2230,02-04-2020,23:00,0.20703,R,ugm-3,9.06713,R,ugm-3,9.38457,R,ugm-3,55.82971,R,ugm-3
2231,2231,02-04-2020,24:00,0.1183,R,ugm-3,7.35334,R,ugm-3,7.53473,R,ugm-3,56.12906,R,ugm-3
2232,2232,03-04-2020,01:00,0.15783,R,ugm-3,9.63007,R,ugm-3,9.87207,R,ugm-3,48.09637,R,ugm-3
2233,2233,03-04-2020,02:00,0.51295,R,ugm-3,17.03138,R,ugm-3,17.81789,R,ugm-3,47.96332,R,ugm-3
2234,2234,03-04-2020,03:00,0.4439,R,ugm-3,12.23132,R,ugm-3,12.91195,R,ugm-3,45.45207,R,ugm-3
2235,2235,03-04-2020,04:00,1.86437,R,ugm-3,23.46185,R,ugm-3,26.32051,R,ugm-3,31.63185,R,ugm-3
2236,2236,03-04-2020,05:00,2.51542,R,ugm-3,31.80895,R,ugm-3,35.66587,R,ugm-3,23.89851,R,ugm-3
2237,2237,03-04-2020,06:00,4.82369,R,ugm-3,37.61501,R,ugm-3,45.01123,R,ugm-3,18.11098,R,ugm-3
2238,2238,03-04-2020,07:00,2.10112,R,ugm-3,22.06047,R,ugm-3,25.28214,R,ugm-3,29.63615,R,ugm-3
2239,2239,03-04-2020,08:00,4.05427,R,ugm-3,24.43814,R,ugm-3,30.65459,R,ugm-3,26.24346,R,ugm-3
2240,2240,03-04-2020,09:00,5.2084,R,ugm-3,29.39534,R,ugm-3,37.38144,R,ugm-3,23.99829,R,ugm-3
2241,2241,03-04-2020,10:00,6.89521,R,ugm-3,25.27395,R,ugm-3,35.84646,R,ugm-3,40.46282,R,ugm-3
2242,2242,03-04-2020,11:00,2.81135,R,ugm-3,16.41164,R,ugm-3,20.72232,R,ugm-3,59.2224,R,ugm-3
2243,2243,03-04-2020,12:00,4.17264,R,ugm-3,17.34919,R,ugm-3,23.74715,R,ugm-3,56.5282,R,ugm-3
2244,2244,03-04-2020,13:00,3.66955,R,ugm-3,13.51562,R,ugm-3,19.14219,R,ugm-3,64.96004,R,ugm-3
2245,2245,03-04-2020,14:00,2.51542,R,ugm-3,10.54487,R,ugm-3,14.40179,R,ugm-3,70.79746,R,ugm-3
2246,2246,03-04-2020,15:00,3.72874,R,ugm-3,14.37295,R,ugm-3,20.09027,R,ugm-3,70.94714,R,ugm-3
2247,2247,03-04-2020,16:00,1.21332,R,ugm-3,8.79422,R,ugm-3,10.65461,R,ugm-3,79.02972,R,ugm-3
2248,2248,03-04-2020,17:00,1.00617,R,ugm-3,10.05993,R,ugm-3,11.6027,R,ugm-3,79.22929,R,ugm-3
2249,2249,03-04-2020,18:00,0.8878,R,ugm-3,11.14436,R,ugm-3,12.50563,R,ugm-3,77.73252,R,ugm-3
2250,2250,03-04-2020,19:00,0.14797,R,ugm-3,8.80246,R,ugm-3,9.02934,R,ugm-3,73.1923,R,ugm-3
2251,2251,03-04-2020,20:00,15.95073,R,ugm-3,64.75239,R,ugm-3,89.20983,R,ugm-3,22.30195,R,ugm-3
2252,2252,03-04-2020,21:00,26.78183,R,ugm-3,81.95978,R,ugm-3,123.02468,R,ugm-3,3.89162,R,ugm-3
2253,2253,03-04-2020,22:00,22.55001,R,ugm-3,77.25212,R,ugm-3,111.82831,R,ugm-3,3.9914,R,ugm-3
2254,2254,03-04-2020,23:00,18.11103,R,ugm-3,69.34064,R,ugm-3,97.11049,R,ugm-3,3.04344,R,ugm-3
2255,2255,03-04-2020,24:00,13.93839,R,ugm-3,59.35035,R,ugm-3,80.72225,R,ugm-3,2.04559,R,ugm-3
2256,2256,04-04-2020,01:00,30.32173,R,ugm-3,54.94074,R,ugm-3,101.43341,R,ugm-3,1.86265,R,ugm-3
2257,2257,04-04-2020,02:00,27.47907,R,ugm-3,48.51761,R,ugm-3,90.6516,R,ugm-3,1.9957,R,ugm-3
2258,2258,04-04-2020,03:00,92.26809,R,ugm-3,54.58467,R,ugm-3,196.06043,R,ugm-3,1.74624,R,ugm-3
2259,2259,04-04-2020,04:00,80.83821,R,ugm-3,46.94764,R,ugm-3,170.89784,R,ugm-3,1.59656,R,ugm-3
2260,2260,04-04-2020,05:00,121.25732,R,ugm-3,53.59369,R,ugm-3,239.51898,R,ugm-3,1.39699,R,ugm-3
2261,2261,04-04-2020,06:00,84.30271,R,ugm-3,53.47139,R,ugm-3,182.73374,R,ugm-3,1.3471,R,ugm-3
2262,2262,04-04-2020,07:00,35.77017,R,ugm-3,45.26145,R,ugm-3,100.10828,R,ugm-3,6.73549,R,ugm-3
2263,2263,04-04-2020,08:00,11.37065,R,ugm-3,33.16149,R,ugm-3,50.59624,R,ugm-3,20.70539,R,ugm-3
2264,2264,04-04-2020,09:00,14.74631,R,ugm-3,35.1684,R,ugm-3,57.7791,R,ugm-3,23.20001,R,ugm-3
2265,2265,04-04-2020,10:00,13.14731,R,ugm-3,33.05747,R,ugm-3,53.2164,R,ugm-3,28.83787,R,ugm-3
2266,2266,04-04-2020,11:00,4.2936,R,ugm-3,14.15199,R,ugm-3,20.73542,R,ugm-3,50.04218,R,ugm-3
2267,2267,04-04-2020,12:00,2.63539,R,ugm-3,9.64722,R,ugm-3,13.68809,R,ugm-3,64.5609,R,ugm-3
2268,2268,04-04-2020,13:00,1.77666,R,ugm-3,8.34375,R,ugm-3,11.06793,R,ugm-3,75.28778,R,ugm-3
2269,2269,04-04-2020,14:00,2.36889,R,ugm-3,9.7848,R,ugm-3,13.41704,R,ugm-3,76.43531,R,ugm-3
2270,2270,04-04-2020,15:00,1.95433,R,ugm-3,9.33624,R,ugm-3,12.33283,R,ugm-3,78.88004,R,ugm-3
2271,2271,04-04-2020,16:00,2.10239,R,ugm-3,10.55483,R,ugm-3,13.77844,R,ugm-3,79.52865,R,ugm-3
2272,2272,04-04-2020,17:00,2.16161,R,ugm-3,13.08418,R,ugm-3,16.3986,R,ugm-3,79.07961,R,ugm-3
2273,2273,04-04-2020,18:00,1.83589,R,ugm-3,14.5323,R,ugm-3,17.34728,R,ugm-3,77.8323,R,ugm-3
2274,2274,04-04-2020,19:00,2.01355,R,ugm-3,22.9787,R,ugm-3,26.0661,R,ugm-3,65.15961,R,ugm-3
2275,2275,04-04-2020,20:00,40.65599,R,ugm-3,64.19745,R,ugm-3,126.53577,R,ugm-3,24.29765,R,ugm-3
2276,2276,04-04-2020,21:00,1.12522,R,ugm-3,28.81313,R,ugm-3,30.53844,R,ugm-3,50.89035,R,ugm-3
2277,2277,04-04-2020,22:00,1.15483,R,ugm-3,26.10239,R,ugm-3,27.87311,R,ugm-3,50.74067,R,ugm-3
2278,2278,04-04-2020,23:00,1.00678,R,ugm-3,24.25135,R,ugm-3,25.79505,R,ugm-3,52.63659,R,ugm-3
2279,2279,04-04-2020,24:00,0.94755,R,ugm-3,22.89654,R,ugm-3,24.34944,R,ugm-3,51.68863,R,ugm-3
2280,2280,05-04-2020,01:00,0.98763,R,ugm-3,19.94237,R,ugm-3,21.45672,R,ugm-3,51.28949,R,ugm-3
2281,2281,05-04-2020,02:00,7.38749,R,ugm-3,35.14214,R,ugm-3,46.46946,R,ugm-3,40.97837,R,ugm-3
2282,2282,05-04-2020,03:00,13.18488,R,ugm-3,34.11838,R,ugm-3,54.33492,R,ugm-3,37.36948,R,ugm-3
2283,2283,05-04-2020,04:00,0.71109,R,ugm-3,17.89525,R,ugm-3,18.98558,R,ugm-3,49.29379,R,ugm-3
2284,2284,05-04-2020,05:00,0.82961,R,ugm-3,18.84362,R,ugm-3,20.11567,R,ugm-3,48.39573,R,ugm-3
2285,2285,05-04-2020,06:00,1.36293,R,ugm-3,24.98725,R,ugm-3,27.07705,R,ugm-3,43.65594,R,ugm-3
2286,2286,05-04-2020,07:00,7.91093,R,ugm-3,36.59973,R,ugm-3,48.72965,R,ugm-3,31.73163,R,ugm-3
2287,2287,05-04-2020,08:00,36.47324,R,ugm-3,51.8861,R,ugm-3,107.81096,R,ugm-3,24.597,R,ugm-3
2288,2288,05-04-2020,09:00,19.73288,R,ugm-3,36.6901,R,ugm-3,66.94676,R,ugm-3,38.01809,R,ugm-3
2289,2289,05-04-2020,10:00,7.11095,R,ugm-3,20.33249,R,ugm-3,31.2358,R,ugm-3,57.47616,R,ugm-3
2290,2290,05-04-2020,11:00,2.4592,R,ugm-3,11.23692,R,ugm-3,15.00765,R,ugm-3,72.14456,R,ugm-3
2291,2291,05-04-2020,12:00,2.51846,R,ugm-3,11.91453,R,ugm-3,15.77611,R,ugm-3,79.22929,R,ugm-3
2292,2292,05-04-2020,13:00,1.59996,R,ugm-3,9.43535,R,ugm-3,11.88859,R,ugm-3,83.56994,R,ugm-3
2293,2293,05-04-2020,14:00,2.22217,R,ugm-3,10.10864,R,ugm-3,13.51592,R,ugm-3,85.86499,R,ugm-3
2294,2294,05-04-2020,15:00,1.59996,R,ugm-3,9.43535,R,ugm-3,11.88859,R,ugm-3,88.85854,R,ugm-3
2295,2295,05-04-2020,16:00,1.62959,R,ugm-3,10.24879,R,ugm-3,12.74746,R,ugm-3,89.55704,R,ugm-3
2296,2296,05-04-2020,17:00,1.45182,R,ugm-3,11.28983,R,ugm-3,13.51592,R,ugm-3,91.60263,R,ugm-3
2297,2297,05-04-2020,18:00,1.62959,R,ugm-3,16.30609,R,ugm-3,18.80476,R,ugm-3,86.16435,R,ugm-3
2298,2298,05-04-2020,19:00,2.78512,R,ugm-3,29.08991,R,ugm-3,33.36037,R,ugm-3,69.69982,R,ugm-3
2299,2299,05-04-2020,20:00,1.74811,R,ugm-3,23.7638,R,ugm-3,26.4442,R,ugm-3,68.70197,R,ugm-3
2300,2300,05-04-2020,21:00,1.80737,R,ugm-3,26.7468,R,ugm-3,29.51805,R,ugm-3,63.06412,R,ugm-3
2301,2301,05-04-2020,22:00,1.24442,R,ugm-3,20.91982,R,ugm-3,22.8279,R,ugm-3,64.16176,R,ugm-3
2302,2302,05-04-2020,23:00,1.3333,R,ugm-3,27.92572,R,ugm-3,29.97009,R,ugm-3,51.98799,R,ugm-3
2303,2303,05-04-2020,24:00,25.21424,R,ugm-3,61.1938,R,ugm-3,99.8551,R,ugm-3,17.81162,R,ugm-3
2304,2304,06-04-2020,01:00,1.06729,R,ugm-3,18.92914,R,ugm-3,20.56562,R,ugm-3,54.7487,R,ugm-3
2305,2305,06-04-2020,02:00,1.2254,R,ugm-3,19.9532,R,ugm-3,21.83212,R,ugm-3,55.21437,R,ugm-3
2306,2306,06-04-2020,03:00,1.8381,R,ugm-3,15.54593,R,ugm-3,18.36431,R,ugm-3,54.5824,R,ugm-3
2307,2307,06-04-2020,04:00,4.53597,R,ugm-3,25.97406,R,ugm-3,32.92911,R,ugm-3,41.85981,R,ugm-3
2308,2308,06-04-2020,05:00,3.20186,R,ugm-3,18.43042,R,ugm-3,23.33987,R,ugm-3,51.78842,R,ugm-3
2309,2309,06-04-2020,06:00,9.96134,R,ugm-3,32.8081,R,ugm-3,48.08193,R,ugm-3,37.21981,R,ugm-3
2310,2310,06-04-2020,07:00,15.09024,R,ugm-3,41.86077,R,ugm-3,64.99881,R,ugm-3,25.24561,R,ugm-3
2311,2311,06-04-2020,08:00,5.33643,R,ugm-3,20.35917,R,ugm-3,28.54158,R,ugm-3,54.28304,R,ugm-3
2312,2312,06-04-2020,09:00,1.21552,R,ugm-3,14.28416,R,ugm-3,16.14793,R,ugm-3,66.80606,R,ugm-3
2313,2313,06-04-2020,10:00,2.63857,R,ugm-3,15.13275,R,ugm-3,19.1785,R,ugm-3,65.2095,R,ugm-3
2314,2314,06-04-2020,11:00,7.50065,R,ugm-3,16.81458,R,ugm-3,28.31542,R,ugm-3,62.21595,R,ugm-3
2315,2315,06-04-2020,12:00,2.93504,R,ugm-3,11.69284,R,ugm-3,16.19316,R,ugm-3,74.33983,R,ugm-3
2316,2316,06-04-2020,13:00,1.54164,R,ugm-3,8.17532,R,ugm-3,10.53913,R,ugm-3,85.51575,R,ugm-3
2317,2317,06-04-2020,14:00,1.92705,R,ugm-3,11.42911,R,ugm-3,14.38387,R,ugm-3,85.76521,R,ugm-3
2318,2318,06-04-2020,15:00,3.35009,R,ugm-3,17.25325,R,ugm-3,22.38999,R,ugm-3,79.27918,R,ugm-3
2319,2319,06-04-2020,16:00,1.80846,R,ugm-3,15.36522,R,ugm-3,18.13815,R,ugm-3,82.97123,R,ugm-3
2320,2320,06-04-2020,17:00,0.80047,R,ugm-3,8.54281,R,ugm-3,9.77018,R,ugm-3,89.8065,R,ugm-3
2321,2321,06-04-2020,18:00,0.88941,R,ugm-3,18.22185,R,ugm-3,19.58559,R,ugm-3,85.61553,R,ugm-3
2322,2322,06-04-2020,19:00,0.68188,R,ugm-3,29.93859,R,ugm-3,30.98412,R,ugm-3,71.64563,R,ugm-3
2323,2323,06-04-2020,20:00,0.47435,R,ugm-3,21.16511,R,ugm-3,21.89243,R,ugm-3,66.5067,R,ugm-3
2324,2324,06-04-2020,21:00,0.504,R,ugm-3,18.85803,R,ugm-3,19.63082,R,ugm-3,61.06842,R,ugm-3
2325,2325,06-04-2020,22:00,0.38541,R,ugm-3,15.28558,R,ugm-3,15.87654,R,ugm-3,56.92734,R,ugm-3
2326,2326,06-04-2020,23:00,0.504,R,ugm-3,20.07931,R,ugm-3,20.85209,R,ugm-3,45.15271,R,ugm-3
2327,2327,06-04-2020,24:00,2.40139,R,ugm-3,27.6639,R,ugm-3,31.34598,R,ugm-3,35.274,R,ugm-3
2328,2328,07-04-2020,01:00,1.97765,R,ugm-3,37.21962,R,ugm-3,40.25197,R,ugm-3,18.95915,R,ugm-3
2329,2329,07-04-2020,02:00,7.15909,R,ugm-3,47.80163,R,ugm-3,58.77874,R,ugm-3,9.51284,R,ugm-3
2330,2330,07-04-2020,03:00,7.17886,R,ugm-3,42.03827,R,ugm-3,53.0457,R,ugm-3,5.53807,R,ugm-3
2331,2331,07-04-2020,04:00,11.80656,R,ugm-3,38.11082,R,ugm-3,56.21396,R,ugm-3,4.98925,R,ugm-3
2332,2332,07-04-2020,05:00,10.94628,R,ugm-3,35.99007,R,ugm-3,52.77414,R,ugm-3,1.24731,R,ugm-3
2333,2333,07-04-2020,06:00,21.56625,R,ugm-3,34.00877,R,ugm-3,67.07656,R,ugm-3,2.54452,R,ugm-3
2334,2334,07-04-2020,07:00,29.72405,R,ugm-3,37.20583,R,ugm-3,82.78208,R,ugm-3,5.28861,R,ugm-3
2335,2335,07-04-2020,08:00,19.90503,R,ugm-3,37.55169,R,ugm-3,68.0723,R,ugm-3,15.86582,R,ugm-3
2336,2336,07-04-2020,09:00,,,,,,,,,,14.01979,R,ugm-3
2337,2337,07-04-2020,10:00,16.8199,R,ugm-3,40.56224,R,ugm-3,66.35239,R,ugm-3,33.97679,R,ugm-3
2338,2338,07-04-2020,11:00,9.43338,R,ugm-3,31.56596,R,ugm-3,46.03027,R,ugm-3,54.5824,R,ugm-3
2339,2339,07-04-2020,12:00,5.96261,R,ugm-3,26.65879,R,ugm-3,35.80132,R,ugm-3,70.548,R,ugm-3
2340,2340,07-04-2020,13:00,3.94541,R,ugm-3,20.56383,R,ugm-3,26.61337,R,ugm-3,79.87789,R,ugm-3
2341,2341,07-04-2020,14:00,3.23345,R,ugm-3,18.3967,R,ugm-3,23.35459,R,ugm-3,86.26413,R,ugm-3
2342,2342,07-04-2020,15:00,3.91574,R,ugm-3,22.87236,R,ugm-3,28.87642,R,ugm-3,85.46585,R,ugm-3
2343,2343,07-04-2020,16:00,2.69949,R,ugm-3,20.84482,R,ugm-3,24.98398,R,ugm-3,87.01252,R,ugm-3
2344,2344,07-04-2020,17:00,1.12726,R,ugm-3,19.86098,R,ugm-3,21.58942,R,ugm-3,78.23144,R,ugm-3
2345,2345,07-04-2020,18:00,2.0172,R,ugm-3,34.06615,R,ugm-3,37.15915,R,ugm-3,64.5609,R,ugm-3
2346,2346,07-04-2020,19:00,4.42004,R,ugm-3,44.63901,R,ugm-3,51.41631,R,ugm-3,50.94024,R,ugm-3
2347,2347,07-04-2020,20:00,12.87449,R,ugm-3,70.60003,R,ugm-3,90.34063,R,ugm-3,20.15657,R,ugm-3
2348,2348,07-04-2020,21:00,4.27172,R,ugm-3,75.96063,R,ugm-3,82.51051,R,ugm-3,15.86582,R,ugm-3
2349,2349,07-04-2020,22:00,24.59205,R,ugm-3,70.05877,R,ugm-3,107.76606,R,ugm-3,12.12388,R,ugm-3
2350,2350,07-04-2020,23:00,32.63119,R,ugm-3,75.88186,R,ugm-3,125.91565,R,ugm-3,7.58366,R,ugm-3
2351,2351,07-04-2020,24:00,1.75022,R,ugm-3,49.45686,R,ugm-3,52.14049,R,ugm-3,26.34324,R,ugm-3
2352,2352,08-04-2020,01:00,4.23189,R,ugm-3,49.63124,R,ugm-3,56.12005,R,ugm-3,23.88188,R,ugm-3
2353,2353,08-04-2020,02:00,2.05662,R,ugm-3,39.1478,R,ugm-3,42.30124,R,ugm-3,33.12862,R,ugm-3
2354,2354,08-04-2020,03:00,1.2755,R,ugm-3,28.95555,R,ugm-3,30.91129,R,ugm-3,35.12432,R,ugm-3
2355,2355,08-04-2020,04:00,1.21618,R,ugm-3,29.95167,R,ugm-3,31.81645,R,ugm-3,32.03099,R,ugm-3
2356,2356,08-04-2020,05:00,1.21618,R,ugm-3,26.91938,R,ugm-3,28.78415,R,ugm-3,30.28475,R,ugm-3
2357,2357,08-04-2020,06:00,2.34336,R,ugm-3,33.15648,R,ugm-3,36.74958,R,ugm-3,23.44948,R,ugm-3
2358,2358,08-04-2020,07:00,18.77655,R,ugm-3,51.13551,R,ugm-3,79.92581,R,ugm-3,8.23226,R,ugm-3
2359,2359,08-04-2020,08:00,17.88666,R,ugm-3,53.85772,R,ugm-3,81.28356,R,ugm-3,17.16302,R,ugm-3
2360,2360,08-04-2020,09:00,7.91997,R,ugm-3,42.30172,R,ugm-3,54.4455,R,ugm-3,34.77507,R,ugm-3
2361,2361,08-04-2020,10:00,4.83504,R,ugm-3,33.09239,R,ugm-3,40.506,R,ugm-3,53.18541,R,ugm-3
2362,2362,08-04-2020,11:00,5.60627,R,ugm-3,31.04994,R,ugm-3,39.6461,R,ugm-3,59.17251,R,ugm-3
2363,2363,08-04-2020,12:00,3.44088,R,ugm-3,26.99308,R,ugm-3,32.26903,R,ugm-3,70.59789,R,ugm-3
2364,2364,08-04-2020,13:00,6.43683,R,ugm-3,37.96816,R,ugm-3,47.83782,R,ugm-3,65.55875,R,ugm-3
2365,2365,08-04-2020,14:00,5.25031,R,ugm-3,34.2207,R,ugm-3,42.27107,R,ugm-3,71.59574,R,ugm-3
2366,2366,08-04-2020,15:00,3.32223,R,ugm-3,28.44224,R,ugm-3,33.53626,R,ugm-3,84.01897,R,ugm-3
2367,2367,08-04-2020,16:00,3.73751,R,ugm-3,38.53166,R,ugm-3,44.26243,R,ugm-3,79.12951,R,ugm-3
2368,2368,08-04-2020,17:00,3.0256,R,ugm-3,41.29778,R,ugm-3,45.93698,R,ugm-3,78.58069,R,ugm-3
2369,2369,08-04-2020,18:00,3.14426,R,ugm-3,52.56615,R,ugm-3,57.38728,R,ugm-3,69.2009,R,ugm-3
2370,2370,08-04-2020,19:00,2.13572,R,ugm-3,55.74184,R,ugm-3,59.01657,R,ugm-3,66.30713,R,ugm-3
2371,2371,08-04-2020,20:00,0.65258,R,ugm-3,37.96662,R,ugm-3,38.96723,R,ugm-3,79.37897,R,ugm-3
2372,2372,08-04-2020,21:00,1.09752,R,ugm-3,51.45017,R,ugm-3,53.13302,R,ugm-3,62.41552,R,ugm-3
2373,2373,08-04-2020,22:00,1.75011,R,ugm-3,61.53779,R,ugm-3,64.22125,R,ugm-3,39.01594,R,ugm-3
2374,2374,08-04-2020,23:00,1.69078,R,ugm-3,56.46934,R,ugm-3,59.06183,R,ugm-3,29.68604,R,ugm-3
2375,2375,08-04-2020,24:00,4.8647,R,ugm-3,70.61113,R,ugm-3,78.07023,R,ugm-3,10.47743,R,ugm-3
2376,2376,09-04-2020,01:00,3.24292,R,ugm-3,55.97149,R,ugm-3,60.9439,R,ugm-3,17.49564,R,ugm-3
2377,2377,09-04-2020,02:00,2.37287,R,ugm-3,43.48758,R,ugm-3,47.12593,R,ugm-3,26.07715,R,ugm-3
2378,2378,09-04-2020,03:00,16.31347,R,ugm-3,45.67525,R,ugm-3,70.68889,R,ugm-3,14.86797,R,ugm-3
2379,2379,09-04-2020,04:00,27.11003,R,ugm-3,54.55428,R,ugm-3,96.12241,R,ugm-3,4.73979,R,ugm-3
2380,2380,09-04-2020,05:00,8.51267,R,ugm-3,47.90641,R,ugm-3,60.95899,R,ugm-3,9.87872,R,ugm-3
2381,2381,09-04-2020,06:00,12.45756,R,ugm-3,47.96713,R,ugm-3,67.06846,R,ugm-3,7.93291,R,ugm-3
2382,2382,09-04-2020,07:00,11.15249,R,ugm-3,44.76386,R,ugm-3,61.86409,R,ugm-3,14.96775,R,ugm-3
2383,2383,09-04-2020,08:00,17.47025,R,ugm-3,51.4592,R,ugm-3,78.24654,R,ugm-3,21.00474,R,ugm-3
2384,2384,09-04-2020,09:00,18.30075,R,ugm-3,52.99161,R,ugm-3,81.05237,R,ugm-3,26.04389,R,ugm-3
2385,2385,09-04-2020,10:00,10.85588,R,ugm-3,45.30916,R,ugm-3,61.9546,R,ugm-3,47.69723,R,ugm-3
2386,2386,09-04-2020,11:00,5.51692,R,ugm-3,31.77287,R,ugm-3,40.23203,R,ugm-3,75.03832,R,ugm-3
2387,2387,09-04-2020,12:00,4.18218,R,ugm-3,27.30266,R,ugm-3,33.71525,R,ugm-3,78.28133,R,ugm-3
2388,2388,09-04-2020,13:00,2.55084,R,ugm-3,20.84346,R,ugm-3,24.75469,R,ugm-3,87.46155,R,ugm-3
2389,2389,09-04-2020,14:00,2.10592,R,ugm-3,19.76069,R,ugm-3,22.98973,R,ugm-3,89.60693,R,ugm-3
2390,2390,09-04-2020,15:00,2.13558,R,ugm-3,21.52543,R,ugm-3,24.79994,R,ugm-3,94.04736,R,ugm-3
2391,2391,09-04-2020,16:00,2.0466,R,ugm-3,25.32755,R,ugm-3,28.46563,R,ugm-3,90.75446,R,ugm-3
