,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Ozone,status.3,unit.3
0,0,01-01-2020,01:00,10.3713,R,ugm-3,41.19315,R,ugm-3,57.09558,R,ugm-3,,,
1,1,01-01-2020,02:00,23.20005,R,ugm-3,36.58697,R,ugm-3,72.15989,R,ugm-3,,,
2,2,01-01-2020,03:00,28.23992,R,ugm-3,36.85639,R,ugm-3,80.15699,R,ugm-3,,,
3,3,01-01-2020,04:00,29.23956,R,ugm-3,38.85722,R,ugm-3,83.69059,R,ugm-3,,,
4,4,01-01-2020,05:00,10.09015,R,ugm-3,34.51054,R,ugm-3,49.98188,R,ugm-3,,,
5,5,01-01-2020,06:00,5.52928,R,ugm-3,32.80925,R,ugm-3,41.28736,R,ugm-3,,,
6,6,01-01-2020,07:00,11.21475,R,ugm-3,31.25185,R,ugm-3,48.44755,R,ugm-3,,,
7,7,01-01-2020,08:00,28.05249,R,ugm-3,31.19245,R,ugm-3,74.20566,R,ugm-3,,,
8,8,01-01-2020,09:00,39.6421,R,ugm-3,35.73945,R,ugm-3,96.52315,R,ugm-3,,,
9,9,01-01-2020,10:00,41.57891,R,ugm-3,36.53579,R,ugm-3,100.28923,R,ugm-3,,,
10,10,01-01-2020,11:00,36.4245,R,ugm-3,36.11655,R,ugm-3,91.96666,R,ugm-3,,,
11,11,01-01-2020,12:00,38.5175,R,ugm-3,39.09113,R,ugm-3,98.15047,R,ugm-3,,,
12,12,01-01-2020,13:00,42.01625,R,ugm-3,42.74644,R,ugm-3,107.17045,R,ugm-3,,,
13,13,01-01-2020,14:00,27.99001,R,ugm-3,45.60864,R,ugm-3,88.52605,R,ugm-3,,,
14,14,01-01-2020,15:00,9.34042,R,ugm-3,41.00701,R,ugm-3,55.32878,R,ugm-3,,,
15,15,01-01-2020,16:00,3.7799,R,ugm-3,38.18829,R,ugm-3,43.98406,R,ugm-3,,,
16,16,01-01-2020,17:00,3.31132,R,ugm-3,39.41821,R,ugm-3,44.4955,R,ugm-3,,,
17,17,01-01-2020,18:00,5.3106,R,ugm-3,45.04721,R,ugm-3,53.19002,R,ugm-3,,,
18,18,01-01-2020,19:00,2.62406,R,ugm-3,38.6122,R,ugm-3,42.63571,R,ugm-3,,,
19,19,01-01-2020,20:00,5.99786,R,ugm-3,49.99126,R,ugm-3,59.18785,R,ugm-3,,,
20,20,01-01-2020,21:00,4.99822,R,ugm-3,45.80517,R,ugm-3,53.46899,R,ugm-3,,,
21,21,01-01-2020,22:00,2.87397,R,ugm-3,45.94714,R,ugm-3,50.35384,R,ugm-3,,,
22,22,01-01-2020,23:00,1.59318,R,ugm-3,36.51978,R,ugm-3,38.96262,R,ugm-3,,,
23,23,01-01-2020,24:00,1.62442,R,ugm-3,37.30878,R,ugm-3,39.79953,R,ugm-3,,,
24,24,02-01-2020,01:00,0.87351,R,ugm-3,27.55003,R,ugm-3,28.88939,R,ugm-3,,,
25,25,02-01-2020,02:00,0.70713,R,ugm-3,18.46403,R,ugm-3,19.54828,R,ugm-3,,,
26,26,02-01-2020,03:00,0.62394,R,ugm-3,18.11217,R,ugm-3,19.06886,R,ugm-3,,,
27,27,02-01-2020,04:00,0.56154,R,ugm-3,15.65604,R,ugm-3,16.51706,R,ugm-3,,,
28,28,02-01-2020,05:00,0.87351,R,ugm-3,13.925,R,ugm-3,15.26436,R,ugm-3,,,
29,29,02-01-2020,06:00,0.68633,R,ugm-3,20.3827,R,ugm-3,21.43506,R,ugm-3,,,
30,30,02-01-2020,07:00,3.49404,R,ugm-3,37.28068,R,ugm-3,42.63814,R,ugm-3,,,
31,31,02-01-2020,08:00,3.99319,R,ugm-3,43.19639,R,ugm-3,49.3192,R,ugm-3,,,
32,32,02-01-2020,09:00,3.9308,R,ugm-3,36.84298,R,ugm-3,42.87012,R,ugm-3,,,
33,33,02-01-2020,10:00,2.9325,R,ugm-3,26.96021,R,ugm-3,31.45665,R,ugm-3,,,
34,34,02-01-2020,11:00,3.30686,R,ugm-3,25.45827,R,ugm-3,30.52873,R,ugm-3,,,
35,35,02-01-2020,12:00,2.74532,R,ugm-3,21.07652,R,ugm-3,25.28595,R,ugm-3,,,
36,36,02-01-2020,13:00,2.30856,R,ugm-3,20.35431,R,ugm-3,23.89406,R,ugm-3,,,
37,37,02-01-2020,14:00,1.18548,R,ugm-3,14.88494,R,ugm-3,16.70265,R,ugm-3,,,
38,38,02-01-2020,15:00,1.12309,R,ugm-3,13.17115,R,ugm-3,14.89319,R,ugm-3,,,
39,39,02-01-2020,16:00,0.49915,R,ugm-3,12.78235,R,ugm-3,13.5477,R,ugm-3,,,
40,40,02-01-2020,17:00,1.15428,R,ugm-3,14.70079,R,ugm-3,16.47066,R,ugm-3,,,
41,41,02-01-2020,18:00,1.0295,R,ugm-3,17.39753,R,ugm-3,18.97606,R,ugm-3,,,
42,42,02-01-2020,19:00,1.31027,R,ugm-3,15.62152,R,ugm-3,17.63057,R,ugm-3,,,
43,43,02-01-2020,20:00,1.0295,R,ugm-3,14.98492,R,ugm-3,16.56346,R,ugm-3,,,
44,44,02-01-2020,21:00,0.74872,R,ugm-3,11.65733,R,ugm-3,12.80536,R,ugm-3,,,
45,45,02-01-2020,22:00,0.31197,R,ugm-3,9.45045,R,ugm-3,9.9288,R,ugm-3,,,
46,46,02-01-2020,23:00,0.77992,R,ugm-3,9.47527,R,ugm-3,10.67113,R,ugm-3,,,
47,47,02-01-2020,24:00,0.49915,R,ugm-3,7.07561,R,ugm-3,7.84097,R,ugm-3,,,
48,48,03-01-2020,01:00,0.37386,R,ugm-3,5.59979,R,ugm-3,6.17303,R,ugm-3,,,
49,49,03-01-2020,02:00,0.37386,R,ugm-3,8.13073,R,ugm-3,8.70397,R,ugm-3,,,
50,50,03-01-2020,03:00,0.52963,R,ugm-3,6.45665,R,ugm-3,7.26874,R,ugm-3,,,
51,51,03-01-2020,04:00,0.43617,R,ugm-3,5.53511,R,ugm-3,6.20389,R,ugm-3,,,
52,52,03-01-2020,05:00,0.37386,R,ugm-3,4.10283,R,ugm-3,4.67607,R,ugm-3,,,
53,53,03-01-2020,06:00,0.49848,R,ugm-3,5.34698,R,ugm-3,6.1113,R,ugm-3,,,
54,54,03-01-2020,07:00,0.90349,R,ugm-3,10.1428,R,ugm-3,11.52813,R,ugm-3,,,
55,55,03-01-2020,08:00,1.55774,R,ugm-3,19.51031,R,ugm-3,21.89881,R,ugm-3,,,
56,56,03-01-2020,09:00,1.43312,R,ugm-3,19.33101,R,ugm-3,21.52843,R,ugm-3,,,
57,57,03-01-2020,10:00,1.90044,R,ugm-3,16.66996,R,ugm-3,19.58393,R,ugm-3,,,
58,58,03-01-2020,11:00,1.49543,R,ugm-3,12.38341,R,ugm-3,14.67637,R,ugm-3,,,
59,59,03-01-2020,12:00,1.37081,R,ugm-3,11.55594,R,ugm-3,13.65782,R,ugm-3,,,
60,60,03-01-2020,13:00,1.49543,R,ugm-3,9.92963,R,ugm-3,12.22259,R,ugm-3,,,
61,61,03-01-2020,14:00,1.58889,R,ugm-3,10.1567,R,ugm-3,12.59298,R,ugm-3,,,
62,62,03-01-2020,15:00,1.24619,R,ugm-3,12.95076,R,ugm-3,14.86156,R,ugm-3,,,
63,63,03-01-2020,16:00,1.96275,R,ugm-3,23.14869,R,ugm-3,26.1582,R,ugm-3,,,
64,64,03-01-2020,17:00,1.77582,R,ugm-3,27.97249,R,ugm-3,30.69538,R,ugm-3,,,
65,65,03-01-2020,18:00,3.14663,R,ugm-3,38.60247,R,ugm-3,43.42725,R,ugm-3,,,
66,66,03-01-2020,19:00,3.39587,R,ugm-3,43.96123,R,ugm-3,49.16816,R,ugm-3,,,
67,67,03-01-2020,20:00,3.5828,R,ugm-3,43.30423,R,ugm-3,48.79778,R,ugm-3,,,
68,68,03-01-2020,21:00,3.2401,R,ugm-3,45.7742,R,ugm-3,50.74228,R,ugm-3,,,
69,69,03-01-2020,22:00,2.49238,R,ugm-3,34.55919,R,ugm-3,38.3808,R,ugm-3,,,
70,70,03-01-2020,23:00,1.86929,R,ugm-3,26.85692,R,ugm-3,29.72312,R,ugm-3,,,
71,71,03-01-2020,24:00,1.15273,R,ugm-3,18.83499,R,ugm-3,20.60248,R,ugm-3,,,
72,72,04-01-2020,01:00,0.99561,R,ugm-3,17.81547,R,ugm-3,19.34205,R,ugm-3,,,
73,73,04-01-2020,02:00,1.03709,R,ugm-3,15.7191,R,ugm-3,17.30929,R,ugm-3,,,
74,74,04-01-2020,03:00,1.02672,R,ugm-3,13.25565,R,ugm-3,14.82993,R,ugm-3,,,
75,75,04-01-2020,04:00,0.84004,R,ugm-3,12.7103,R,ugm-3,13.99835,R,ugm-3,,,
76,76,04-01-2020,05:00,0.87116,R,ugm-3,14.83395,R,ugm-3,16.16971,R,ugm-3,,,
77,77,04-01-2020,06:00,1.02672,R,ugm-3,14.87262,R,ugm-3,16.4469,R,ugm-3,,,
78,78,04-01-2020,07:00,1.15117,R,ugm-3,13.75781,R,ugm-3,15.52292,R,ugm-3,,,
79,79,04-01-2020,08:00,1.68009,R,ugm-3,19.09131,R,ugm-3,21.66741,R,ugm-3,,,
80,80,04-01-2020,09:00,4.16911,R,ugm-3,29.22701,R,ugm-3,35.61956,R,ugm-3,,,
81,81,04-01-2020,10:00,5.00915,R,ugm-3,30.52612,R,ugm-3,38.20671,R,ugm-3,,,
82,82,04-01-2020,11:00,5.00915,R,ugm-3,25.12081,R,ugm-3,32.80141,R,ugm-3,,,
83,83,04-01-2020,12:00,3.04905,R,ugm-3,18.05485,R,ugm-3,22.72999,R,ugm-3,,,
84,84,04-01-2020,13:00,3.29795,R,ugm-3,16.70302,R,ugm-3,21.75981,R,ugm-3,,,
85,85,04-01-2020,14:00,3.57797,R,ugm-3,17.15145,R,ugm-3,22.63759,R,ugm-3,,,
86,86,04-01-2020,15:00,1.99122,R,ugm-3,15.7499,R,ugm-3,18.80306,R,ugm-3,,,
87,87,04-01-2020,16:00,1.92899,R,ugm-3,20.65003,R,ugm-3,23.60777,R,ugm-3,,,
88,88,04-01-2020,17:00,2.39568,R,ugm-3,29.54387,R,ugm-3,33.2172,R,ugm-3,,,
89,89,04-01-2020,18:00,2.61347,R,ugm-3,34.70764,R,ugm-3,38.7149,R,ugm-3,,,
90,90,04-01-2020,19:00,3.11128,R,ugm-3,40.04264,R,ugm-3,44.81319,R,ugm-3,,,
91,91,04-01-2020,20:00,2.55125,R,ugm-3,37.71359,R,ugm-3,41.62545,R,ugm-3,,,
92,92,04-01-2020,21:00,2.45791,R,ugm-3,41.69124,R,ugm-3,45.45998,R,ugm-3,,,
93,93,04-01-2020,22:00,2.89349,R,ugm-3,42.73273,R,ugm-3,47.16935,R,ugm-3,,,
94,94,04-01-2020,23:00,2.95571,R,ugm-3,46.84145,R,ugm-3,51.37347,R,ugm-3,,,
95,95,04-01-2020,24:00,2.86237,R,ugm-3,42.96523,R,ugm-3,47.35415,R,ugm-3,,,
96,96,05-01-2020,01:00,2.4028,R,ugm-3,34.91735,R,ugm-3,38.60159,R,ugm-3,,,
97,97,05-01-2020,02:00,1.03569,R,ugm-3,20.17146,R,ugm-3,21.7595,R,ugm-3,,,
98,98,05-01-2020,03:00,0.93212,R,ugm-3,15.3514,R,ugm-3,16.78063,R,ugm-3,,,
99,99,05-01-2020,04:00,0.77677,R,ugm-3,11.67105,R,ugm-3,12.86208,R,ugm-3,,,
100,100,05-01-2020,05:00,0.7457,R,ugm-3,9.96687,R,ugm-3,11.11025,R,ugm-3,,,
101,101,05-01-2020,06:00,0.71463,R,ugm-3,6.51086,R,ugm-3,7.6066,R,ugm-3,,,
102,102,05-01-2020,07:00,0.93212,R,ugm-3,8.71291,R,ugm-3,10.14214,R,ugm-3,,,
103,103,05-01-2020,08:00,1.4914,R,ugm-3,16.38398,R,ugm-3,18.67076,R,ugm-3,,,
104,104,05-01-2020,09:00,2.60994,R,ugm-3,22.59821,R,ugm-3,26.60006,R,ugm-3,,,
105,105,05-01-2020,10:00,1.39818,R,ugm-3,18.23263,R,ugm-3,20.37648,R,ugm-3,,,
106,106,05-01-2020,11:00,1.83317,R,ugm-3,17.84226,R,ugm-3,20.65308,R,ugm-3,,,
107,107,05-01-2020,12:00,1.73996,R,ugm-3,17.01707,R,ugm-3,19.68497,R,ugm-3,,,
108,108,05-01-2020,13:00,1.39818,R,ugm-3,11.36364,R,ugm-3,13.50749,R,ugm-3,,,
109,109,05-01-2020,14:00,1.55354,R,ugm-3,12.60065,R,ugm-3,14.98271,R,ugm-3,,,
110,110,05-01-2020,15:00,1.02533,R,ugm-3,15.85388,R,ugm-3,17.42604,R,ugm-3,,,
111,111,05-01-2020,16:00,1.46032,R,ugm-3,17.44584,R,ugm-3,19.68497,R,ugm-3,,,
112,112,05-01-2020,17:00,1.24283,R,ugm-3,17.31832,R,ugm-3,19.22396,R,ugm-3,,,
113,113,05-01-2020,18:00,1.36711,R,ugm-3,18.51077,R,ugm-3,20.60698,R,ugm-3,,,
114,114,05-01-2020,19:00,1.4914,R,ugm-3,21.04015,R,ugm-3,23.32692,R,ugm-3,,,
115,115,05-01-2020,20:00,1.0564,R,ugm-3,19.40209,R,ugm-3,21.02189,R,ugm-3,,,
116,116,05-01-2020,21:00,1.64675,R,ugm-3,20.34093,R,ugm-3,22.86591,R,ugm-3,,,
117,117,05-01-2020,22:00,1.46032,R,ugm-3,18.22955,R,ugm-3,20.46868,R,ugm-3,,,
118,118,05-01-2020,23:00,1.14962,R,ugm-3,16.49313,R,ugm-3,18.25585,R,ugm-3,,,
119,119,05-01-2020,24:00,0.90105,R,ugm-3,15.67564,R,ugm-3,17.05723,R,ugm-3,,,
120,120,06-01-2020,01:00,0.91018,R,ugm-3,11.23966,R,ugm-3,12.63524,R,ugm-3,,,
121,121,06-01-2020,02:00,0.53783,R,ugm-3,4.75693,R,ugm-3,5.58159,R,ugm-3,,,
122,122,06-01-2020,03:00,0.58955,R,ugm-3,2.5002,R,ugm-3,3.40415,R,ugm-3,,,
123,123,06-01-2020,04:00,0.52749,R,ugm-3,1.72131,R,ugm-3,2.53012,R,ugm-3,,,
124,124,06-01-2020,05:00,0.6516,R,ugm-3,2.08303,R,ugm-3,3.08214,R,ugm-3,,,
125,125,06-01-2020,06:00,0.74469,R,ugm-3,4.88444,R,ugm-3,6.02627,R,ugm-3,,,
126,126,06-01-2020,07:00,1.24115,R,ugm-3,9.50545,R,ugm-3,11.40852,R,ugm-3,,,
127,127,06-01-2020,08:00,1.58246,R,ugm-3,15.05439,R,ugm-3,17.4808,R,ugm-3,,,
128,128,06-01-2020,09:00,1.79966,R,ugm-3,16.51543,R,ugm-3,19.27488,R,ugm-3,,,
129,129,06-01-2020,10:00,1.76864,R,ugm-3,14.90693,R,ugm-3,17.6188,R,ugm-3,,,
130,130,06-01-2020,11:00,1.83069,R,ugm-3,15.13379,R,ugm-3,17.94082,R,ugm-3,,,
131,131,06-01-2020,12:00,,,,,,,,,,,,
132,132,06-01-2020,13:00,1.95481,R,ugm-3,8.82521,R,ugm-3,11.82254,R,ugm-3,56.30868,R,ugm-3
133,133,06-01-2020,14:00,2.23407,R,ugm-3,12.16919,R,ugm-3,15.59471,R,ugm-3,59.00287,R,ugm-3
134,134,06-01-2020,15:00,1.83069,R,ugm-3,17.24989,R,ugm-3,20.05691,R,ugm-3,53.34506,R,ugm-3
135,135,06-01-2020,16:00,1.58246,R,ugm-3,20.39063,R,ugm-3,22.81704,R,ugm-3,49.35765,R,ugm-3
136,136,06-01-2020,17:00,1.70658,R,ugm-3,20.84435,R,ugm-3,23.46107,R,ugm-3,46.60957,R,ugm-3
137,137,06-01-2020,18:00,1.55143,R,ugm-3,21.86427,R,ugm-3,24.2431,R,ugm-3,44.93917,R,ugm-3
138,138,06-01-2020,19:00,1.58246,R,ugm-3,21.67869,R,ugm-3,24.1051,R,ugm-3,43.161,R,ugm-3
139,139,06-01-2020,20:00,1.64452,R,ugm-3,27.74782,R,ugm-3,30.26938,R,ugm-3,37.23378,R,ugm-3
140,140,06-01-2020,21:00,2.23407,R,ugm-3,36.5043,R,ugm-3,39.92982,R,ugm-3,25.16378,R,ugm-3
141,141,06-01-2020,22:00,1.61349,R,ugm-3,26.00131,R,ugm-3,28.4753,R,ugm-3,34.97065,R,ugm-3
142,142,06-01-2020,23:00,1.086,R,ugm-3,23.40596,R,ugm-3,25.07114,R,ugm-3,37.88038,R,ugm-3
143,143,06-01-2020,24:00,0.83778,R,ugm-3,18.77234,R,ugm-3,20.05691,R,ugm-3,40.62846,R,ugm-3
144,144,07-01-2020,01:00,0.78516,R,ugm-3,18.41435,R,ugm-3,19.61824,R,ugm-3,40.35904,R,ugm-3
145,145,07-01-2020,02:00,1.11576,R,ugm-3,28.51355,R,ugm-3,30.22435,R,ugm-3,29.69003,R,ugm-3
146,146,07-01-2020,03:00,0.80582,R,ugm-3,15.40928,R,ugm-3,16.64485,R,ugm-3,35.1323,R,ugm-3
147,147,07-01-2020,04:00,0.74384,R,ugm-3,14.30883,R,ugm-3,15.44936,R,ugm-3,36.53328,R,ugm-3
148,148,07-01-2020,05:00,0.58887,R,ugm-3,12.43135,R,ugm-3,13.33427,R,ugm-3,39.06583,R,ugm-3
149,149,07-01-2020,06:00,0.80582,R,ugm-3,12.37458,R,ugm-3,13.61016,R,ugm-3,42.02944,R,ugm-3
150,150,07-01-2020,07:00,1.14675,R,ugm-3,17.41544,R,ugm-3,19.17377,R,ugm-3,39.38913,R,ugm-3
151,151,07-01-2020,08:00,2.54144,R,ugm-3,25.76044,R,ugm-3,29.65726,R,ugm-3,34.59346,R,ugm-3
152,152,07-01-2020,09:00,4.33905,R,ugm-3,33.39569,R,ugm-3,40.0488,R,ugm-3,30.06722,R,ugm-3
153,153,07-01-2020,10:00,2.82038,R,ugm-3,26.98803,R,ugm-3,31.31255,R,ugm-3,36.31775,R,ugm-3
154,154,07-01-2020,11:00,2.47945,R,ugm-3,20.15394,R,ugm-3,23.95571,R,ugm-3,44.93917,R,ugm-3
155,155,07-01-2020,12:00,2.2935,R,ugm-3,15.51918,R,ugm-3,19.03582,R,ugm-3,52.37515,R,ugm-3
156,156,07-01-2020,13:00,2.16952,R,ugm-3,11.47909,R,ugm-3,14.80564,R,ugm-3,58.73345,R,ugm-3
157,157,07-01-2020,14:00,2.07654,R,ugm-3,14.05861,R,ugm-3,17.2426,R,ugm-3,58.2485,R,ugm-3
158,158,07-01-2020,15:00,2.16952,R,ugm-3,18.69799,R,ugm-3,22.02454,R,ugm-3,50.16591,R,ugm-3
159,159,07-01-2020,16:00,1.58065,R,ugm-3,17.43984,R,ugm-3,19.86347,R,ugm-3,46.55569,R,ugm-3
160,160,07-01-2020,17:00,1.45668,R,ugm-3,20.06688,R,ugm-3,22.30042,R,ugm-3,42.40663,R,ugm-3
161,161,07-01-2020,18:00,1.20873,R,ugm-3,16.44677,R,ugm-3,18.30014,R,ugm-3,48.81881,R,ugm-3
162,162,07-01-2020,19:00,1.08476,R,ugm-3,14.70569,R,ugm-3,16.36897,R,ugm-3,50.70475,R,ugm-3
163,163,07-01-2020,20:00,1.20873,R,ugm-3,13.3661,R,ugm-3,15.21946,R,ugm-3,50.5431,R,ugm-3
164,164,07-01-2020,21:00,1.08476,R,ugm-3,12.68256,R,ugm-3,14.34584,R,ugm-3,51.18971,R,ugm-3
165,165,07-01-2020,22:00,0.71284,R,ugm-3,8.56284,R,ugm-3,9.65585,R,ugm-3,57.11693,R,ugm-3
166,166,07-01-2020,23:00,0.71284,R,ugm-3,7.87314,R,ugm-3,8.96615,R,ugm-3,57.2247,R,ugm-3
167,167,07-01-2020,24:00,0.65086,R,ugm-3,6.91064,R,ugm-3,7.9086,R,ugm-3,57.06305,R,ugm-3
168,168,08-01-2020,01:00,0.5366,R,ugm-3,6.34674,R,ugm-3,7.16951,R,ugm-3,56.20091,R,ugm-3
169,169,08-01-2020,02:00,0.5366,R,ugm-3,4.63096,R,ugm-3,5.45373,R,ugm-3,57.97908,R,ugm-3
170,170,08-01-2020,03:00,0.24766,R,ugm-3,5.36506,R,ugm-3,5.7448,R,ugm-3,57.17082,R,ugm-3
171,171,08-01-2020,04:00,0.5882,R,ugm-3,5.39442,R,ugm-3,6.2963,R,ugm-3,55.33877,R,ugm-3
172,172,08-01-2020,05:00,0.40245,R,ugm-3,3.70301,R,ugm-3,4.32009,R,ugm-3,57.97908,R,ugm-3
173,173,08-01-2020,06:00,0.77394,R,ugm-3,7.82115,R,ugm-3,9.00785,R,ugm-3,53.83002,R,ugm-3
174,174,08-01-2020,07:00,0.95969,R,ugm-3,10.75344,R,ugm-3,12.22494,R,ugm-3,52.2135,R,ugm-3
175,175,08-01-2020,08:00,1.64076,R,ugm-3,20.73916,R,ugm-3,23.25495,R,ugm-3,49.08823,R,ugm-3
176,176,08-01-2020,09:00,2.60044,R,ugm-3,24.27713,R,ugm-3,28.26442,R,ugm-3,42.67605,R,ugm-3
177,177,08-01-2020,10:00,2.07416,R,ugm-3,22.41849,R,ugm-3,25.59883,R,ugm-3,44.83141,R,ugm-3
178,178,08-01-2020,11:00,2.22895,R,ugm-3,18.36661,R,ugm-3,21.78429,R,ugm-3,47.41783,R,ugm-3
179,179,08-01-2020,12:00,2.04321,R,ugm-3,16.905,R,ugm-3,20.03787,R,ugm-3,47.2023,R,ugm-3
180,180,08-01-2020,13:00,2.13608,R,ugm-3,17.26814,R,ugm-3,20.54341,R,ugm-3,46.34015,R,ugm-3
181,181,08-01-2020,14:00,2.72427,R,ugm-3,21.37571,R,ugm-3,25.55287,R,ugm-3,39.92797,R,ugm-3
182,182,08-01-2020,15:00,1.64076,R,ugm-3,18.85487,R,ugm-3,21.37066,R,ugm-3,40.03574,R,ugm-3
183,183,08-01-2020,16:00,1.76459,R,ugm-3,22.5255,R,ugm-3,25.23117,R,ugm-3,38.95806,R,ugm-3
184,184,08-01-2020,17:00,2.13608,R,ugm-3,36.93833,R,ugm-3,40.21361,R,ugm-3,28.4507,R,ugm-3
185,185,08-01-2020,18:00,4.73652,R,ugm-3,50.00161,R,ugm-3,57.26418,R,ugm-3,10.93843,R,ugm-3
186,186,08-01-2020,19:00,11.45433,R,ugm-3,58.36022,R,ugm-3,75.92329,R,ugm-3,3.3408,R,ugm-3
187,187,08-01-2020,20:00,13.03317,R,ugm-3,60.58117,R,ugm-3,80.56509,R,ugm-3,1.61652,R,ugm-3
188,188,08-01-2020,21:00,17.3982,R,ugm-3,55.6806,R,ugm-3,82.35747,R,ugm-3,0.75438,R,ugm-3
189,189,08-01-2020,22:00,13.18796,R,ugm-3,55.79395,R,ugm-3,76.01521,R,ugm-3,1.40098,R,ugm-3
190,190,08-01-2020,23:00,2.35278,R,ugm-3,26.95479,R,ugm-3,30.56234,R,ugm-3,20.20646,R,ugm-3
191,191,08-01-2020,24:00,0.83586,R,ugm-3,13.47102,R,ugm-3,14.75265,R,ugm-3,45.15471,R,ugm-3
192,192,09-01-2020,01:00,0.74213,R,ugm-3,14.90925,R,ugm-3,16.04717,R,ugm-3,40.03574,R,ugm-3
193,193,09-01-2020,02:00,0.49475,R,ugm-3,5.9175,R,ugm-3,6.67612,R,ugm-3,45.10082,R,ugm-3
194,194,09-01-2020,03:00,0.46383,R,ugm-3,3.5609,R,ugm-3,4.2721,R,ugm-3,53.45283,R,ugm-3
195,195,09-01-2020,04:00,0.49475,R,ugm-3,2.13539,R,ugm-3,2.894,R,ugm-3,57.06305,R,ugm-3
196,196,09-01-2020,05:00,0.58752,R,ugm-3,2.6822,R,ugm-3,3.58305,R,ugm-3,58.30238,R,ugm-3
197,197,09-01-2020,06:00,0.58752,R,ugm-3,3.92249,R,ugm-3,4.82334,R,ugm-3,56.84752,R,ugm-3
198,198,09-01-2020,07:00,0.5566,R,ugm-3,7.59889,R,ugm-3,8.45233,R,ugm-3,53.45283,R,ugm-3
199,199,09-01-2020,08:00,1.23689,R,ugm-3,9.67948,R,ugm-3,11.57601,R,ugm-3,55.66207,R,ugm-3
200,200,09-01-2020,09:00,1.6698,R,ugm-3,11.58815,R,ugm-3,14.14846,R,ugm-3,58.84122,R,ugm-3
201,201,09-01-2020,10:00,1.45334,R,ugm-3,11.32286,R,ugm-3,13.55129,R,ugm-3,58.8951,R,ugm-3
202,202,09-01-2020,11:00,1.51519,R,ugm-3,11.1821,R,ugm-3,13.50535,R,ugm-3,60.5655,R,ugm-3
203,203,09-01-2020,12:00,2.00994,R,ugm-3,10.46942,R,ugm-3,13.55129,R,ugm-3,62.12814,R,ugm-3
204,204,09-01-2020,13:00,2.04086,R,ugm-3,10.55982,R,ugm-3,13.6891,R,ugm-3,63.09805,R,ugm-3
205,205,09-01-2020,14:00,1.6698,R,ugm-3,11.03691,R,ugm-3,13.59722,R,ugm-3,63.85242,R,ugm-3
206,206,09-01-2020,15:00,1.42242,R,ugm-3,16.05581,R,ugm-3,18.23682,R,ugm-3,57.49412,R,ugm-3
207,207,09-01-2020,16:00,2.10271,R,ugm-3,33.80077,R,ugm-3,37.02487,R,ugm-3,34.05463,R,ugm-3
208,208,09-01-2020,17:00,2.22639,R,ugm-3,34.02454,R,ugm-3,37.4383,R,ugm-3,23.60115,R,ugm-3
209,209,09-01-2020,18:00,1.91717,R,ugm-3,26.13822,R,ugm-3,29.07785,R,ugm-3,36.42552,R,ugm-3
210,210,09-01-2020,19:00,1.14412,R,ugm-3,17.72281,R,ugm-3,19.4771,R,ugm-3,57.70966,R,ugm-3
211,211,09-01-2020,20:00,1.14412,R,ugm-3,21.81117,R,ugm-3,23.56546,R,ugm-3,59.75725,R,ugm-3
212,212,09-01-2020,21:00,1.26781,R,ugm-3,19.64624,R,ugm-3,21.59019,R,ugm-3,60.08055,R,ugm-3
213,213,09-01-2020,22:00,0.8349,R,ugm-3,15.02732,R,ugm-3,16.30748,R,ugm-3,61.5893,R,ugm-3
214,214,09-01-2020,23:00,1.3915,R,ugm-3,16.97601,R,ugm-3,19.10961,R,ugm-3,36.74882,R,ugm-3
215,215,09-01-2020,24:00,1.29873,R,ugm-3,9.86028,R,ugm-3,11.85163,R,ugm-3,37.66485,R,ugm-3
216,216,10-01-2020,01:00,1.1531,R,ugm-3,10.04732,R,ugm-3,11.81539,R,ugm-3,39.60467,R,ugm-3
217,217,10-01-2020,02:00,0.82364,R,ugm-3,10.85858,R,ugm-3,12.12149,R,ugm-3,38.79641,R,ugm-3
218,218,10-01-2020,03:00,0.95749,R,ugm-3,9.45958,R,ugm-3,10.9277,R,ugm-3,40.19739,R,ugm-3
219,219,10-01-2020,04:00,0.77217,R,ugm-3,4.50946,R,ugm-3,5.69343,R,ugm-3,56.03926,R,ugm-3
220,220,10-01-2020,05:00,0.98837,R,ugm-3,4.77484,R,ugm-3,6.29032,R,ugm-3,59.86501,R,ugm-3
221,221,10-01-2020,06:00,0.52507,R,ugm-3,7.36772,R,ugm-3,8.17282,R,ugm-3,56.73975,R,ugm-3
222,222,10-01-2020,07:00,1.14281,R,ugm-3,14.22605,R,ugm-3,15.97832,R,ugm-3,47.57948,R,ugm-3
223,223,10-01-2020,08:00,1.57522,R,ugm-3,20.08291,R,ugm-3,22.49821,R,ugm-3,50.11203,R,ugm-3
224,224,10-01-2020,09:00,1.97674,R,ugm-3,21.21201,R,ugm-3,24.24297,R,ugm-3,50.8664,R,ugm-3
225,225,10-01-2020,10:00,2.56359,R,ugm-3,20.90908,R,ugm-3,24.83986,R,ugm-3,49.89649,R,ugm-3
226,226,10-01-2020,11:00,1.63699,R,ugm-3,13.78971,R,ugm-3,16.29973,R,ugm-3,57.97908,R,ugm-3
