,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status.1,unit.1
0,01-01-2020,01:00,68.3,R,ugm-3 (FIDAS),58.562,R,ugm-3 (Ref.eq)
1,01-01-2020,02:00,54.3,R,ugm-3 (FIDAS),46.745,R,ugm-3 (Ref.eq)
2,01-01-2020,03:00,52.95,R,ugm-3 (FIDAS),45.896,R,ugm-3 (Ref.eq)
3,01-01-2020,04:00,44.9,R,ugm-3 (FIDAS),39.552,R,ugm-3 (Ref.eq)
4,01-01-2020,05:00,44.35,R,ugm-3 (FIDAS),39.293,R,ugm-3 (Ref.eq)
5,01-01-2020,06:00,44.35,R,ugm-3 (FIDAS),39.34,R,ugm-3 (Ref.eq)
6,01-01-2020,07:00,43.375,R,ugm-3 (FIDAS),38.538,R,ugm-3 (Ref.eq)
7,01-01-2020,08:00,41.8,R,ugm-3 (FIDAS),37.5,R,ugm-3 (Ref.eq)
8,01-01-2020,09:00,36.5,R,ugm-3 (FIDAS),32.83,R,ugm-3 (Ref.eq)
9,01-01-2020,10:00,31.65,R,ugm-3 (FIDAS),28.821,R,ugm-3 (Ref.eq)
10,01-01-2020,11:00,33.225,R,ugm-3 (FIDAS),30.142,R,ugm-3 (Ref.eq)
11,01-01-2020,12:00,36.425,R,ugm-3 (FIDAS),32.83,R,ugm-3 (Ref.eq)
12,01-01-2020,13:00,38.6,R,ugm-3 (FIDAS),34.67,R,ugm-3 (Ref.eq)
13,01-01-2020,14:00,39.875,R,ugm-3 (FIDAS),35.778,R,ugm-3 (Ref.eq)
14,01-01-2020,15:00,38.625,R,ugm-3 (FIDAS),33.679,R,ugm-3 (Ref.eq)
15,01-01-2020,16:00,40.475,R,ugm-3 (FIDAS),35.472,R,ugm-3 (Ref.eq)
16,01-01-2020,17:00,36.5,R,ugm-3 (FIDAS),32.382,R,ugm-3 (Ref.eq)
17,01-01-2020,18:00,35.8,R,ugm-3 (FIDAS),31.816,R,ugm-3 (Ref.eq)
18,01-01-2020,19:00,32.2,R,ugm-3 (FIDAS),28.538,R,ugm-3 (Ref.eq)
19,01-01-2020,20:00,31.4,R,ugm-3 (FIDAS),27.311,R,ugm-3 (Ref.eq)
20,01-01-2020,21:00,28.4,R,ugm-3 (FIDAS),24.906,R,ugm-3 (Ref.eq)
21,01-01-2020,22:00,30.075,R,ugm-3 (FIDAS),26.321,R,ugm-3 (Ref.eq)
22,01-01-2020,23:00,23.75,R,ugm-3 (FIDAS),21.297,R,ugm-3 (Ref.eq)
23,01-01-2020,24:00,16.9,R,ugm-3 (FIDAS),15.354,R,ugm-3 (Ref.eq)
24,02-01-2020,01:00,11.7,R,ugm-3 (FIDAS),10.778,R,ugm-3 (Ref.eq)
25,02-01-2020,02:00,9.9,R,ugm-3 (FIDAS),9.151,R,ugm-3 (Ref.eq)
26,02-01-2020,03:00,10.8,R,ugm-3 (FIDAS),9.906,R,ugm-3 (Ref.eq)
27,02-01-2020,04:00,10.925,R,ugm-3 (FIDAS),9.953,R,ugm-3 (Ref.eq)
28,02-01-2020,05:00,10.925,R,ugm-3 (FIDAS),9.859,R,ugm-3 (Ref.eq)
29,02-01-2020,06:00,10.775,R,ugm-3 (FIDAS),9.788,R,ugm-3 (Ref.eq)
30,02-01-2020,07:00,9.375,R,ugm-3 (FIDAS),8.42,R,ugm-3 (Ref.eq)
31,02-01-2020,08:00,6.225,R,ugm-3 (FIDAS),5.236,R,ugm-3 (Ref.eq)
32,02-01-2020,09:00,5.9,R,ugm-3 (FIDAS),5.0,R,ugm-3 (Ref.eq)
33,02-01-2020,10:00,6.375,R,ugm-3 (FIDAS),4.976,R,ugm-3 (Ref.eq)
34,02-01-2020,11:00,4.575,R,ugm-3 (FIDAS),3.561,R,ugm-3 (Ref.eq)
35,02-01-2020,12:00,5.675,R,ugm-3 (FIDAS),3.609,R,ugm-3 (Ref.eq)
36,02-01-2020,13:00,5.825,R,ugm-3 (FIDAS),3.538,R,ugm-3 (Ref.eq)
37,02-01-2020,14:00,9.025,R,ugm-3 (FIDAS),4.693,R,ugm-3 (Ref.eq)
38,02-01-2020,15:00,10.475,R,ugm-3 (FIDAS),5.189,R,ugm-3 (Ref.eq)
39,02-01-2020,16:00,11.7,R,ugm-3 (FIDAS),5.66,R,ugm-3 (Ref.eq)
40,02-01-2020,17:00,12.0,R,ugm-3 (FIDAS),5.849,R,ugm-3 (Ref.eq)
41,02-01-2020,18:00,9.35,R,ugm-3 (FIDAS),5.142,R,ugm-3 (Ref.eq)
42,02-01-2020,19:00,7.35,R,ugm-3 (FIDAS),3.962,R,ugm-3 (Ref.eq)
43,02-01-2020,20:00,5.7,R,ugm-3 (FIDAS),3.609,R,ugm-3 (Ref.eq)
44,02-01-2020,21:00,8.375,R,ugm-3 (FIDAS),4.835,R,ugm-3 (Ref.eq)
45,02-01-2020,22:00,8.925,R,ugm-3 (FIDAS),5.354,R,ugm-3 (Ref.eq)
46,02-01-2020,23:00,10.35,R,ugm-3 (FIDAS),6.274,R,ugm-3 (Ref.eq)
47,02-01-2020,24:00,10.7,R,ugm-3 (FIDAS),6.014,R,ugm-3 (Ref.eq)
48,03-01-2020,01:00,10.25,R,ugm-3 (FIDAS),6.344,R,ugm-3 (Ref.eq)
49,03-01-2020,02:00,7.8,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
50,03-01-2020,03:00,8.25,R,ugm-3 (FIDAS),5.401,R,ugm-3 (Ref.eq)
51,03-01-2020,04:00,4.35,R,ugm-3 (FIDAS),3.066,R,ugm-3 (Ref.eq)
52,03-01-2020,05:00,2.9,R,ugm-3 (FIDAS),1.934,R,ugm-3 (Ref.eq)
53,03-01-2020,06:00,1.525,R,ugm-3 (FIDAS),0.92,R,ugm-3 (Ref.eq)
54,03-01-2020,07:00,1.75,R,ugm-3 (FIDAS),0.92,R,ugm-3 (Ref.eq)
55,03-01-2020,08:00,2.95,R,ugm-3 (FIDAS),1.462,R,ugm-3 (Ref.eq)
56,03-01-2020,09:00,5.2,R,ugm-3 (FIDAS),3.113,R,ugm-3 (Ref.eq)
57,03-01-2020,10:00,4.175,R,ugm-3 (FIDAS),2.429,R,ugm-3 (Ref.eq)
58,03-01-2020,11:00,7.325,R,ugm-3 (FIDAS),4.387,R,ugm-3 (Ref.eq)
59,03-01-2020,12:00,10.25,R,ugm-3 (FIDAS),5.826,R,ugm-3 (Ref.eq)
60,03-01-2020,13:00,9.625,R,ugm-3 (FIDAS),5.826,R,ugm-3 (Ref.eq)
61,03-01-2020,14:00,5.925,R,ugm-3 (FIDAS),3.42,R,ugm-3 (Ref.eq)
62,03-01-2020,15:00,9.1,R,ugm-3 (FIDAS),4.976,R,ugm-3 (Ref.eq)
63,03-01-2020,16:00,11.875,R,ugm-3 (FIDAS),6.109,R,ugm-3 (Ref.eq)
64,03-01-2020,17:00,12.475,R,ugm-3 (FIDAS),6.769,R,ugm-3 (Ref.eq)
65,03-01-2020,18:00,13.5,R,ugm-3 (FIDAS),7.83,R,ugm-3 (Ref.eq)
66,03-01-2020,19:00,18.025,R,ugm-3 (FIDAS),11.392,R,ugm-3 (Ref.eq)
67,03-01-2020,20:00,19.1,R,ugm-3 (FIDAS),11.981,R,ugm-3 (Ref.eq)
68,03-01-2020,21:00,17.1,R,ugm-3 (FIDAS),11.981,R,ugm-3 (Ref.eq)
69,03-01-2020,22:00,15.575,R,ugm-3 (FIDAS),10.684,R,ugm-3 (Ref.eq)
70,03-01-2020,23:00,14.775,R,ugm-3 (FIDAS),9.151,R,ugm-3 (Ref.eq)
71,03-01-2020,24:00,14.6,R,ugm-3 (FIDAS),8.986,R,ugm-3 (Ref.eq)
72,04-01-2020,01:00,13.125,R,ugm-3 (FIDAS),8.019,R,ugm-3 (Ref.eq)
73,04-01-2020,02:00,11.675,R,ugm-3 (FIDAS),6.863,R,ugm-3 (Ref.eq)
74,04-01-2020,03:00,11.05,R,ugm-3 (FIDAS),6.91,R,ugm-3 (Ref.eq)
75,04-01-2020,04:00,10.2,R,ugm-3 (FIDAS),6.368,R,ugm-3 (Ref.eq)
76,04-01-2020,05:00,9.9,R,ugm-3 (FIDAS),5.778,R,ugm-3 (Ref.eq)
77,04-01-2020,06:00,8.975,R,ugm-3 (FIDAS),5.024,R,ugm-3 (Ref.eq)
78,04-01-2020,07:00,8.425,R,ugm-3 (FIDAS),4.906,R,ugm-3 (Ref.eq)
79,04-01-2020,08:00,8.8,R,ugm-3 (FIDAS),5.024,R,ugm-3 (Ref.eq)
80,04-01-2020,09:00,9.225,R,ugm-3 (FIDAS),4.717,R,ugm-3 (Ref.eq)
81,04-01-2020,10:00,7.525,R,ugm-3 (FIDAS),4.245,R,ugm-3 (Ref.eq)
82,04-01-2020,11:00,6.55,R,ugm-3 (FIDAS),3.632,R,ugm-3 (Ref.eq)
83,04-01-2020,12:00,7.3,R,ugm-3 (FIDAS),4.009,R,ugm-3 (Ref.eq)
84,04-01-2020,13:00,6.65,R,ugm-3 (FIDAS),3.585,R,ugm-3 (Ref.eq)
85,04-01-2020,14:00,6.15,R,ugm-3 (FIDAS),3.16,R,ugm-3 (Ref.eq)
86,04-01-2020,15:00,4.825,R,ugm-3 (FIDAS),2.807,R,ugm-3 (Ref.eq)
87,04-01-2020,16:00,5.55,R,ugm-3 (FIDAS),2.877,R,ugm-3 (Ref.eq)
88,04-01-2020,17:00,6.1,R,ugm-3 (FIDAS),3.797,R,ugm-3 (Ref.eq)
89,04-01-2020,18:00,8.6,R,ugm-3 (FIDAS),6.297,R,ugm-3 (Ref.eq)
90,04-01-2020,19:00,12.625,R,ugm-3 (FIDAS),9.316,R,ugm-3 (Ref.eq)
91,04-01-2020,20:00,13.825,R,ugm-3 (FIDAS),10.59,R,ugm-3 (Ref.eq)
92,04-01-2020,21:00,15.05,R,ugm-3 (FIDAS),11.816,R,ugm-3 (Ref.eq)
93,04-01-2020,22:00,15.775,R,ugm-3 (FIDAS),11.91,R,ugm-3 (Ref.eq)
94,04-01-2020,23:00,18.925,R,ugm-3 (FIDAS),15.024,R,ugm-3 (Ref.eq)
95,04-01-2020,24:00,17.6,R,ugm-3 (FIDAS),14.104,R,ugm-3 (Ref.eq)
96,05-01-2020,01:00,13.65,R,ugm-3 (FIDAS),11.203,R,ugm-3 (Ref.eq)
97,05-01-2020,02:00,9.875,R,ugm-3 (FIDAS),8.208,R,ugm-3 (Ref.eq)
98,05-01-2020,03:00,7.375,R,ugm-3 (FIDAS),6.109,R,ugm-3 (Ref.eq)
99,05-01-2020,04:00,5.025,R,ugm-3 (FIDAS),4.009,R,ugm-3 (Ref.eq)
100,05-01-2020,05:00,3.3,R,ugm-3 (FIDAS),2.571,R,ugm-3 (Ref.eq)
101,05-01-2020,06:00,2.325,R,ugm-3 (FIDAS),1.769,R,ugm-3 (Ref.eq)
102,05-01-2020,07:00,2.5,R,ugm-3 (FIDAS),1.392,R,ugm-3 (Ref.eq)
103,05-01-2020,08:00,2.125,R,ugm-3 (FIDAS),1.297,R,ugm-3 (Ref.eq)
104,05-01-2020,09:00,2.7,R,ugm-3 (FIDAS),1.321,R,ugm-3 (Ref.eq)
105,05-01-2020,10:00,2.7,R,ugm-3 (FIDAS),1.439,R,ugm-3 (Ref.eq)
106,05-01-2020,11:00,2.425,R,ugm-3 (FIDAS),1.297,R,ugm-3 (Ref.eq)
107,05-01-2020,12:00,1.575,R,ugm-3 (FIDAS),0.943,R,ugm-3 (Ref.eq)
108,05-01-2020,13:00,2.075,R,ugm-3 (FIDAS),1.014,R,ugm-3 (Ref.eq)
109,05-01-2020,14:00,3.425,R,ugm-3 (FIDAS),2.382,R,ugm-3 (Ref.eq)
110,05-01-2020,15:00,3.075,R,ugm-3 (FIDAS),1.934,R,ugm-3 (Ref.eq)
111,05-01-2020,16:00,3.525,R,ugm-3 (FIDAS),2.193,R,ugm-3 (Ref.eq)
112,05-01-2020,17:00,5.325,R,ugm-3 (FIDAS),3.632,R,ugm-3 (Ref.eq)
113,05-01-2020,18:00,6.05,R,ugm-3 (FIDAS),4.127,R,ugm-3 (Ref.eq)
114,05-01-2020,19:00,6.45,R,ugm-3 (FIDAS),4.292,R,ugm-3 (Ref.eq)
115,05-01-2020,20:00,9.1,R,ugm-3 (FIDAS),7.076,R,ugm-3 (Ref.eq)
116,05-01-2020,21:00,9.05,R,ugm-3 (FIDAS),6.84,R,ugm-3 (Ref.eq)
117,05-01-2020,22:00,7.975,R,ugm-3 (FIDAS),6.109,R,ugm-3 (Ref.eq)
118,05-01-2020,23:00,8.45,R,ugm-3 (FIDAS),5.542,R,ugm-3 (Ref.eq)
119,05-01-2020,24:00,10.325,R,ugm-3 (FIDAS),7.429,R,ugm-3 (Ref.eq)
120,06-01-2020,01:00,10.675,R,ugm-3 (FIDAS),6.863,R,ugm-3 (Ref.eq)
121,06-01-2020,02:00,7.45,R,ugm-3 (FIDAS),4.552,R,ugm-3 (Ref.eq)
122,06-01-2020,03:00,5.9,R,ugm-3 (FIDAS),3.703,R,ugm-3 (Ref.eq)
123,06-01-2020,04:00,6.15,R,ugm-3 (FIDAS),3.915,R,ugm-3 (Ref.eq)
124,06-01-2020,05:00,7.675,R,ugm-3 (FIDAS),5.0,R,ugm-3 (Ref.eq)
125,06-01-2020,06:00,10.1,R,ugm-3 (FIDAS),6.981,R,ugm-3 (Ref.eq)
126,06-01-2020,07:00,11.25,R,ugm-3 (FIDAS),8.396,R,ugm-3 (Ref.eq)
127,06-01-2020,08:00,9.175,R,ugm-3 (FIDAS),6.675,R,ugm-3 (Ref.eq)
128,06-01-2020,09:00,8.4,R,ugm-3 (FIDAS),6.014,R,ugm-3 (Ref.eq)
129,06-01-2020,10:00,7.825,R,ugm-3 (FIDAS),5.259,R,ugm-3 (Ref.eq)
130,06-01-2020,11:00,7.775,R,ugm-3 (FIDAS),4.717,R,ugm-3 (Ref.eq)
131,06-01-2020,12:00,9.725,R,ugm-3 (FIDAS),5.448,R,ugm-3 (Ref.eq)
132,06-01-2020,13:00,9.575,R,ugm-3 (FIDAS),5.66,R,ugm-3 (Ref.eq)
133,06-01-2020,14:00,11.575,R,ugm-3 (FIDAS),6.887,R,ugm-3 (Ref.eq)
134,06-01-2020,15:00,11.45,R,ugm-3 (FIDAS),7.217,R,ugm-3 (Ref.eq)
135,06-01-2020,16:00,13.625,R,ugm-3 (FIDAS),7.901,R,ugm-3 (Ref.eq)
136,06-01-2020,17:00,11.425,R,ugm-3 (FIDAS),7.241,R,ugm-3 (Ref.eq)
137,06-01-2020,18:00,8.725,R,ugm-3 (FIDAS),6.392,R,ugm-3 (Ref.eq)
138,06-01-2020,19:00,7.325,R,ugm-3 (FIDAS),5.967,R,ugm-3 (Ref.eq)
139,06-01-2020,20:00,6.6,R,ugm-3 (FIDAS),4.929,R,ugm-3 (Ref.eq)
140,06-01-2020,21:00,8.8,R,ugm-3 (FIDAS),6.085,R,ugm-3 (Ref.eq)
141,06-01-2020,22:00,16.2,R,ugm-3 (FIDAS),9.693,R,ugm-3 (Ref.eq)
142,06-01-2020,23:00,20.85,R,ugm-3 (FIDAS),12.005,R,ugm-3 (Ref.eq)
143,06-01-2020,24:00,23.925,R,ugm-3 (FIDAS),12.995,R,ugm-3 (Ref.eq)
144,07-01-2020,01:00,23.325,R,ugm-3 (FIDAS),12.736,R,ugm-3 (Ref.eq)
145,07-01-2020,02:00,23.35,R,ugm-3 (FIDAS),12.877,R,ugm-3 (Ref.eq)
146,07-01-2020,03:00,22.675,R,ugm-3 (FIDAS),12.524,R,ugm-3 (Ref.eq)
147,07-01-2020,04:00,21.725,R,ugm-3 (FIDAS),12.076,R,ugm-3 (Ref.eq)
148,07-01-2020,05:00,18.125,R,ugm-3 (FIDAS),10.543,R,ugm-3 (Ref.eq)
149,07-01-2020,06:00,17.15,R,ugm-3 (FIDAS),10.684,R,ugm-3 (Ref.eq)
150,07-01-2020,07:00,17.775,R,ugm-3 (FIDAS),10.613,R,ugm-3 (Ref.eq)
151,07-01-2020,08:00,18.875,R,ugm-3 (FIDAS),11.25,R,ugm-3 (Ref.eq)
152,07-01-2020,09:00,20.225,R,ugm-3 (FIDAS),11.816,R,ugm-3 (Ref.eq)
153,07-01-2020,10:00,23.775,R,ugm-3 (FIDAS),12.689,R,ugm-3 (Ref.eq)
154,07-01-2020,11:00,20.825,R,ugm-3 (FIDAS),11.627,R,ugm-3 (Ref.eq)
155,07-01-2020,12:00,20.575,R,ugm-3 (FIDAS),11.84,R,ugm-3 (Ref.eq)
156,07-01-2020,13:00,20.15,R,ugm-3 (FIDAS),12.382,R,ugm-3 (Ref.eq)
157,07-01-2020,14:00,19.525,R,ugm-3 (FIDAS),11.392,R,ugm-3 (Ref.eq)
158,07-01-2020,15:00,17.125,R,ugm-3 (FIDAS),10.991,R,ugm-3 (Ref.eq)
159,07-01-2020,16:00,10.55,R,ugm-3 (FIDAS),6.816,R,ugm-3 (Ref.eq)
160,07-01-2020,17:00,6.2,R,ugm-3 (FIDAS),5.071,R,ugm-3 (Ref.eq)
161,07-01-2020,18:00,4.6,R,ugm-3 (FIDAS),3.821,R,ugm-3 (Ref.eq)
162,07-01-2020,19:00,2.75,R,ugm-3 (FIDAS),2.217,R,ugm-3 (Ref.eq)
163,07-01-2020,20:00,2.075,R,ugm-3 (FIDAS),1.486,R,ugm-3 (Ref.eq)
164,07-01-2020,21:00,2.15,R,ugm-3 (FIDAS),1.58,R,ugm-3 (Ref.eq)
165,07-01-2020,22:00,1.4,R,ugm-3 (FIDAS),1.156,R,ugm-3 (Ref.eq)
166,07-01-2020,23:00,1.4,R,ugm-3 (FIDAS),0.943,R,ugm-3 (Ref.eq)
167,07-01-2020,24:00,1.475,R,ugm-3 (FIDAS),1.085,R,ugm-3 (Ref.eq)
168,08-01-2020,01:00,1.875,R,ugm-3 (FIDAS),1.344,R,ugm-3 (Ref.eq)
169,08-01-2020,02:00,1.95,R,ugm-3 (FIDAS),1.392,R,ugm-3 (Ref.eq)
170,08-01-2020,03:00,2.575,R,ugm-3 (FIDAS),1.792,R,ugm-3 (Ref.eq)
171,08-01-2020,04:00,2.1,R,ugm-3 (FIDAS),1.462,R,ugm-3 (Ref.eq)
172,08-01-2020,05:00,1.725,R,ugm-3 (FIDAS),1.156,R,ugm-3 (Ref.eq)
173,08-01-2020,06:00,3.25,R,ugm-3 (FIDAS),2.429,R,ugm-3 (Ref.eq)
174,08-01-2020,07:00,3.4,R,ugm-3 (FIDAS),2.052,R,ugm-3 (Ref.eq)
175,08-01-2020,08:00,6.2,R,ugm-3 (FIDAS),3.656,R,ugm-3 (Ref.eq)
176,08-01-2020,09:00,15.075,R,ugm-3 (FIDAS),8.255,R,ugm-3 (Ref.eq)
177,08-01-2020,10:00,20.975,R,ugm-3 (FIDAS),10.778,R,ugm-3 (Ref.eq)
178,08-01-2020,11:00,22.55,R,ugm-3 (FIDAS),11.91,R,ugm-3 (Ref.eq)
179,08-01-2020,12:00,26.45,R,ugm-3 (FIDAS),14.245,R,ugm-3 (Ref.eq)
180,08-01-2020,13:00,28.175,R,ugm-3 (FIDAS),15.33,R,ugm-3 (Ref.eq)
181,08-01-2020,14:00,32.275,R,ugm-3 (FIDAS),17.359,R,ugm-3 (Ref.eq)
182,08-01-2020,15:00,30.1,R,ugm-3 (FIDAS),16.392,R,ugm-3 (Ref.eq)
183,08-01-2020,16:00,29.475,R,ugm-3 (FIDAS),17.547,R,ugm-3 (Ref.eq)
184,08-01-2020,17:00,30.5,R,ugm-3 (FIDAS),17.241,R,ugm-3 (Ref.eq)
185,08-01-2020,18:00,26.6,R,ugm-3 (FIDAS),16.816,R,ugm-3 (Ref.eq)
186,08-01-2020,19:00,27.3,R,ugm-3 (FIDAS),18.208,R,ugm-3 (Ref.eq)
187,08-01-2020,20:00,26.65,R,ugm-3 (FIDAS),18.231,R,ugm-3 (Ref.eq)
188,08-01-2020,21:00,28.15,R,ugm-3 (FIDAS),19.741,R,ugm-3 (Ref.eq)
189,08-01-2020,22:00,22.975,R,ugm-3 (FIDAS),16.604,R,ugm-3 (Ref.eq)
190,08-01-2020,23:00,12.6,R,ugm-3 (FIDAS),9.34,R,ugm-3 (Ref.eq)
191,08-01-2020,24:00,4.8,R,ugm-3 (FIDAS),3.939,R,ugm-3 (Ref.eq)
192,09-01-2020,01:00,1.525,R,ugm-3 (FIDAS),1.203,R,ugm-3 (Ref.eq)
193,09-01-2020,02:00,1.775,R,ugm-3 (FIDAS),1.392,R,ugm-3 (Ref.eq)
194,09-01-2020,03:00,1.475,R,ugm-3 (FIDAS),1.014,R,ugm-3 (Ref.eq)
195,09-01-2020,04:00,2.425,R,ugm-3 (FIDAS),1.321,R,ugm-3 (Ref.eq)
196,09-01-2020,05:00,3.075,R,ugm-3 (FIDAS),1.58,R,ugm-3 (Ref.eq)
197,09-01-2020,06:00,2.225,R,ugm-3 (FIDAS),1.156,R,ugm-3 (Ref.eq)
198,09-01-2020,07:00,1.975,R,ugm-3 (FIDAS),0.92,R,ugm-3 (Ref.eq)
199,09-01-2020,08:00,2.325,R,ugm-3 (FIDAS),1.226,R,ugm-3 (Ref.eq)
200,09-01-2020,09:00,4.9,R,ugm-3 (FIDAS),2.524,R,ugm-3 (Ref.eq)
201,09-01-2020,10:00,6.275,R,ugm-3 (FIDAS),2.783,R,ugm-3 (Ref.eq)
202,09-01-2020,11:00,8.825,R,ugm-3 (FIDAS),4.575,R,ugm-3 (Ref.eq)
203,09-01-2020,12:00,10.075,R,ugm-3 (FIDAS),5.212,R,ugm-3 (Ref.eq)
204,09-01-2020,13:00,9.625,R,ugm-3 (FIDAS),5.189,R,ugm-3 (Ref.eq)
205,09-01-2020,14:00,8.175,R,ugm-3 (FIDAS),4.127,R,ugm-3 (Ref.eq)
206,09-01-2020,15:00,6.025,R,ugm-3 (FIDAS),3.16,R,ugm-3 (Ref.eq)
207,09-01-2020,16:00,4.45,R,ugm-3 (FIDAS),2.571,R,ugm-3 (Ref.eq)
208,09-01-2020,17:00,3.5,R,ugm-3 (FIDAS),1.981,R,ugm-3 (Ref.eq)
209,09-01-2020,18:00,7.625,R,ugm-3 (FIDAS),4.127,R,ugm-3 (Ref.eq)
210,09-01-2020,19:00,10.525,R,ugm-3 (FIDAS),5.802,R,ugm-3 (Ref.eq)
211,09-01-2020,20:00,18.175,R,ugm-3 (FIDAS),8.915,R,ugm-3 (Ref.eq)
212,09-01-2020,21:00,18.6,R,ugm-3 (FIDAS),9.057,R,ugm-3 (Ref.eq)
213,09-01-2020,22:00,15.5,R,ugm-3 (FIDAS),7.712,R,ugm-3 (Ref.eq)
214,09-01-2020,23:00,3.9,R,ugm-3 (FIDAS),2.877,R,ugm-3 (Ref.eq)
215,09-01-2020,24:00,6.775,R,ugm-3 (FIDAS),5.991,R,ugm-3 (Ref.eq)
216,10-01-2020,01:00,7.65,R,ugm-3 (FIDAS),6.816,R,ugm-3 (Ref.eq)
217,10-01-2020,02:00,8.075,R,ugm-3 (FIDAS),7.052,R,ugm-3 (Ref.eq)
218,10-01-2020,03:00,8.975,R,ugm-3 (FIDAS),8.09,R,ugm-3 (Ref.eq)
219,10-01-2020,04:00,7.35,R,ugm-3 (FIDAS),6.203,R,ugm-3 (Ref.eq)
220,10-01-2020,05:00,5.625,R,ugm-3 (FIDAS),4.599,R,ugm-3 (Ref.eq)
221,10-01-2020,06:00,6.7,R,ugm-3 (FIDAS),5.542,R,ugm-3 (Ref.eq)
222,10-01-2020,07:00,8.85,R,ugm-3 (FIDAS),7.783,R,ugm-3 (Ref.eq)
223,10-01-2020,08:00,5.0,R,ugm-3 (FIDAS),4.009,R,ugm-3 (Ref.eq)
224,10-01-2020,09:00,3.525,R,ugm-3 (FIDAS),2.193,R,ugm-3 (Ref.eq)
225,10-01-2020,10:00,5.3,R,ugm-3 (FIDAS),2.689,R,ugm-3 (Ref.eq)
226,10-01-2020,11:00,4.95,R,ugm-3 (FIDAS),2.594,R,ugm-3 (Ref.eq)
227,10-01-2020,12:00,4.6,R,ugm-3 (FIDAS),2.83,R,ugm-3 (Ref.eq)
228,10-01-2020,13:00,4.0,R,ugm-3 (FIDAS),2.075,R,ugm-3 (Ref.eq)
229,10-01-2020,14:00,5.0,R,ugm-3 (FIDAS),2.995,R,ugm-3 (Ref.eq)
230,10-01-2020,15:00,7.525,R,ugm-3 (FIDAS),4.528,R,ugm-3 (Ref.eq)
231,10-01-2020,16:00,8.85,R,ugm-3 (FIDAS),5.637,R,ugm-3 (Ref.eq)
232,10-01-2020,17:00,11.4,R,ugm-3 (FIDAS),7.005,R,ugm-3 (Ref.eq)
233,10-01-2020,18:00,16.95,R,ugm-3 (FIDAS),11.392,R,ugm-3 (Ref.eq)
234,10-01-2020,19:00,10.05,R,ugm-3 (FIDAS),7.642,R,ugm-3 (Ref.eq)
235,10-01-2020,20:00,9.35,R,ugm-3 (FIDAS),7.642,R,ugm-3 (Ref.eq)
236,10-01-2020,21:00,10.0,R,ugm-3 (FIDAS),7.995,R,ugm-3 (Ref.eq)
237,10-01-2020,22:00,10.875,R,ugm-3 (FIDAS),8.609,R,ugm-3 (Ref.eq)
238,10-01-2020,23:00,9.8,R,ugm-3 (FIDAS),6.84,R,ugm-3 (Ref.eq)
239,10-01-2020,24:00,9.325,R,ugm-3 (FIDAS),6.58,R,ugm-3 (Ref.eq)
240,11-01-2020,01:00,8.225,R,ugm-3 (FIDAS),5.495,R,ugm-3 (Ref.eq)
241,11-01-2020,02:00,8.3,R,ugm-3 (FIDAS),4.788,R,ugm-3 (Ref.eq)
242,11-01-2020,03:00,9.45,R,ugm-3 (FIDAS),5.142,R,ugm-3 (Ref.eq)
243,11-01-2020,04:00,12.15,R,ugm-3 (FIDAS),6.038,R,ugm-3 (Ref.eq)
244,11-01-2020,05:00,13.925,R,ugm-3 (FIDAS),6.604,R,ugm-3 (Ref.eq)
245,11-01-2020,06:00,14.675,R,ugm-3 (FIDAS),6.981,R,ugm-3 (Ref.eq)
246,11-01-2020,07:00,15.45,R,ugm-3 (FIDAS),7.359,R,ugm-3 (Ref.eq)
247,11-01-2020,08:00,15.025,R,ugm-3 (FIDAS),7.217,R,ugm-3 (Ref.eq)
248,11-01-2020,09:00,13.775,R,ugm-3 (FIDAS),6.627,R,ugm-3 (Ref.eq)
249,11-01-2020,10:00,13.725,R,ugm-3 (FIDAS),6.91,R,ugm-3 (Ref.eq)
250,11-01-2020,11:00,14.225,R,ugm-3 (FIDAS),6.816,R,ugm-3 (Ref.eq)
251,11-01-2020,12:00,8.575,R,ugm-3 (FIDAS),4.811,R,ugm-3 (Ref.eq)
252,11-01-2020,13:00,6.6,R,ugm-3 (FIDAS),3.962,R,ugm-3 (Ref.eq)
253,11-01-2020,14:00,6.325,R,ugm-3 (FIDAS),4.033,R,ugm-3 (Ref.eq)
254,11-01-2020,15:00,11.175,R,ugm-3 (FIDAS),6.132,R,ugm-3 (Ref.eq)
255,11-01-2020,16:00,15.625,R,ugm-3 (FIDAS),8.326,R,ugm-3 (Ref.eq)
256,11-01-2020,17:00,15.75,R,ugm-3 (FIDAS),8.609,R,ugm-3 (Ref.eq)
257,11-01-2020,18:00,16.05,R,ugm-3 (FIDAS),8.467,R,ugm-3 (Ref.eq)
258,11-01-2020,19:00,16.575,R,ugm-3 (FIDAS),8.726,R,ugm-3 (Ref.eq)
259,11-01-2020,20:00,14.45,R,ugm-3 (FIDAS),8.042,R,ugm-3 (Ref.eq)
260,11-01-2020,21:00,13.325,R,ugm-3 (FIDAS),7.689,R,ugm-3 (Ref.eq)
261,11-01-2020,22:00,13.35,R,ugm-3 (FIDAS),7.925,R,ugm-3 (Ref.eq)
