,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Ozone,status.3,unit.3
0,01-01-2019,01:00,,,,,,,,,,60.20362,R,ugm-3
1,01-01-2019,02:00,,,,,,,,,,62.46541,R,ugm-3
2,01-01-2019,03:00,,,,,,,,,,65.55875,R,ugm-3
3,01-01-2019,04:00,,,,,,,,,,63.56305,R,ugm-3
4,01-01-2019,05:00,,,,,,,,,,54.73207,R,ugm-3
5,01-01-2019,06:00,,,,,,,,,,35.62325,R,ugm-3
6,01-01-2019,07:00,,,,,,,,,,32.33034,R,ugm-3
7,01-01-2019,08:00,,,,,,,,,,33.22841,R,ugm-3
8,01-01-2019,09:00,,,,,,,,,,21.65335,R,ugm-3
9,01-01-2019,10:00,,,,,,,,,,35.07443,R,ugm-3
10,01-01-2019,11:00,,,,,,,,,,44.30454,R,ugm-3
11,01-01-2019,12:00,,,,,,,,,,53.78412,R,ugm-3
12,01-01-2019,13:00,,,,,,,,,,54.88175,R,ugm-3
13,01-01-2019,14:00,,,,,,,,,,51.33938,R,ugm-3
14,01-01-2019,15:00,,,,,,,,,,46.5497,R,ugm-3
15,01-01-2019,16:00,,,,,,,,,,45.00304,R,ugm-3
16,01-01-2019,17:00,,,,,,,,,,36.82067,R,ugm-3
17,01-01-2019,18:00,,,,,,,,,,45.30239,R,ugm-3
18,01-01-2019,19:00,,,,,,,,,,45.20261,R,ugm-3
19,01-01-2019,20:00,,,,,,,,,,40.71228,R,ugm-3
20,01-01-2019,21:00,,,,,,,,,,51.08992,R,ugm-3
21,01-01-2019,22:00,,,,,,,,,,58.07487,R,ugm-3
22,01-01-2019,23:00,,,,,,,,,,54.03358,R,ugm-3
23,01-01-2019,24:00,,,,,,,,,,51.68863,R,ugm-3
24,02-01-2019,01:00,,,,,,,,,,50.82383,R,ugm-3
25,02-01-2019,02:00,,,,,,,,,,50.7573,R,ugm-3
26,02-01-2019,03:00,,,,,,,,,,44.90325,R,ugm-3
27,02-01-2019,04:00,,,,,,,,,,44.70368,R,ugm-3
28,02-01-2019,05:00,,,,,,,,,,48.99444,R,ugm-3
29,02-01-2019,06:00,,,,,,,,,,49.79272,R,ugm-3
30,02-01-2019,07:00,,,,,,,,,,39.21551,R,ugm-3
31,02-01-2019,08:00,,,,,,,,,,27.64045,R,ugm-3
32,02-01-2019,09:00,,,,,,,,,,23.74883,R,ugm-3
33,02-01-2019,10:00,,,,,,,,,,35.57335,R,ugm-3
34,02-01-2019,11:00,,,,,,,,,,39.914,R,ugm-3
35,02-01-2019,12:00,,,,,,,,,,48.19616,R,ugm-3
36,02-01-2019,13:00,,,,,,,,,,55.43057,R,ugm-3
37,02-01-2019,14:00,1.20572,R,ugm-3,20.0175,R,ugm-3,21.86625,R,ugm-3,59.97079,R,ugm-3
38,02-01-2019,15:00,2.18278,R,ugm-3,20.94188,R,ugm-3,24.28875,R,ugm-3,59.12261,R,ugm-3
39,02-01-2019,16:00,1.06021,R,ugm-3,28.20938,R,ugm-3,29.835,R,ugm-3,50.99014,R,ugm-3
40,02-01-2019,17:00,0.96666,R,ugm-3,29.35688,R,ugm-3,30.83906,R,ugm-3,51.13981,R,ugm-3
41,02-01-2019,18:00,1.09139,R,ugm-3,29.59594,R,ugm-3,31.26938,R,ugm-3,51.58885,R,ugm-3
42,02-01-2019,19:00,1.30967,R,ugm-3,39.58875,R,ugm-3,41.59688,R,ugm-3,39.96389,R,ugm-3
43,02-01-2019,20:00,1.40321,R,ugm-3,43.70063,R,ugm-3,45.85219,R,ugm-3,34.67529,R,ugm-3
44,02-01-2019,21:00,1.27848,R,ugm-3,42.74438,R,ugm-3,44.70469,R,ugm-3,32.6297,R,ugm-3
45,02-01-2019,22:00,1.18494,R,ugm-3,38.77594,R,ugm-3,40.59281,R,ugm-3,33.17851,R,ugm-3
46,02-01-2019,23:00,1.02902,R,ugm-3,31.41281,R,ugm-3,32.99063,R,ugm-3,37.02024,R,ugm-3
47,02-01-2019,24:00,1.09139,R,ugm-3,37.24594,R,ugm-3,38.91938,R,ugm-3,29.98539,R,ugm-3
48,03-01-2019,01:00,4.48044,R,ugm-3,35.44528,R,ugm-3,42.31519,R,ugm-3,31.26597,R,ugm-3
49,03-01-2019,02:00,1.41051,R,ugm-3,28.18965,R,ugm-3,30.3524,R,ugm-3,36.45479,R,ugm-3
50,03-01-2019,03:00,0.90231,R,ugm-3,20.04451,R,ugm-3,21.42803,R,ugm-3,48.69508,R,ugm-3
51,03-01-2019,04:00,0.80897,R,ugm-3,17.61054,R,ugm-3,18.85094,R,ugm-3,50.74067,R,ugm-3
52,03-01-2019,05:00,0.80897,R,ugm-3,21.04666,R,ugm-3,22.28706,R,ugm-3,47.64734,R,ugm-3
53,03-01-2019,06:00,1.02677,R,ugm-3,20.76043,R,ugm-3,22.33478,R,ugm-3,51.78842,R,ugm-3
54,03-01-2019,07:00,1.089,R,ugm-3,28.87352,R,ugm-3,30.54329,R,ugm-3,44.50411,R,ugm-3
55,03-01-2019,08:00,2.05354,R,ugm-3,44.52746,R,ugm-3,47.67617,R,ugm-3,32.87916,R,ugm-3
56,03-01-2019,09:00,2.45802,R,ugm-3,42.42782,R,ugm-3,46.19673,R,ugm-3,36.22196,R,ugm-3
57,03-01-2019,10:00,1.5246,R,ugm-3,23.86274,R,ugm-3,26.20042,R,ugm-3,56.22885,R,ugm-3
58,03-01-2019,11:00,1.43125,R,ugm-3,17.46769,R,ugm-3,19.66225,R,ugm-3,64.01208,R,ugm-3
59,03-01-2019,12:00,1.24457,R,ugm-3,15.51091,R,ugm-3,17.41922,R,ugm-3,65.25939,R,ugm-3
60,03-01-2019,13:00,1.55571,R,ugm-3,17.22914,R,ugm-3,19.61452,R,ugm-3,64.41122,R,ugm-3
61,03-01-2019,14:00,1.5246,R,ugm-3,17.03822,R,ugm-3,19.3759,R,ugm-3,64.61079,R,ugm-3
62,03-01-2019,15:00,1.24457,R,ugm-3,19.04248,R,ugm-3,20.95079,R,ugm-3,61.76692,R,ugm-3
63,03-01-2019,16:00,1.12011,R,ugm-3,20.66503,R,ugm-3,22.38251,R,ugm-3,60.07057,R,ugm-3
64,03-01-2019,17:00,1.77351,R,ugm-3,24.29239,R,ugm-3,27.01173,R,ugm-3,55.03143,R,ugm-3
65,03-01-2019,18:00,2.02242,R,ugm-3,42.76166,R,ugm-3,45.86266,R,ugm-3,36.22196,R,ugm-3
66,03-01-2019,19:00,2.58248,R,ugm-3,38.99177,R,ugm-3,42.95151,R,ugm-3,38.96604,R,ugm-3
67,03-01-2019,20:00,1.68017,R,ugm-3,41.71156,R,ugm-3,44.28778,R,ugm-3,33.37808,R,ugm-3
68,03-01-2019,21:00,1.96019,R,ugm-3,40.99585,R,ugm-3,44.00143,R,ugm-3,29.58625,R,ugm-3
69,03-01-2019,22:00,2.08465,R,ugm-3,46.72278,R,ugm-3,49.9192,R,ugm-3,21.25421,R,ugm-3
70,03-01-2019,23:00,3.04919,R,ugm-3,55.79082,R,ugm-3,60.46618,R,ugm-3,11.3256,R,ugm-3
71,03-01-2019,24:00,2.17799,R,ugm-3,52.30652,R,ugm-3,55.64606,R,ugm-3,10.87657,R,ugm-3
72,04-01-2019,01:00,2.56646,R,ugm-3,53.29069,R,ugm-3,57.22587,R,ugm-3,8.04932,R,ugm-3
73,04-01-2019,02:00,2.35948,R,ugm-3,48.781,R,ugm-3,52.39882,R,ugm-3,10.71026,R,ugm-3
74,04-01-2019,03:00,3.84968,R,ugm-3,50.49742,R,ugm-3,56.40019,R,ugm-3,8.98065,R,ugm-3
75,04-01-2019,04:00,3.60132,R,ugm-3,45.35255,R,ugm-3,50.87449,R,ugm-3,13.92001,R,ugm-3
76,04-01-2019,05:00,2.32844,R,ugm-3,32.4897,R,ugm-3,36.05992,R,ugm-3,25.14582,R,ugm-3
77,04-01-2019,06:00,3.57027,R,ugm-3,28.87071,R,ugm-3,34.34505,R,ugm-3,28.73808,R,ugm-3
78,04-01-2019,07:00,2.04903,R,ugm-3,32.91812,R,ugm-3,36.05992,R,ugm-3,22.90066,R,ugm-3
79,04-01-2019,08:00,9.0033,R,ugm-3,45.2629,R,ugm-3,59.06776,R,ugm-3,14.11958,R,ugm-3
80,04-01-2019,09:00,37.7207,R,ugm-3,60.48847,R,ugm-3,118.32607,R,ugm-3,2.34495,R,ugm-3
81,04-01-2019,10:00,33.49847,R,ugm-3,56.95906,R,ugm-3,108.32266,R,ugm-3,6.93506,R,ugm-3
82,04-01-2019,11:00,23.09811,R,ugm-3,46.84955,R,ugm-3,82.26615,R,ugm-3,13.52087,R,ugm-3
83,04-01-2019,12:00,21.20431,R,ugm-3,43.94182,R,ugm-3,76.45465,R,ugm-3,19.35829,R,ugm-3
84,04-01-2019,13:00,9.56212,R,ugm-3,32.06851,R,ugm-3,46.73022,R,ugm-3,32.6297,R,ugm-3
85,04-01-2019,14:00,3.01145,R,ugm-3,19.91469,R,ugm-3,24.53218,R,ugm-3,47.79702,R,ugm-3
86,04-01-2019,15:00,2.54576,R,ugm-3,22.62942,R,ugm-3,26.53286,R,ugm-3,47.09852,R,ugm-3
87,04-01-2019,16:00,2.51471,R,ugm-3,30.3463,R,ugm-3,34.20214,R,ugm-3,38.41723,R,ugm-3
88,04-01-2019,17:00,2.32844,R,ugm-3,46.16102,R,ugm-3,49.73125,R,ugm-3,22.75098,R,ugm-3
89,04-01-2019,18:00,15.15037,R,ugm-3,71.8498,R,ugm-3,95.08005,R,ugm-3,3.19312,R,ugm-3
90,04-01-2019,19:00,8.84807,R,ugm-3,65.79355,R,ugm-3,79.3604,R,ugm-3,5.08904,R,ugm-3
91,04-01-2019,20:00,6.58172,R,ugm-3,58.88408,R,ugm-3,68.9759,R,ugm-3,5.83742,R,ugm-3
92,04-01-2019,21:00,4.16014,R,ugm-3,51.64099,R,ugm-3,58.01979,R,ugm-3,9.92861,R,ugm-3
93,04-01-2019,22:00,2.14216,R,ugm-3,42.25474,R,ugm-3,45.53934,R,ugm-3,16.56431,R,ugm-3
94,04-01-2019,23:00,2.32844,R,ugm-3,43.44581,R,ugm-3,47.01603,R,ugm-3,14.56861,R,ugm-3
95,04-01-2019,24:00,1.61438,R,ugm-3,40.72986,R,ugm-3,43.20521,R,ugm-3,14.56861,R,ugm-3
96,05-01-2019,01:00,1.28041,R,ugm-3,35.88391,R,ugm-3,37.84716,R,ugm-3,15.89908,R,ugm-3
97,05-01-2019,02:00,1.1978,R,ugm-3,30.43176,R,ugm-3,32.26835,R,ugm-3,18.62653,R,ugm-3
98,05-01-2019,03:00,1.42497,R,ugm-3,27.10384,R,ugm-3,29.28876,R,ugm-3,19.15872,R,ugm-3
99,05-01-2019,04:00,1.98256,R,ugm-3,26.05869,R,ugm-3,29.09858,R,ugm-3,19.50797,R,ugm-3
100,05-01-2019,05:00,1.82767,R,ugm-3,25.63053,R,ugm-3,28.43292,R,ugm-3,20.6056,R,ugm-3
101,05-01-2019,06:00,2.32331,R,ugm-3,34.66517,R,ugm-3,38.22754,R,ugm-3,13.72044,R,ugm-3
102,05-01-2019,07:00,1.64181,R,ugm-3,29.52907,R,ugm-3,32.04647,R,ugm-3,21.65335,R,ugm-3
103,05-01-2019,08:00,1.82767,R,ugm-3,33.42818,R,ugm-3,36.23058,R,ugm-3,22.80087,R,ugm-3
104,05-01-2019,09:00,1.17715,R,ugm-3,22.58652,R,ugm-3,24.39145,R,ugm-3,40.46282,R,ugm-3
105,05-01-2019,10:00,1.08421,R,ugm-3,17.49888,R,ugm-3,19.16132,R,ugm-3,47.84691,R,ugm-3
106,05-01-2019,11:00,1.27008,R,ugm-3,14.266,R,ugm-3,16.21342,R,ugm-3,52.5368,R,ugm-3
107,05-01-2019,12:00,1.39399,R,ugm-3,15.5975,R,ugm-3,17.73492,R,ugm-3,53.53465,R,ugm-3
108,05-01-2019,13:00,1.92061,R,ugm-3,21.11374,R,ugm-3,24.05863,R,ugm-3,50.39143,R,ugm-3
109,05-01-2019,14:00,1.39399,R,ugm-3,21.77857,R,ugm-3,23.91599,R,ugm-3,49.59315,R,ugm-3
110,05-01-2019,15:00,1.39399,R,ugm-3,22.0163,R,ugm-3,24.15372,R,ugm-3,47.74712,R,ugm-3
111,05-01-2019,16:00,1.14617,R,ugm-3,26.91322,R,ugm-3,28.67066,R,ugm-3,41.61035,R,ugm-3
112,05-01-2019,17:00,1.67279,R,ugm-3,37.13658,R,ugm-3,39.70149,R,ugm-3,30.33464,R,ugm-3
113,05-01-2019,18:00,5.08031,R,ugm-3,51.0731,R,ugm-3,58.8628,R,ugm-3,21.90281,R,ugm-3
114,05-01-2019,19:00,8.11611,R,ugm-3,61.44303,R,ugm-3,73.88756,R,ugm-3,16.11528,R,ugm-3
115,05-01-2019,20:00,3.90317,R,ugm-3,46.88715,R,ugm-3,52.87192,R,ugm-3,22.00259,R,ugm-3
116,05-01-2019,21:00,10.50138,R,ugm-3,62.49279,R,ugm-3,78.59468,R,ugm-3,10.52732,R,ugm-3
117,05-01-2019,22:00,41.47889,R,ugm-3,79.46791,R,ugm-3,143.06799,R,ugm-3,2.6942,R,ugm-3
118,05-01-2019,23:00,26.57871,R,ugm-3,69.36468,R,ugm-3,110.11813,R,ugm-3,4.78968,R,ugm-3
119,05-01-2019,24:00,8.08513,R,ugm-3,61.49053,R,ugm-3,73.88756,R,ugm-3,8.53162,R,ugm-3
120,06-01-2019,01:00,3.95638,R,ugm-3,53.541,R,ugm-3,59.60736,R,ugm-3,12.57291,R,ugm-3
121,06-01-2019,02:00,6.42911,R,ugm-3,48.92692,R,ugm-3,58.78475,R,ugm-3,16.96345,R,ugm-3
122,06-01-2019,03:00,2.31819,R,ugm-3,37.40182,R,ugm-3,40.95633,R,ugm-3,25.19571,R,ugm-3
123,06-01-2019,04:00,3.52365,R,ugm-3,35.55348,R,ugm-3,40.95633,R,ugm-3,24.34754,R,ugm-3
124,06-01-2019,05:00,1.11273,R,ugm-3,23.68391,R,ugm-3,25.39008,R,ugm-3,31.98109,R,ugm-3
125,06-01-2019,06:00,1.48364,R,ugm-3,25.10843,R,ugm-3,27.38332,R,ugm-3,27.84002,R,ugm-3
126,06-01-2019,07:00,2.81274,R,ugm-3,36.40624,R,ugm-3,40.71904,R,ugm-3,19.75743,R,ugm-3
127,06-01-2019,08:00,1.88546,R,ugm-3,29.71271,R,ugm-3,32.60371,R,ugm-3,23.84862,R,ugm-3
128,06-01-2019,09:00,1.94728,R,ugm-3,29.47555,R,ugm-3,32.46133,R,ugm-3,22.40173,R,ugm-3
129,06-01-2019,10:00,4.6982,R,ugm-3,32.56608,R,ugm-3,39.76988,R,ugm-3,21.25421,R,ugm-3
130,06-01-2019,11:00,7.44911,R,ugm-3,31.00571,R,ugm-3,42.42753,R,ugm-3,24.99614,R,ugm-3
131,06-01-2019,12:00,3.3691,R,ugm-3,23.92592,R,ugm-3,29.09181,R,ugm-3,35.82282,R,ugm-3
132,06-01-2019,13:00,2.19455,R,ugm-3,17.94375,R,ugm-3,21.30868,R,ugm-3,46.35013,R,ugm-3
133,06-01-2019,14:00,1.76182,R,ugm-3,18.36996,R,ugm-3,21.07139,R,ugm-3,46.5497,R,ugm-3
134,06-01-2019,15:00,2.10183,R,ugm-3,26.39109,R,ugm-3,29.61385,R,ugm-3,37.71873,R,ugm-3
135,06-01-2019,16:00,2.07092,R,ugm-3,32.6555,R,ugm-3,35.83086,R,ugm-3,29.98539,R,ugm-3
136,06-01-2019,17:00,5.0382,R,ugm-3,52.87885,R,ugm-3,60.60398,R,ugm-3,12.87227,R,ugm-3
137,06-01-2019,18:00,3.52365,R,ugm-3,45.75697,R,ugm-3,51.15982,R,ugm-3,15.317,R,ugm-3
138,06-01-2019,19:00,5.87275,R,ugm-3,50.65006,R,ugm-3,59.65482,R,ugm-3,13.17162,R,ugm-3
139,06-01-2019,20:00,3.3691,R,ugm-3,44.09561,R,ugm-3,49.26149,R,ugm-3,20.10668,R,ugm-3
140,06-01-2019,21:00,2.31819,R,ugm-3,38.01878,R,ugm-3,41.57328,R,ugm-3,22.70109,R,ugm-3
141,06-01-2019,22:00,2.25637,R,ugm-3,36.54745,R,ugm-3,40.00717,R,ugm-3,21.25421,R,ugm-3
142,06-01-2019,23:00,41.91286,R,ugm-3,62.68489,R,ugm-3,126.95038,R,ugm-3,7.68345,R,ugm-3
143,06-01-2019,24:00,56.62563,R,ugm-3,71.44796,R,ugm-3,158.27272,R,ugm-3,1.59656,R,ugm-3
144,07-01-2019,01:00,22.12318,R,ugm-3,58.16454,R,ugm-3,92.08627,R,ugm-3,3.1266,R,ugm-3
145,07-01-2019,02:00,1.48036,R,ugm-3,26.21499,R,ugm-3,28.48485,R,ugm-3,19.02567,R,ugm-3
146,07-01-2019,03:00,1.91213,R,ugm-3,27.38457,R,ugm-3,30.31647,R,ugm-3,18.75958,R,ugm-3
147,07-01-2019,04:00,4.71865,R,ugm-3,39.09219,R,ugm-3,46.32735,R,ugm-3,13.12173,R,ugm-3
148,07-01-2019,05:00,11.53448,R,ugm-3,47.68393,R,ugm-3,65.36989,R,ugm-3,17.26281,R,ugm-3
149,07-01-2019,06:00,41.88189,R,ugm-3,74.38511,R,ugm-3,138.60311,R,ugm-3,6.88517,R,ugm-3
150,07-01-2019,07:00,105.72247,R,ugm-3,101.2688,R,ugm-3,263.37432,R,ugm-3,1.74624,R,ugm-3
151,07-01-2019,08:00,66.06112,R,ugm-3,88.46984,R,ugm-3,189.76215,R,ugm-3,7.23441,R,ugm-3
152,07-01-2019,09:00,58.41259,R,ugm-3,85.03919,R,ugm-3,174.60391,R,ugm-3,8.88087,R,ugm-3
153,07-01-2019,10:00,55.45187,R,ugm-3,78.2576,R,ugm-3,163.28261,R,ugm-3,11.72474,R,ugm-3
154,07-01-2019,11:00,28.0035,R,ugm-3,60.42211,R,ugm-3,103.36021,R,ugm-3,18.6598,R,ugm-3
155,07-01-2019,12:00,29.60723,R,ugm-3,58.81575,R,ugm-3,104.21286,R,ugm-3,20.25636,R,ugm-3
156,07-01-2019,13:00,24.21007,R,ugm-3,59.22793,R,ugm-3,96.34953,R,ugm-3,22.35184,R,ugm-3
157,07-01-2019,14:00,20.47833,R,ugm-3,55.23911,R,ugm-3,86.63878,R,ugm-3,25.69464,R,ugm-3
158,07-01-2019,15:00,22.72971,R,ugm-3,59.08194,R,ugm-3,93.93368,R,ugm-3,23.24991,R,ugm-3
159,07-01-2019,16:00,20.35497,R,ugm-3,57.03883,R,ugm-3,88.24935,R,ugm-3,24.94625,R,ugm-3
160,07-01-2019,17:00,21.80449,R,ugm-3,62.49012,R,ugm-3,95.9232,R,ugm-3,21.15442,R,ugm-3
161,07-01-2019,18:00,12.49055,R,ugm-3,50.67071,R,ugm-3,69.82262,R,ugm-3,30.88346,R,ugm-3
162,07-01-2019,19:00,3.60838,R,ugm-3,29.94697,R,ugm-3,35.47974,R,ugm-3,45.15271,R,ugm-3
163,07-01-2019,20:00,4.19436,R,ugm-3,33.31174,R,ugm-3,39.743,R,ugm-3,41.9097,R,ugm-3
164,07-01-2019,21:00,3.20745,R,ugm-3,31.22489,R,ugm-3,36.14292,R,ugm-3,41.9097,R,ugm-3
165,07-01-2019,22:00,1.72709,R,ugm-3,21.08395,R,ugm-3,23.73211,R,ugm-3,45.20261,R,ugm-3
166,07-01-2019,23:00,0.86354,R,ugm-3,14.87628,R,ugm-3,16.20036,R,ugm-3,47.49766,R,ugm-3
167,07-01-2019,24:00,1.32616,R,ugm-3,9.9037,R,ugm-3,11.93711,R,ugm-3,61.71702,R,ugm-3
168,08-01-2019,01:00,0.45133,R,ugm-3,7.18812,R,ugm-3,7.88015,R,ugm-3,69.25079,R,ugm-3
169,08-01-2019,02:00,0.32824,R,ugm-3,6.62036,R,ugm-3,7.12365,R,ugm-3,69.25079,R,ugm-3
170,08-01-2019,03:00,0.24618,R,ugm-3,5.81632,R,ugm-3,6.1938,R,ugm-3,68.70197,R,ugm-3
171,08-01-2019,04:00,0.21541,R,ugm-3,7.3765,R,ugm-3,7.70678,R,ugm-3,64.511,R,ugm-3
172,08-01-2019,05:00,0.3385,R,ugm-3,5.67477,R,ugm-3,6.1938,R,ugm-3,65.60864,R,ugm-3
173,08-01-2019,06:00,0.40004,R,ugm-3,9.17375,R,ugm-3,9.78714,R,ugm-3,61.76692,R,ugm-3
174,08-01-2019,07:00,0.64622,R,ugm-3,15.32104,R,ugm-3,16.3119,R,ugm-3,56.72777,R,ugm-3
175,08-01-2019,08:00,1.20013,R,ugm-3,23.73878,R,ugm-3,25.57896,R,ugm-3,47.99659,R,ugm-3
176,08-01-2019,09:00,3.35421,R,ugm-3,28.09541,R,ugm-3,33.23846,R,ugm-3,42.50841,R,ugm-3
177,08-01-2019,10:00,3.01571,R,ugm-3,25.06837,R,ugm-3,29.69239,R,ugm-3,46.10067,R,ugm-3
178,08-01-2019,11:00,4.18506,R,ugm-3,20.91134,R,ugm-3,27.32835,R,ugm-3,53.2353,R,ugm-3
179,08-01-2019,12:00,3.66193,R,ugm-3,18.64021,R,ugm-3,24.25509,R,ugm-3,56.02928,R,ugm-3
180,08-01-2019,13:00,3.20034,R,ugm-3,16.93664,R,ugm-3,21.84377,R,ugm-3,57.92519,R,ugm-3
181,08-01-2019,14:00,2.86185,R,ugm-3,17.73935,R,ugm-3,22.12745,R,ugm-3,57.17681,R,ugm-3
182,08-01-2019,15:00,2.58489,R,ugm-3,20.33893,R,ugm-3,24.30237,R,ugm-3,54.48261,R,ugm-3
183,08-01-2019,16:00,4.43124,R,ugm-3,32.25953,R,ugm-3,39.05401,R,ugm-3,43.05723,R,ugm-3
184,08-01-2019,17:00,2.49258,R,ugm-3,43.60083,R,ugm-3,47.42272,R,ugm-3,32.33034,R,ugm-3
185,08-01-2019,18:00,2.21562,R,ugm-3,42.70162,R,ugm-3,46.09886,R,ugm-3,33.62755,R,ugm-3
186,08-01-2019,19:00,1.60017,R,ugm-3,39.15361,R,ugm-3,41.60717,R,ugm-3,33.97679,R,ugm-3
187,08-01-2019,20:00,2.30794,R,ugm-3,43.12744,R,ugm-3,46.66623,R,ugm-3,28.88776,R,ugm-3
188,08-01-2019,21:00,2.4618,R,ugm-3,41.28397,R,ugm-3,45.05868,R,ugm-3,27.59055,R,ugm-3
189,08-01-2019,22:00,1.9079,R,ugm-3,38.35081,R,ugm-3,41.27621,R,ugm-3,25.59485,R,ugm-3
190,08-01-2019,23:00,2.33871,R,ugm-3,41.51998,R,ugm-3,45.10596,R,ugm-3,21.50367,R,ugm-3
191,08-01-2019,24:00,1.13858,R,ugm-3,30.59432,R,ugm-3,32.34012,R,ugm-3,29.2869,R,ugm-3
192,09-01-2019,01:00,1.18723,R,ugm-3,29.76697,R,ugm-3,31.58736,R,ugm-3,30.53421,R,ugm-3
193,09-01-2019,02:00,0.98253,R,ugm-3,21.96376,R,ugm-3,23.47029,R,ugm-3,36.05565,R,ugm-3
194,09-01-2019,03:00,0.79831,R,ugm-3,20.15404,R,ugm-3,21.3781,R,ugm-3,37.07013,R,ugm-3
195,09-01-2019,04:00,0.67549,R,ugm-3,13.73544,R,ugm-3,14.77118,R,ugm-3,47.34798,R,ugm-3
196,09-01-2019,05:00,0.82901,R,ugm-3,13.83039,R,ugm-3,15.10153,R,ugm-3,49.84261,R,ugm-3
197,09-01-2019,06:00,3.50028,R,ugm-3,16.10547,R,ugm-3,21.47249,R,ugm-3,49.94239,R,ugm-3
198,09-01-2019,07:00,1.90366,R,ugm-3,26.19873,R,ugm-3,29.11764,R,ugm-3,41.85981,R,ugm-3
199,09-01-2019,08:00,3.96084,R,ugm-3,39.04261,R,ugm-3,45.11582,R,ugm-3,32.03099,R,ugm-3
200,09-01-2019,09:00,9.33408,R,ugm-3,47.36825,R,ugm-3,61.6803,R,ugm-3,27.54066,R,ugm-3
201,09-01-2019,10:00,4.51352,R,ugm-3,29.65338,R,ugm-3,36.57401,R,ugm-3,43.2568,R,ugm-3
202,09-01-2019,11:00,5.06619,R,ugm-3,25.40812,R,ugm-3,33.17617,R,ugm-3,48.09637,R,ugm-3
203,09-01-2019,12:00,5.49605,R,ugm-3,24.98497,R,ugm-3,33.41213,R,ugm-3,51.2396,R,ugm-3
204,09-01-2019,13:00,3.83803,R,ugm-3,25.30921,R,ugm-3,31.19409,R,ugm-3,52.28734,R,ugm-3
205,09-01-2019,14:00,4.57493,R,ugm-3,26.25577,R,ugm-3,33.27055,R,ugm-3,51.33938,R,ugm-3
206,09-01-2019,15:00,4.75915,R,ugm-3,25.40698,R,ugm-3,32.70425,R,ugm-3,51.2396,R,ugm-3
207,09-01-2019,16:00,4.20648,R,ugm-3,30.26575,R,ugm-3,36.71559,R,ugm-3,48.14626,R,ugm-3
208,09-01-2019,17:00,1.90366,R,ugm-3,32.75846,R,ugm-3,35.67736,R,ugm-3,45.55185,R,ugm-3
209,09-01-2019,18:00,2.82479,R,ugm-3,35.68777,R,ugm-3,40.01905,R,ugm-3,40.76217,R,ugm-3
210,09-01-2019,19:00,1.90366,R,ugm-3,37.61926,R,ugm-3,40.53817,R,ugm-3,37.2697,R,ugm-3
211,09-01-2019,20:00,1.99577,R,ugm-3,41.11183,R,ugm-3,44.17197,R,ugm-3,31.43228,R,ugm-3
212,09-01-2019,21:00,2.2107,R,ugm-3,46.39816,R,ugm-3,49.78785,R,ugm-3,24.19786,R,ugm-3
213,09-01-2019,22:00,1.28958,R,ugm-3,32.33146,R,ugm-3,34.30879,R,ugm-3,34.42583,R,ugm-3
214,09-01-2019,23:00,0.92113,R,ugm-3,31.52783,R,ugm-3,32.94021,R,ugm-3,32.5798,R,ugm-3
215,09-01-2019,24:00,1.41239,R,ugm-3,32.14315,R,ugm-3,34.30879,R,ugm-3,29.83572,R,ugm-3
216,10-01-2019,01:00,0.98035,R,ugm-3,34.17,R,ugm-3,35.67318,R,ugm-3,24.08145,R,ugm-3
217,10-01-2019,02:00,1.7973,R,ugm-3,36.99967,R,ugm-3,39.7555,R,ugm-3,18.42696,R,ugm-3
218,10-01-2019,03:00,2.8185,R,ugm-3,43.34728,R,ugm-3,47.66892,R,ugm-3,10.42753,R,ugm-3
219,10-01-2019,04:00,2.63469,R,ugm-3,45.27775,R,ugm-3,49.31754,R,ugm-3,9.23011,R,ugm-3
220,10-01-2019,05:00,2.78787,R,ugm-3,42.64059,R,ugm-3,46.91526,R,ugm-3,9.62925,R,ugm-3
221,10-01-2019,06:00,4.80983,R,ugm-3,45.00431,R,ugm-3,52.37928,R,ugm-3,7.88302,R,ugm-3
222,10-01-2019,07:00,7.01562,R,ugm-3,46.19121,R,ugm-3,56.94834,R,ugm-3,7.73334,R,ugm-3
223,10-01-2019,08:00,30.17634,R,ugm-3,56.60468,R,ugm-3,102.87442,R,ugm-3,2.24516,R,ugm-3
224,10-01-2019,09:00,48.37405,R,ugm-3,63.1818,R,ugm-3,137.35431,R,ugm-3,1.74624,R,ugm-3
225,10-01-2019,10:00,75.73188,R,ugm-3,69.79759,R,ugm-3,185.91819,R,ugm-3,2.24516,R,ugm-3
226,10-01-2019,11:00,77.81512,R,ugm-3,68.81721,R,ugm-3,188.13207,R,ugm-3,3.29291,R,ugm-3
227,10-01-2019,12:00,55.32839,R,ugm-3,60.90308,R,ugm-3,145.73876,R,ugm-3,5.08904,R,ugm-3
228,10-01-2019,13:00,39.42837,R,ugm-3,56.2198,R,ugm-3,116.6758,R,ugm-3,9.18022,R,ugm-3
229,10-01-2019,14:00,7.93469,R,ugm-3,40.58975,R,ugm-3,52.75611,R,ugm-3,24.74668,R,ugm-3
230,10-01-2019,15:00,6.61735,R,ugm-3,41.47916,R,ugm-3,51.62563,R,ugm-3,25.84432,R,ugm-3
