,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2
2619,20-04-2019,04:00,9.99495,R,ugm-3,35.3144,R,ugm-3,50.63977,R,ugm-3
2620,20-04-2019,05:00,7.10526,R,ugm-3,29.31631,R,ugm-3,40.21089,R,ugm-3
2621,20-04-2019,06:00,13.83655,R,ugm-3,30.51361,R,ugm-3,51.72936,R,ugm-3
2622,20-04-2019,07:00,12.64668,R,ugm-3,30.05512,R,ugm-3,49.44642,R,ugm-3
2623,20-04-2019,08:00,20.0579,R,ugm-3,42.09155,R,ugm-3,72.84656,R,ugm-3
2624,20-04-2019,09:00,20.29587,R,ugm-3,55.73561,R,ugm-3,86.85551,R,ugm-3
2625,20-04-2019,10:00,18.39207,R,ugm-3,43.08923,R,ugm-3,71.29001,R,ugm-3
2626,20-04-2019,11:00,14.75445,R,ugm-3,39.53507,R,ugm-3,62.15825,R,ugm-3
2627,20-04-2019,12:00,10.60689,R,ugm-3,35.51758,R,ugm-3,51.78125,R,ugm-3
2628,20-04-2019,13:00,7.92117,R,ugm-3,30.97082,R,ugm-3,43.11645,R,ugm-3
2629,20-04-2019,14:00,5.40543,R,ugm-3,27.25302,R,ugm-3,35.54123,R,ugm-3
2630,20-04-2019,15:00,5.84739,R,ugm-3,26.57537,R,ugm-3,35.54123,R,ugm-3
2631,20-04-2019,16:00,4.04558,R,ugm-3,27.15893,R,ugm-3,33.36207,R,ugm-3
2632,20-04-2019,17:00,5.26945,R,ugm-3,28.13603,R,ugm-3,36.21574,R,ugm-3
2633,20-04-2019,18:00,6.08536,R,ugm-3,31.71029,R,ugm-3,41.04105,R,ugm-3
2634,20-04-2019,19:00,8.22714,R,ugm-3,45.44456,R,ugm-3,58.05933,R,ugm-3
2635,20-04-2019,20:00,7.17325,R,ugm-3,56.81489,R,ugm-3,67.81371,R,ugm-3
2636,20-04-2019,21:00,8.70309,R,ugm-3,63.39339,R,ugm-3,76.73794,R,ugm-3
2637,20-04-2019,22:00,21.72372,R,ugm-3,79.95574,R,ugm-3,113.26499,R,ugm-3
2638,20-04-2019,23:00,19.41197,R,ugm-3,82.92965,R,ugm-3,112.69425,R,ugm-3
2639,20-04-2019,24:00,28.18305,R,ugm-3,91.84329,R,ugm-3,135.05669,R,ugm-3
2640,21-04-2019,01:00,29.70797,R,ugm-3,83.06657,R,ugm-3,128.61816,R,ugm-3
2641,21-04-2019,02:00,15.87449,R,ugm-3,69.38873,R,ugm-3,93.72927,R,ugm-3
2642,21-04-2019,03:00,9.79683,R,ugm-3,57.66359,R,ugm-3,72.68518,R,ugm-3
2643,21-04-2019,04:00,10.40913,R,ugm-3,51.27335,R,ugm-3,67.23379,R,ugm-3
2644,21-04-2019,05:00,10.00093,R,ugm-3,47.27855,R,ugm-3,62.61309,R,ugm-3
2645,21-04-2019,06:00,10.64725,R,ugm-3,46.18371,R,ugm-3,62.50926,R,ugm-3
2646,21-04-2019,07:00,11.08946,R,ugm-3,46.8036,R,ugm-3,63.80721,R,ugm-3
2647,21-04-2019,08:00,10.40913,R,ugm-3,45.9258,R,ugm-3,61.88624,R,ugm-3
2648,21-04-2019,09:00,11.66775,R,ugm-3,43.0095,R,ugm-3,60.8998,R,ugm-3
2649,21-04-2019,10:00,9.93289,R,ugm-3,39.33558,R,ugm-3,54.5658,R,ugm-3
2650,21-04-2019,11:00,8.47017,R,ugm-3,36.85385,R,ugm-3,49.84127,R,ugm-3
2651,21-04-2019,12:00,7.99394,R,ugm-3,38.67434,R,ugm-3,50.93155,R,ugm-3
2652,21-04-2019,13:00,5.81687,R,ugm-3,34.2767,R,ugm-3,43.19577,R,ugm-3
2653,21-04-2019,14:00,2.92544,R,ugm-3,25.78257,R,ugm-3,30.26819,R,ugm-3
2654,21-04-2019,15:00,5.4767,R,ugm-3,30.48909,R,ugm-3,38.88657,R,ugm-3
2655,21-04-2019,16:00,3.94595,R,ugm-3,27.38482,R,ugm-3,33.43518,R,ugm-3
2656,21-04-2019,17:00,5.13653,R,ugm-3,28.67436,R,ugm-3,36.55026,R,ugm-3
2657,21-04-2019,18:00,3.80988,R,ugm-3,29.51442,R,ugm-3,35.35615,R,ugm-3
2658,21-04-2019,19:00,4.11603,R,ugm-3,36.62502,R,ugm-3,42.93618,R,ugm-3
2659,21-04-2019,20:00,5.0685,R,ugm-3,45.34051,R,ugm-3,53.1121,R,ugm-3
2660,21-04-2019,21:00,6.02097,R,ugm-3,55.87314,R,ugm-3,65.10516,R,ugm-3
2661,21-04-2019,22:00,10.5452,R,ugm-3,75.51809,R,ugm-3,91.68716,R,ugm-3
2662,21-04-2019,23:00,13.98089,R,ugm-3,77.25903,R,ugm-3,98.69609,R,ugm-3
2663,21-04-2019,24:00,9.93289,R,ugm-3,61.66031,R,ugm-3,76.89054,R,ugm-3
2664,22-04-2019,01:00,6.67127,R,ugm-3,57.86126,R,ugm-3,68.09039,R,ugm-3
2665,22-04-2019,02:00,6.48974,R,ugm-3,54.05279,R,ugm-3,64.00358,R,ugm-3
2666,22-04-2019,03:00,6.67127,R,ugm-3,48.89106,R,ugm-3,59.12019,R,ugm-3
2667,22-04-2019,04:00,5.03749,R,ugm-3,40.07084,R,ugm-3,47.79488,R,ugm-3
2668,22-04-2019,05:00,4.28867,R,ugm-3,39.92024,R,ugm-3,46.49611,R,ugm-3
2669,22-04-2019,06:00,9.70057,R,ugm-3,45.12936,R,ugm-3,60.00336,R,ugm-3
2670,22-04-2019,07:00,14.46576,R,ugm-3,49.35595,R,ugm-3,71.53647,R,ugm-3
2671,22-04-2019,08:00,12.52565,R,ugm-3,52.17489,R,ugm-3,71.38062,R,ugm-3
2672,22-04-2019,09:00,13.37657,R,ugm-3,50.6104,R,ugm-3,71.12086,R,ugm-3
2673,22-04-2019,10:00,12.49161,R,ugm-3,47.81125,R,ugm-3,66.96479,R,ugm-3
2674,22-04-2019,11:00,14.90824,R,ugm-3,47.37871,R,ugm-3,70.2377,R,ugm-3
2675,22-04-2019,12:00,8.47523,R,ugm-3,41.86504,R,ugm-3,54.86021,R,ugm-3
2676,22-04-2019,13:00,5.07153,R,ugm-3,35.86258,R,ugm-3,43.63881,R,ugm-3
2677,22-04-2019,14:00,5.1396,R,ugm-3,32.17358,R,ugm-3,40.05419,R,ugm-3
2678,22-04-2019,15:00,6.70531,R,ugm-3,44.00743,R,ugm-3,54.28875,R,ugm-3
2679,22-04-2019,16:00,5.85438,R,ugm-3,42.66267,R,ugm-3,51.63925,R,ugm-3
2680,22-04-2019,17:00,8.4412,R,ugm-3,55.63228,R,ugm-3,68.57527,R,ugm-3
2681,22-04-2019,18:00,8.54331,R,ugm-3,60.1513,R,ugm-3,73.25085,R,ugm-3
2682,22-04-2019,19:00,9.66653,R,ugm-3,73.23507,R,ugm-3,88.05688,R,ugm-3
2683,22-04-2019,20:00,13.75098,R,ugm-3,86.9215,R,ugm-3,108.00605,R,ugm-3
2684,22-04-2019,21:00,13.24043,R,ugm-3,97.26332,R,ugm-3,117.56502,R,ugm-3
2685,22-04-2019,22:00,21.61355,R,ugm-3,99.95805,R,ugm-3,133.09836,R,ugm-3
2686,22-04-2019,23:00,28.18271,R,ugm-3,98.9769,R,ugm-3,142.18978,R,ugm-3
2687,22-04-2019,24:00,22.49851,R,ugm-3,86.18484,R,ugm-3,120.68208,R,ugm-3
2688,23-04-2019,01:00,18.79969,R,ugm-3,73.27065,R,ugm-3,102.09644,R,ugm-3
2689,23-04-2019,02:00,12.35149,R,ugm-3,63.33456,R,ugm-3,82.27324,R,ugm-3
2690,23-04-2019,03:00,9.36579,R,ugm-3,60.1323,R,ugm-3,74.49298,R,ugm-3
2691,23-04-2019,04:00,11.20489,R,ugm-3,57.00048,R,ugm-3,74.18107,R,ugm-3
2692,23-04-2019,05:00,11.5114,R,ugm-3,53.35948,R,ugm-3,71.01005,R,ugm-3
2693,23-04-2019,06:00,33.75089,R,ugm-3,66.09693,R,ugm-3,117.84757,R,ugm-3
2694,23-04-2019,07:00,47.5782,R,ugm-3,71.25121,R,ugm-3,144.20343,R,ugm-3
2695,23-04-2019,08:00,49.45135,R,ugm-3,72.22588,R,ugm-3,148.05024,R,ugm-3
2696,23-04-2019,09:00,32.89946,R,ugm-3,70.31355,R,ugm-3,120.75867,R,ugm-3
2697,23-04-2019,10:00,41.92467,R,ugm-3,72.64208,R,ugm-3,136.92568,R,ugm-3
2698,23-04-2019,11:00,47.23762,R,ugm-3,73.4369,R,ugm-3,145.86691,R,ugm-3
2699,23-04-2019,12:00,25.61117,R,ugm-3,57.7321,R,ugm-3,97.00202,R,ugm-3
2700,23-04-2019,13:00,14.50846,R,ugm-3,46.58074,R,ugm-3,68.82673,R,ugm-3
2701,23-04-2019,14:00,14.88309,R,ugm-3,45.95433,R,ugm-3,68.77474,R,ugm-3
2702,23-04-2019,15:00,22.58006,R,ugm-3,49.95558,R,ugm-3,84.57786,R,ugm-3
2703,23-04-2019,16:00,28.67634,R,ugm-3,53.81201,R,ugm-3,97.78178,R,ugm-3
2704,23-04-2019,17:00,18.32288,R,ugm-3,50.60898,R,ugm-3,78.70367,R,ugm-3
2705,23-04-2019,18:00,15.05337,R,ugm-3,49.28011,R,ugm-3,72.36163,R,ugm-3
2706,23-04-2019,19:00,25.2706,R,ugm-3,58.67018,R,ugm-3,97.41789,R,ugm-3
2707,23-04-2019,20:00,15.56424,R,ugm-3,60.24518,R,ugm-3,84.11,R,ugm-3
2708,23-04-2019,21:00,16.5519,R,ugm-3,61.43394,R,ugm-3,86.81317,R,ugm-3
2709,23-04-2019,22:00,27.07564,R,ugm-3,66.45523,R,ugm-3,107.97063,R,ugm-3
2710,23-04-2019,23:00,44.27463,R,ugm-3,80.83921,R,ugm-3,148.72603,R,ugm-3
2711,23-04-2019,24:00,25.16842,R,ugm-3,79.56843,R,ugm-3,118.15948,R,ugm-3
2712,24-04-2019,01:00,15.72119,R,ugm-3,73.825,R,ugm-3,97.93049,R,ugm-3
2713,24-04-2019,02:00,10.99575,R,ugm-3,64.42517,R,ugm-3,81.28508,R,ugm-3
2714,24-04-2019,03:00,7.83788,R,ugm-3,57.2686,R,ugm-3,69.28652,R,ugm-3
2715,24-04-2019,04:00,13.32439,R,ugm-3,54.42187,R,ugm-3,74.85232,R,ugm-3
2716,24-04-2019,05:00,21.77567,R,ugm-3,53.32329,R,ugm-3,86.71218,R,ugm-3
2717,24-04-2019,06:00,48.59484,R,ugm-3,50.95372,R,ugm-3,125.46477,R,ugm-3
2718,24-04-2019,07:00,70.81352,R,ugm-3,55.11798,R,ugm-3,163.6972,R,ugm-3
2719,24-04-2019,08:00,72.6878,R,ugm-3,61.65919,R,ugm-3,173.11226,R,ugm-3
2720,24-04-2019,09:00,58.78408,R,ugm-3,78.97262,R,ugm-3,169.10696,R,ugm-3
2721,24-04-2019,10:00,35.98608,R,ugm-3,82.30279,R,ugm-3,137.48068,R,ugm-3
2722,24-04-2019,11:00,9.43953,R,ugm-3,73.69491,R,ugm-3,88.16865,R,ugm-3
2723,24-04-2019,12:00,1.70389,R,ugm-3,32.29075,R,ugm-3,34.90334,R,ugm-3
2724,24-04-2019,13:00,2.52175,R,ugm-3,28.27981,R,ugm-3,32.14645,R,ugm-3
2725,24-04-2019,14:00,4.90719,R,ugm-3,19.68058,R,ugm-3,27.20484,R,ugm-3
2726,24-04-2019,15:00,4.12341,R,ugm-3,23.84734,R,ugm-3,30.1698,R,ugm-3
2727,24-04-2019,16:00,3.16923,R,ugm-3,23.22971,R,ugm-3,28.08913,R,ugm-3
2728,24-04-2019,17:00,3.3737,R,ugm-3,22.18796,R,ugm-3,27.36089,R,ugm-3
2729,24-04-2019,18:00,3.067,R,ugm-3,22.03403,R,ugm-3,26.73669,R,ugm-3
2730,24-04-2019,19:00,4.12341,R,ugm-3,20.67431,R,ugm-3,26.99677,R,ugm-3
2731,24-04-2019,20:00,1.73796,R,ugm-3,18.24595,R,ugm-3,20.9108,R,ugm-3
2732,24-04-2019,21:00,1.19272,R,ugm-3,14.92063,R,ugm-3,16.74944,R,ugm-3
2733,24-04-2019,22:00,2.4536,R,ugm-3,16.88858,R,ugm-3,20.65071,R,ugm-3
2734,24-04-2019,23:00,8.58759,R,ugm-3,23.6085,R,ugm-3,36.77595,R,ugm-3
2735,24-04-2019,24:00,6.84962,R,ugm-3,22.21602,R,ugm-3,32.71863,R,ugm-3
2736,25-04-2019,01:00,3.63713,R,ugm-3,20.86449,R,ugm-3,26.44134,R,ugm-3
2737,25-04-2019,02:00,1.50032,R,ugm-3,11.51012,R,ugm-3,13.81057,R,ugm-3
2738,25-04-2019,03:00,1.60261,R,ugm-3,10.34697,R,ugm-3,12.80427,R,ugm-3
2739,25-04-2019,04:00,1.53441,R,ugm-3,10.91999,R,ugm-3,13.27272,R,ugm-3
2740,25-04-2019,05:00,3.03473,R,ugm-3,12.26303,R,ugm-3,16.91621,R,ugm-3
2741,25-04-2019,06:00,3.88718,R,ugm-3,14.75559,R,ugm-3,20.71585,R,ugm-3
2742,25-04-2019,07:00,4.67143,R,ugm-3,16.51993,R,ugm-3,23.68269,R,ugm-3
2743,25-04-2019,08:00,4.05767,R,ugm-3,16.78437,R,ugm-3,23.00605,R,ugm-3
2744,25-04-2019,09:00,4.43275,R,ugm-3,19.54045,R,ugm-3,26.33724,R,ugm-3
2745,25-04-2019,10:00,2.25047,R,ugm-3,19.60742,R,ugm-3,23.0581,R,ugm-3
2746,25-04-2019,11:00,4.84192,R,ugm-3,19.90201,R,ugm-3,27.32618,R,ugm-3
2747,25-04-2019,12:00,3.4439,R,ugm-3,28.29159,R,ugm-3,33.57217,R,ugm-3
2748,25-04-2019,13:00,3.06882,R,ugm-3,21.83997,R,ugm-3,26.54544,R,ugm-3
2749,25-04-2019,14:00,2.62555,R,ugm-3,15.28472,R,ugm-3,19.31051,R,ugm-3
2750,25-04-2019,15:00,3.64849,R,ugm-3,14.80928,R,ugm-3,20.40355,R,ugm-3
2751,25-04-2019,16:00,4.91012,R,ugm-3,14.17605,R,ugm-3,21.7048,R,ugm-3
2752,25-04-2019,17:00,3.98947,R,ugm-3,13.6098,R,ugm-3,19.7269,R,ugm-3
2753,25-04-2019,18:00,3.98947,R,ugm-3,15.27539,R,ugm-3,21.3925,R,ugm-3
2754,25-04-2019,19:00,2.21637,R,ugm-3,13.67397,R,ugm-3,17.07236,R,ugm-3
2755,25-04-2019,20:00,3.5462,R,ugm-3,16.37147,R,ugm-3,21.8089,R,ugm-3
2756,25-04-2019,21:00,1.7049,R,ugm-3,15.55126,R,ugm-3,18.16541,R,ugm-3
2757,25-04-2019,22:00,2.04588,R,ugm-3,16.85018,R,ugm-3,19.98715,R,ugm-3
2758,25-04-2019,23:00,2.93243,R,ugm-3,19.23841,R,ugm-3,23.73474,R,ugm-3
2759,25-04-2019,24:00,2.52326,R,ugm-3,16.53461,R,ugm-3,20.40355,R,ugm-3
2760,26-04-2019,01:00,4.27617,R,ugm-3,16.08198,R,ugm-3,22.63868,R,ugm-3
2761,26-04-2019,02:00,2.82045,R,ugm-3,13.73075,R,ugm-3,18.05539,R,ugm-3
2762,26-04-2019,03:00,3.3436,R,ugm-3,12.99805,R,ugm-3,18.12483,R,ugm-3
2763,26-04-2019,04:00,2.14946,R,ugm-3,12.2249,R,ugm-3,15.52069,R,ugm-3
2764,26-04-2019,05:00,2.69535,R,ugm-3,15.03367,R,ugm-3,19.16649,R,ugm-3
2765,26-04-2019,06:00,7.40369,R,ugm-3,20.88712,R,ugm-3,32.23928,R,ugm-3
2766,26-04-2019,07:00,9.31432,R,ugm-3,21.395,R,ugm-3,35.67675,R,ugm-3
2767,26-04-2019,08:00,8.29077,R,ugm-3,22.02693,R,ugm-3,34.73926,R,ugm-3
2768,26-04-2019,09:00,6.89191,R,ugm-3,25.73429,R,ugm-3,36.30175,R,ugm-3
2769,26-04-2019,10:00,5.0154,R,ugm-3,27.25742,R,ugm-3,34.94759,R,ugm-3
2770,26-04-2019,11:00,4.09421,R,ugm-3,28.09699,R,ugm-3,34.37468,R,ugm-3
2771,26-04-2019,12:00,3.99185,R,ugm-3,24.13938,R,ugm-3,30.26014,R,ugm-3
2772,26-04-2019,13:00,3.41184,R,ugm-3,19.09128,R,ugm-3,24.32269,R,ugm-3
2773,26-04-2019,14:00,2.76359,R,ugm-3,14.72071,R,ugm-3,18.95816,R,ugm-3
2774,26-04-2019,15:00,4.02597,R,ugm-3,13.09759,R,ugm-3,19.27065,R,ugm-3
2775,26-04-2019,16:00,4.36715,R,ugm-3,12.93903,R,ugm-3,19.63523,R,ugm-3
2776,26-04-2019,17:00,4.91305,R,ugm-3,13.45616,R,ugm-3,20.98939,R,ugm-3
2777,26-04-2019,18:00,5.83424,R,ugm-3,15.0124,R,ugm-3,23.95811,R,ugm-3
2778,26-04-2019,19:00,5.35659,R,ugm-3,16.21354,R,ugm-3,24.42686,R,ugm-3
2779,26-04-2019,20:00,3.51419,R,ugm-3,14.55938,R,ugm-3,19.94773,R,ugm-3
2780,26-04-2019,21:00,2.38829,R,ugm-3,12.32745,R,ugm-3,15.98944,R,ugm-3
2781,26-04-2019,22:00,2.14946,R,ugm-3,11.39158,R,ugm-3,14.68736,R,ugm-3
2782,26-04-2019,23:00,1.84239,R,ugm-3,8.8416,R,ugm-3,11.66656,R,ugm-3
2783,26-04-2019,24:00,1.19414,R,ugm-3,9.21057,R,ugm-3,11.04156,R,ugm-3
2784,27-04-2019,01:00,0.54622,R,ugm-3,12.01771,R,ugm-3,12.85524,R,ugm-3
2785,27-04-2019,02:00,0.77381,R,ugm-3,14.30928,R,ugm-3,15.49577,R,ugm-3
2786,27-04-2019,03:00,0.47794,R,ugm-3,12.97363,R,ugm-3,13.70646,R,ugm-3
2787,27-04-2019,04:00,2.01418,R,ugm-3,4.83323,R,ugm-3,7.92161,R,ugm-3
2788,27-04-2019,05:00,1.6728,R,ugm-3,4.00168,R,ugm-3,6.56659,R,ugm-3
2789,27-04-2019,06:00,2.21902,R,ugm-3,5.09244,R,ugm-3,8.49488,R,ugm-3
2790,27-04-2019,07:00,3.24318,R,ugm-3,9.82809,R,ugm-3,14.80089,R,ugm-3
2791,27-04-2019,08:00,5.08667,R,ugm-3,10.28474,R,ugm-3,18.08419,R,ugm-3
2792,27-04-2019,09:00,5.32564,R,ugm-3,10.90853,R,ugm-3,19.07439,R,ugm-3
2793,27-04-2019,10:00,7.51051,R,ugm-3,16.36601,R,ugm-3,27.88197,R,ugm-3
2794,27-04-2019,11:00,8.50054,R,ugm-3,20.05957,R,ugm-3,33.09355,R,ugm-3
2795,27-04-2019,12:00,10.82197,R,ugm-3,26.87114,R,ugm-3,43.46459,R,ugm-3
2796,27-04-2019,13:00,9.42228,R,ugm-3,22.71128,R,ugm-3,37.15858,R,ugm-3
2797,27-04-2019,14:00,12.83615,R,ugm-3,26.54491,R,ugm-3,46.22673,R,ugm-3
2798,27-04-2019,15:00,9.42228,R,ugm-3,25.0565,R,ugm-3,39.50379,R,ugm-3
2799,27-04-2019,16:00,12.80201,R,ugm-3,23.36607,R,ugm-3,42.99555,R,ugm-3
2800,27-04-2019,17:00,12.87029,R,ugm-3,27.32642,R,ugm-3,47.06059,R,ugm-3
2801,27-04-2019,18:00,11.57302,R,ugm-3,27.49148,R,ugm-3,45.23653,R,ugm-3
2802,27-04-2019,19:00,12.15338,R,ugm-3,31.76108,R,ugm-3,50.396,R,ugm-3
2803,27-04-2019,20:00,12.66546,R,ugm-3,28.05742,R,ugm-3,47.47751,R,ugm-3
2804,27-04-2019,21:00,10.37817,R,ugm-3,25.72758,R,ugm-3,41.64054,R,ugm-3
2805,27-04-2019,22:00,12.28993,R,ugm-3,27.01762,R,ugm-3,45.86192,R,ugm-3
2806,27-04-2019,23:00,14.91861,R,ugm-3,29.60575,R,ugm-3,52.48063,R,ugm-3
2807,27-04-2019,24:00,9.18331,R,ugm-3,22.24385,R,ugm-3,36.32473,R,ugm-3
2808,28-04-2019,01:00,7.74271,R,ugm-3,23.24153,R,ugm-3,35.11352,R,ugm-3
2809,28-04-2019,02:00,4.00799,R,ugm-3,19.09452,R,ugm-3,25.24002,R,ugm-3
2810,28-04-2019,03:00,1.77627,R,ugm-3,22.41214,R,ugm-3,25.13572,R,ugm-3
2811,28-04-2019,04:00,1.02477,R,ugm-3,20.4355,R,ugm-3,22.00679,R,ugm-3
2812,28-04-2019,05:00,1.05893,R,ugm-3,17.61924,R,ugm-3,19.24291,R,ugm-3
2813,28-04-2019,06:00,6.08031,R,ugm-3,15.18693,R,ugm-3,24.50993,R,ugm-3
2814,28-04-2019,07:00,7.78826,R,ugm-3,9.59563,R,ugm-3,21.53745,R,ugm-3
2815,28-04-2019,08:00,13.49281,R,ugm-3,11.43496,R,ugm-3,32.12366,R,ugm-3
2816,28-04-2019,09:00,16.6696,R,ugm-3,16.52438,R,ugm-3,42.08408,R,ugm-3
2817,28-04-2019,10:00,15.30324,R,ugm-3,22.16555,R,ugm-3,45.63019,R,ugm-3
2818,28-04-2019,11:00,25.20936,R,ugm-3,28.40954,R,ugm-3,67.06335,R,ugm-3
2819,28-04-2019,12:00,21.93009,R,ugm-3,32.55115,R,ugm-3,66.17682,R,ugm-3
2820,28-04-2019,13:00,30.91392,R,ugm-3,41.25227,R,ugm-3,88.65295,R,ugm-3
2821,28-04-2019,14:00,29.41092,R,ugm-3,37.66402,R,ugm-3,82.76014,R,ugm-3
2822,28-04-2019,15:00,26.88315,R,ugm-3,38.4631,R,ugm-3,79.68336,R,ugm-3
2823,28-04-2019,16:00,21.41771,R,ugm-3,33.91043,R,ugm-3,66.75046,R,ugm-3
2824,28-04-2019,17:00,36.99422,R,ugm-3,42.98481,R,ugm-3,99.70849,R,ugm-3
2825,28-04-2019,18:00,36.07193,R,ugm-3,44.76402,R,ugm-3,100.07353,R,ugm-3
2826,28-04-2019,19:00,32.34859,R,ugm-3,48.02206,R,ugm-3,97.62254,R,ugm-3
2827,28-04-2019,20:00,31.73373,R,ugm-3,43.17632,R,ugm-3,91.83403,R,ugm-3
2828,28-04-2019,21:00,29.58171,R,ugm-3,41.62619,R,ugm-3,86.98419,R,ugm-3
2829,28-04-2019,22:00,19.26569,R,ugm-3,38.67031,R,ugm-3,68.21062,R,ugm-3
2830,28-04-2019,23:00,27.36138,R,ugm-3,44.50917,R,ugm-3,86.4627,R,ugm-3
2831,28-04-2019,24:00,25.61927,R,ugm-3,41.02681,R,ugm-3,80.30914,R,ugm-3
2832,29-04-2019,01:00,15.99593,R,ugm-3,35.72579,R,ugm-3,60.25255,R,ugm-3
2833,29-04-2019,02:00,14.58319,R,ugm-3,29.05586,R,ugm-3,51.41643,R,ugm-3
2834,29-04-2019,03:00,18.76446,R,ugm-3,28.00199,R,ugm-3,56.77376,R,ugm-3
2835,29-04-2019,04:00,17.7049,R,ugm-3,27.38281,R,ugm-3,54.52995,R,ugm-3
2836,29-04-2019,05:00,13.3983,R,ugm-3,24.69781,R,ugm-3,45.24159,R,ugm-3
2837,29-04-2019,06:00,24.06226,R,ugm-3,29.16717,R,ugm-3,66.06212,R,ugm-3
2838,29-04-2019,07:00,37.05041,R,ugm-3,33.09935,R,ugm-3,89.90918,R,ugm-3
2839,29-04-2019,08:00,72.18678,R,ugm-3,40.79882,R,ugm-3,151.48367,R,ugm-3
2840,29-04-2019,09:00,57.72891,R,ugm-3,41.83362,R,ugm-3,130.35005,R,ugm-3
2841,29-04-2019,10:00,37.87072,R,ugm-3,49.00936,R,ugm-3,107.07698,R,ugm-3
2842,29-04-2019,11:00,29.22334,R,ugm-3,48.80559,R,ugm-3,93.61409,R,ugm-3
2843,29-04-2019,12:00,17.22639,R,ugm-3,57.54703,R,ugm-3,83.96046,R,ugm-3
2844,29-04-2019,13:00,9.39932,R,ugm-3,52.79802,R,ugm-3,67.21011,R,ugm-3
2845,29-04-2019,14:00,15.00473,R,ugm-3,38.72409,R,ugm-3,61.73103,R,ugm-3
2846,29-04-2019,15:00,41.11775,R,ugm-3,46.48318,R,ugm-3,109.52953,R,ugm-3
2847,29-04-2019,16:00,47.8169,R,ugm-3,62.04127,R,ugm-3,135.3595,R,ugm-3
2848,29-04-2019,17:00,49.9702,R,ugm-3,60.40941,R,ugm-3,137.02932,R,ugm-3
2849,29-04-2019,18:00,31.13738,R,ugm-3,54.6373,R,ugm-3,102.38063,R,ugm-3
2850,29-04-2019,19:00,14.11607,R,ugm-3,44.78305,R,ugm-3,66.42739,R,ugm-3
2851,29-04-2019,20:00,9.91201,R,ugm-3,38.91429,R,ugm-3,54.11249,R,ugm-3
2852,29-04-2019,21:00,14.76548,R,ugm-3,45.24839,R,ugm-3,67.88848,R,ugm-3
2853,29-04-2019,22:00,11.38172,R,ugm-3,42.71385,R,ugm-3,60.16558,R,ugm-3
2854,29-04-2019,23:00,23.31031,R,ugm-3,42.58285,R,ugm-3,78.32483,R,ugm-3
2855,29-04-2019,24:00,16.33773,R,ugm-3,38.19347,R,ugm-3,63.2443,R,ugm-3
2856,30-04-2019,01:00,13.49747,R,ugm-3,39.73403,R,ugm-3,60.42986,R,ugm-3
2857,30-04-2019,02:00,10.0319,R,ugm-3,33.14286,R,ugm-3,48.5249,R,ugm-3
2858,30-04-2019,03:00,6.32694,R,ugm-3,30.66082,R,ugm-3,40.36199,R,ugm-3
2859,30-04-2019,04:00,11.66209,R,ugm-3,29.84265,R,ugm-3,47.72427,R,ugm-3
2860,30-04-2019,05:00,19.35701,R,ugm-3,33.60392,R,ugm-3,63.28426,R,ugm-3
2861,30-04-2019,06:00,36.79884,R,ugm-3,38.189,R,ugm-3,94.61311,R,ugm-3
2862,30-04-2019,07:00,45.51976,R,ugm-3,44.97201,R,ugm-3,114.768,R,ugm-3
2863,30-04-2019,08:00,39.05602,R,ugm-3,46.16307,R,ugm-3,106.04813,R,ugm-3
2864,30-04-2019,09:00,30.4719,R,ugm-3,49.7699,R,ugm-3,96.49284,R,ugm-3
2865,30-04-2019,10:00,36.79884,R,ugm-3,67.06375,R,ugm-3,123.48786,R,ugm-3
2866,30-04-2019,11:00,25.20516,R,ugm-3,90.68854,R,ugm-3,129.33591,R,ugm-3
2867,30-04-2019,12:00,21.61419,R,ugm-3,58.6,R,ugm-3,91.74129,R,ugm-3
2868,30-04-2019,13:00,12.65388,R,ugm-3,41.63669,R,ugm-3,61.03903,R,ugm-3
2869,30-04-2019,14:00,11.96988,R,ugm-3,31.30265,R,ugm-3,49.65622,R,ugm-3
2870,30-04-2019,15:00,21.0328,R,ugm-3,36.67362,R,ugm-3,68.92345,R,ugm-3
2871,30-04-2019,16:00,21.54579,R,ugm-3,38.39334,R,ugm-3,71.42976,R,ugm-3
2872,30-04-2019,17:00,14.56906,R,ugm-3,41.31085,R,ugm-3,63.64977,R,ugm-3
2873,30-04-2019,18:00,13.81667,R,ugm-3,39.74934,R,ugm-3,60.9346,R,ugm-3
2874,30-04-2019,19:00,11.14909,R,ugm-3,41.64655,R,ugm-3,58.74158,R,ugm-3
2875,30-04-2019,20:00,9.61011,R,ugm-3,42.12656,R,ugm-3,56.86185,R,ugm-3
2876,30-04-2019,21:00,12.68808,R,ugm-3,42.36747,R,ugm-3,61.82225,R,ugm-3
2877,30-04-2019,22:00,15.52665,R,ugm-3,43.70646,R,ugm-3,67.51366,R,ugm-3
2878,30-04-2019,23:00,10.6361,R,ugm-3,39.40467,R,ugm-3,55.71313,R,ugm-3
2879,30-04-2019,24:00,2.77017,R,ugm-3,30.68412,R,ugm-3,34.93166,R,ugm-3
2880,01-05-2019,01:00,1.91632,R,ugm-3,25.20578,R,ugm-3,28.1441,R,ugm-3
2881,01-05-2019,02:00,1.55131,R,ugm-3,18.0328,R,ugm-3,20.41144,R,ugm-3
