,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2
0,01-01-2019,01:00,3.32256,R,ugm-3,12.71379,R,ugm-3,17.80832,R,ugm-3
1,01-01-2019,02:00,3.32256,R,ugm-3,12.34149,R,ugm-3,17.43602,R,ugm-3
2,01-01-2019,03:00,1.49515,R,ugm-3,9.5745,R,ugm-3,11.86704,R,ugm-3
3,01-01-2019,04:00,2.40397,R,ugm-3,8.27408,R,ugm-3,11.96012,R,ugm-3
4,01-01-2019,05:00,1.90559,R,ugm-3,9.55017,R,ugm-3,12.47203,R,ugm-3
5,01-01-2019,06:00,3.25416,R,ugm-3,20.97824,R,ugm-3,25.96788,R,ugm-3
6,01-01-2019,07:00,4.74931,R,ugm-3,22.64138,R,ugm-3,29.92355,R,ugm-3
7,01-01-2019,08:00,10.46607,R,ugm-3,34.95725,R,ugm-3,51.005,R,ugm-3
8,01-01-2019,09:00,5.10111,R,ugm-3,32.29365,R,ugm-3,40.11525,R,ugm-3
9,01-01-2019,10:00,8.238,R,ugm-3,28.08881,R,ugm-3,40.72023,R,ugm-3
10,01-01-2019,11:00,2.96099,R,ugm-3,7.88537,R,ugm-3,12.42549,R,ugm-3
11,01-01-2019,12:00,4.86658,R,ugm-3,9.57071,R,ugm-3,17.03269,R,ugm-3
12,01-01-2019,13:00,4.07503,R,ugm-3,9.71405,R,ugm-3,15.96233,R,ugm-3
13,01-01-2019,14:00,5.24769,R,ugm-3,11.12706,R,ugm-3,19.17341,R,ugm-3
14,01-01-2019,15:00,6.21515,R,ugm-3,12.52898,R,ugm-3,22.05873,R,ugm-3
15,01-01-2019,16:00,3.98708,R,ugm-3,15.85223,R,ugm-3,21.96566,R,ugm-3
16,01-01-2019,17:00,6.24446,R,ugm-3,23.46685,R,ugm-3,33.04156,R,ugm-3
17,01-01-2019,18:00,10.31949,R,ugm-3,27.54987,R,ugm-3,43.37287,R,ugm-3
18,01-01-2019,19:00,8.12073,R,ugm-3,24.68523,R,ugm-3,37.13685,R,ugm-3
19,01-01-2019,20:00,6.03925,R,ugm-3,23.82805,R,ugm-3,33.0881,R,ugm-3
20,01-01-2019,21:00,8.44322,R,ugm-3,26.98301,R,ugm-3,39.9291,R,ugm-3
21,01-01-2019,22:00,4.16298,R,ugm-3,21.49277,R,ugm-3,27.87591,R,ugm-3
22,01-01-2019,23:00,4.01639,R,ugm-3,25.39398,R,ugm-3,31.55236,R,ugm-3
23,01-01-2019,24:00,6.71353,R,ugm-3,25.63294,R,ugm-3,35.92688,R,ugm-3
24,02-01-2019,01:00,9.11253,R,ugm-3,26.93245,R,ugm-3,40.9048,R,ugm-3
25,02-01-2019,02:00,4.4005,R,ugm-3,20.27463,R,ugm-3,27.02196,R,ugm-3
26,02-01-2019,03:00,2.10289,R,ugm-3,10.95284,R,ugm-3,14.17723,R,ugm-3
27,02-01-2019,04:00,2.27813,R,ugm-3,9.42911,R,ugm-3,12.9222,R,ugm-3
28,02-01-2019,05:00,2.07369,R,ugm-3,10.2539,R,ugm-3,13.43351,R,ugm-3
29,02-01-2019,06:00,3.76768,R,ugm-3,15.09371,R,ugm-3,20.87075,R,ugm-3
30,02-01-2019,07:00,5.34485,R,ugm-3,25.59762,R,ugm-3,33.79294,R,ugm-3
31,02-01-2019,08:00,10.07636,R,ugm-3,40.84038,R,ugm-3,56.29058,R,ugm-3
32,02-01-2019,09:00,10.63129,R,ugm-3,36.87516,R,ugm-3,53.17624,R,ugm-3
33,02-01-2019,10:00,13.37673,R,ugm-3,39.54498,R,ugm-3,60.05568,R,ugm-3
34,02-01-2019,11:00,12.70497,R,ugm-3,37.69307,R,ugm-3,57.17376,R,ugm-3
35,02-01-2019,12:00,13.61038,R,ugm-3,36.39776,R,ugm-3,57.26672,R,ugm-3
36,02-01-2019,13:00,18.02062,R,ugm-3,41.25618,R,ugm-3,68.8874,R,ugm-3
37,02-01-2019,14:00,13.81483,R,ugm-3,36.40965,R,ugm-3,57.5921,R,ugm-3
38,02-01-2019,15:00,9.43381,R,ugm-3,30.57679,R,ugm-3,45.04176,R,ugm-3
39,02-01-2019,16:00,12.79259,R,ugm-3,40.85899,R,ugm-3,60.47403,R,ugm-3
40,02-01-2019,17:00,11.18622,R,ugm-3,39.92883,R,ugm-3,57.08079,R,ugm-3
41,02-01-2019,18:00,17.05679,R,ugm-3,49.98533,R,ugm-3,76.13871,R,ugm-3
42,02-01-2019,19:00,14.69104,R,ugm-3,46.31498,R,ugm-3,68.84092,R,ugm-3
43,02-01-2019,20:00,11.39067,R,ugm-3,43.10155,R,ugm-3,60.567,R,ugm-3
44,02-01-2019,21:00,9.60905,R,ugm-3,42.90491,R,ugm-3,57.63858,R,ugm-3
45,02-01-2019,22:00,10.07636,R,ugm-3,41.67707,R,ugm-3,57.12727,R,ugm-3
46,02-01-2019,23:00,9.95953,R,ugm-3,38.69538,R,ugm-3,53.96645,R,ugm-3
47,02-01-2019,24:00,7.47695,R,ugm-3,33.25189,R,ugm-3,44.71638,R,ugm-3
48,03-01-2019,01:00,4.96588,R,ugm-3,27.79489,R,ugm-3,35.40912,R,ugm-3
49,03-01-2019,02:00,3.49163,R,ugm-3,24.17448,R,ugm-3,29.52824,R,ugm-3
50,03-01-2019,03:00,3.02608,R,ugm-3,23.40261,R,ugm-3,28.04254,R,ugm-3
51,03-01-2019,04:00,3.66622,R,ugm-3,22.79251,R,ugm-3,28.41397,R,ugm-3
52,03-01-2019,05:00,,,,,,,,,
53,03-01-2019,06:00,5.54782,R,ugm-3,30.92636,R,ugm-3,39.43289,R,ugm-3
54,03-01-2019,07:00,10.94045,R,ugm-3,41.21351,R,ugm-3,57.98863,R,ugm-3
55,03-01-2019,08:00,,,,,,,,,
56,03-01-2019,09:00,,,,,,,,,
57,03-01-2019,10:00,,,,,,,,,
58,03-01-2019,11:00,,,,,,,,,
59,03-01-2019,12:00,15.13041,R,ugm-3,44.77102,R,ugm-3,67.97066,R,ugm-3
60,03-01-2019,13:00,20.0187,R,ugm-3,50.78632,R,ugm-3,81.48122,R,ugm-3
61,03-01-2019,14:00,22.46284,R,ugm-3,49.2208,R,ugm-3,83.66334,R,ugm-3
62,03-01-2019,15:00,16.26519,R,ugm-3,44.56318,R,ugm-3,69.50279,R,ugm-3
63,03-01-2019,16:00,13.3555,R,ugm-3,41.27116,R,ugm-3,61.7493,R,ugm-3
64,03-01-2019,17:00,29.12604,R,ugm-3,59.94309,R,ugm-3,104.60239,R,ugm-3
65,03-01-2019,18:00,22.55013,R,ugm-3,54.2869,R,ugm-3,88.86328,R,ugm-3
66,03-01-2019,19:00,19.9314,R,ugm-3,57.42009,R,ugm-3,87.98115,R,ugm-3
67,03-01-2019,20:00,21.09528,R,ugm-3,52.9891,R,ugm-3,85.33475,R,ugm-3
68,03-01-2019,21:00,25.45012,R,ugm-3,57.29974,R,ugm-3,96.32272,R,ugm-3
69,03-01-2019,22:00,19.37856,R,ugm-3,57.10707,R,ugm-3,86.82045,R,ugm-3
70,03-01-2019,23:00,17.95281,R,ugm-3,57.6682,R,ugm-3,85.19546,R,ugm-3
71,03-01-2019,24:00,8.5836,R,ugm-3,51.97722,R,ugm-3,65.13855,R,ugm-3
72,04-01-2019,01:00,9.9329,R,ugm-3,48.82685,R,ugm-3,64.05707,R,ugm-3
73,04-01-2019,02:00,14.14568,R,ugm-3,52.8168,R,ugm-3,74.50654,R,ugm-3
74,04-01-2019,03:00,5.68146,R,ugm-3,47.72493,R,ugm-3,56.43639,R,ugm-3
75,04-01-2019,04:00,4.55097,R,ugm-3,32.39294,R,ugm-3,39.37099,R,ugm-3
76,04-01-2019,05:00,9.44978,R,ugm-3,31.88391,R,ugm-3,46.37337,R,ugm-3
77,04-01-2019,06:00,10.02952,R,ugm-3,30.57763,R,ugm-3,45.956,R,ugm-3
78,04-01-2019,07:00,11.13103,R,ugm-3,33.89699,R,ugm-3,50.96433,R,ugm-3
79,04-01-2019,08:00,,,,,,,,,
80,04-01-2019,09:00,21.29582,R,ugm-3,44.07933,R,ugm-3,76.73246,R,ugm-3
81,04-01-2019,10:00,40.29199,R,ugm-3,52.66927,R,ugm-3,114.44946,R,ugm-3
82,04-01-2019,11:00,25.13177,R,ugm-3,45.95743,R,ugm-3,84.49227,R,ugm-3
83,04-01-2019,12:00,15.24719,R,ugm-3,29.44057,R,ugm-3,52.81926,R,ugm-3
84,04-01-2019,13:00,11.94266,R,ugm-3,28.4789,R,ugm-3,46.79073,R,ugm-3
85,04-01-2019,14:00,13.27607,R,ugm-3,27.82558,R,ugm-3,48.18193,R,ugm-3
86,04-01-2019,15:00,14.20365,R,ugm-3,30.85514,R,ugm-3,52.63377,R,ugm-3
87,04-01-2019,16:00,8.40624,R,ugm-3,29.12488,R,ugm-3,42.01427,R,ugm-3
88,04-01-2019,17:00,9.6237,R,ugm-3,42.23673,R,ugm-3,56.99287,R,ugm-3
89,04-01-2019,18:00,10.26142,R,ugm-3,56.23751,R,ugm-3,71.97146,R,ugm-3
90,04-01-2019,19:00,17.82703,R,ugm-3,61.84158,R,ugm-3,89.17598,R,ugm-3
91,04-01-2019,20:00,16.60958,R,ugm-3,58.74637,R,ugm-3,84.21403,R,ugm-3
92,04-01-2019,21:00,16.26173,R,ugm-3,57.10017,R,ugm-3,82.03448,R,ugm-3
93,04-01-2019,22:00,12.17456,R,ugm-3,53.02582,R,ugm-3,71.69322,R,ugm-3
94,04-01-2019,23:00,11.59482,R,ugm-3,51.87432,R,ugm-3,69.65279,R,ugm-3
95,04-01-2019,24:00,9.44978,R,ugm-3,49.73766,R,ugm-3,64.22711,R,ugm-3
96,05-01-2019,01:00,8.35512,R,ugm-3,45.11822,R,ugm-3,57.92923,R,ugm-3
97,05-01-2019,02:00,4.27382,R,ugm-3,30.31658,R,ugm-3,36.86967,R,ugm-3
98,05-01-2019,03:00,3.69628,R,ugm-3,30.59999,R,ugm-3,36.26753,R,ugm-3
99,05-01-2019,04:00,5.11126,R,ugm-3,31.58005,R,ugm-3,39.4172,R,ugm-3
100,05-01-2019,05:00,5.51554,R,ugm-3,28.0884,R,ugm-3,36.54544,R,ugm-3
101,05-01-2019,06:00,5.80431,R,ugm-3,22.55057,R,ugm-3,31.45039,R,ugm-3
102,05-01-2019,07:00,7.04603,R,ugm-3,25.83432,R,ugm-3,36.63808,R,ugm-3
103,05-01-2019,08:00,6.35297,R,ugm-3,24.72001,R,ugm-3,34.4611,R,ugm-3
104,05-01-2019,09:00,7.47918,R,ugm-3,24.93857,R,ugm-3,36.40649,R,ugm-3
105,05-01-2019,10:00,8.63427,R,ugm-3,23.2601,R,ugm-3,36.49912,R,ugm-3
106,05-01-2019,11:00,11.72412,R,ugm-3,24.08063,R,ugm-3,42.05737,R,ugm-3
107,05-01-2019,12:00,9.47171,R,ugm-3,23.13401,R,ugm-3,37.65709,R,ugm-3
108,05-01-2019,13:00,9.90486,R,ugm-3,27.10171,R,ugm-3,42.28896,R,ugm-3
109,05-01-2019,14:00,10.02037,R,ugm-3,26.50773,R,ugm-3,41.87209,R,ugm-3
110,05-01-2019,15:00,9.90486,R,ugm-3,30.5293,R,ugm-3,45.71654,R,ugm-3
111,05-01-2019,16:00,10.28027,R,ugm-3,32.36226,R,ugm-3,48.12511,R,ugm-3
112,05-01-2019,17:00,5.34227,R,ugm-3,35.30187,R,ugm-3,43.49324,R,ugm-3
113,05-01-2019,18:00,6.15083,R,ugm-3,37.11913,R,ugm-3,46.55028,R,ugm-3
114,05-01-2019,19:00,9.06743,R,ugm-3,47.93225,R,ugm-3,61.83544,R,ugm-3
115,05-01-2019,20:00,8.92304,R,ugm-3,52.83183,R,ugm-3,66.51363,R,ugm-3
116,05-01-2019,21:00,9.41395,R,ugm-3,51.52328,R,ugm-3,65.95781,R,ugm-3
117,05-01-2019,22:00,8.98079,R,ugm-3,44.6375,R,ugm-3,58.40786,R,ugm-3
118,05-01-2019,23:00,7.10378,R,ugm-3,41.58676,R,ugm-3,52.47907,R,ugm-3
119,05-01-2019,24:00,10.22251,R,ugm-3,47.41175,R,ugm-3,63.08605,R,ugm-3
120,06-01-2019,01:00,14.72884,R,ugm-3,54.89288,R,ugm-3,77.47678,R,ugm-3
121,06-01-2019,02:00,8.86032,R,ugm-3,47.35948,R,ugm-3,60.94511,R,ugm-3
122,06-01-2019,03:00,8.71648,R,ugm-3,44.78877,R,ugm-3,58.15385,R,ugm-3
123,06-01-2019,04:00,4.54523,R,ugm-3,34.52956,R,ugm-3,41.49881,R,ugm-3
124,06-01-2019,05:00,4.63153,R,ugm-3,30.14094,R,ugm-3,37.24252,R,ugm-3
125,06-01-2019,06:00,5.06304,R,ugm-3,26.28709,R,ugm-3,34.05031,R,ugm-3
126,06-01-2019,07:00,4.37262,R,ugm-3,24.0147,R,ugm-3,30.7193,R,ugm-3
127,06-01-2019,08:00,4.60276,R,ugm-3,25.46612,R,ugm-3,32.52359,R,ugm-3
128,06-01-2019,09:00,3.85481,R,ugm-3,28.78737,R,ugm-3,34.698,R,ugm-3
129,06-01-2019,10:00,6.55894,R,ugm-3,30.37784,R,ugm-3,40.43474,R,ugm-3
130,06-01-2019,11:00,9.17676,R,ugm-3,32.37823,R,ugm-3,46.44906,R,ugm-3
131,06-01-2019,12:00,7.56579,R,ugm-3,24.94785,R,ugm-3,36.54856,R,ugm-3
132,06-01-2019,13:00,7.50826,R,ugm-3,25.40618,R,ugm-3,36.91867,R,ugm-3
133,06-01-2019,14:00,8.63018,R,ugm-3,27.15572,R,ugm-3,40.38847,R,ugm-3
134,06-01-2019,15:00,8.11237,R,ugm-3,31.09564,R,ugm-3,43.53443,R,ugm-3
135,06-01-2019,16:00,8.05483,R,ugm-3,31.92408,R,ugm-3,44.27465,R,ugm-3
136,06-01-2019,17:00,8.86032,R,ugm-3,40.26567,R,ugm-3,53.8513,R,ugm-3
137,06-01-2019,18:00,4.51646,R,ugm-3,37.44204,R,ugm-3,44.36718,R,ugm-3
138,06-01-2019,19:00,7.85346,R,ugm-3,32.9268,R,ugm-3,44.96861,R,ugm-3
139,06-01-2019,20:00,6.35756,R,ugm-3,38.08885,R,ugm-3,47.83698,R,ugm-3
140,06-01-2019,21:00,9.34936,R,ugm-3,42.80056,R,ugm-3,57.13604,R,ugm-3
141,06-01-2019,22:00,7.85346,R,ugm-3,43.15115,R,ugm-3,55.19295,R,ugm-3
142,06-01-2019,23:00,14.46993,R,ugm-3,46.74644,R,ugm-3,68.93336,R,ugm-3
143,06-01-2019,24:00,11.85211,R,ugm-3,48.90982,R,ugm-3,67.0828,R,ugm-3
144,07-01-2019,01:00,14.55794,R,ugm-3,41.75506,R,ugm-3,64.07692,R,ugm-3
145,07-01-2019,02:00,6.18999,R,ugm-3,36.34846,R,ugm-3,45.83965,R,ugm-3
146,07-01-2019,03:00,3.15231,R,ugm-3,23.16937,R,ugm-3,28.00285,R,ugm-3
147,07-01-2019,04:00,2.29259,R,ugm-3,19.31215,R,ugm-3,22.8274,R,ugm-3
148,07-01-2019,05:00,2.77976,R,ugm-3,17.50234,R,ugm-3,21.76459,R,ugm-3
149,07-01-2019,06:00,9.48559,R,ugm-3,24.4563,R,ugm-3,39.00067,R,ugm-3
150,07-01-2019,07:00,22.23811,R,ugm-3,41.63911,R,ugm-3,75.73708,R,ugm-3
151,07-01-2019,08:00,27.45375,R,ugm-3,51.89459,R,ugm-3,93.98976,R,ugm-3
152,07-01-2019,09:00,20.28941,R,ugm-3,51.32743,R,ugm-3,82.43743,R,ugm-3
153,07-01-2019,10:00,,,,,,,,,
154,07-01-2019,11:00,17.53831,R,ugm-3,39.37247,R,ugm-3,66.26416,R,ugm-3
155,07-01-2019,12:00,16.22007,R,ugm-3,36.77281,R,ugm-3,61.64323,R,ugm-3
156,07-01-2019,13:00,15.73289,R,ugm-3,35.67143,R,ugm-3,59.79486,R,ugm-3
157,07-01-2019,14:00,12.92447,R,ugm-3,33.87798,R,ugm-3,53.69523,R,ugm-3
158,07-01-2019,15:00,14.90183,R,ugm-3,33.48001,R,ugm-3,56.32916,R,ugm-3
159,07-01-2019,16:00,14.41465,R,ugm-3,38.80172,R,ugm-3,60.90388,R,ugm-3
160,07-01-2019,17:00,14.32868,R,ugm-3,39.76531,R,ugm-3,61.73565,R,ugm-3
161,07-01-2019,18:00,9.42827,R,ugm-3,36.41998,R,ugm-3,50.87646,R,ugm-3
162,07-01-2019,19:00,6.24731,R,ugm-3,28.12774,R,ugm-3,37.7068,R,ugm-3
163,07-01-2019,20:00,9.82948,R,ugm-3,32.84741,R,ugm-3,47.91907,R,ugm-3
164,07-01-2019,21:00,4.75712,R,ugm-3,21.81772,R,ugm-3,29.11187,R,ugm-3
165,07-01-2019,22:00,3.63949,R,ugm-3,16.23033,R,ugm-3,21.8108,R,ugm-3
166,07-01-2019,23:00,3.38157,R,ugm-3,12.05108,R,ugm-3,17.23608,R,ugm-3
167,07-01-2019,24:00,2.92305,R,ugm-3,9.70431,R,ugm-3,14.18626,R,ugm-3
168,08-01-2019,01:00,2.75614,R,ugm-3,7.88979,R,ugm-3,12.11581,R,ugm-3
169,08-01-2019,02:00,1.99054,R,ugm-3,6.48062,R,ugm-3,9.53274,R,ugm-3
170,08-01-2019,03:00,0.89,R,ugm-3,5.64653,R,ugm-3,7.01118,R,ugm-3
171,08-01-2019,04:00,1.4642,R,ugm-3,4.07421,R,ugm-3,6.31928,R,ugm-3
172,08-01-2019,05:00,1.37807,R,ugm-3,5.54394,R,ugm-3,7.65694,R,ugm-3
173,08-01-2019,06:00,2.55517,R,ugm-3,6.64502,R,ugm-3,10.56289,R,ugm-3
174,08-01-2019,07:00,4.10549,R,ugm-3,12.15547,R,ugm-3,18.45047,R,ugm-3
175,08-01-2019,08:00,6.91905,R,ugm-3,23.89331,R,ugm-3,34.50237,R,ugm-3
176,08-01-2019,09:00,6.74679,R,ugm-3,29.46195,R,ugm-3,39.80688,R,ugm-3
177,08-01-2019,10:00,9.41679,R,ugm-3,30.81088,R,ugm-3,45.24977,R,ugm-3
178,08-01-2019,11:00,13.40745,R,ugm-3,26.62927,R,ugm-3,47.18707,R,ugm-3
179,08-01-2019,12:00,7.89518,R,ugm-3,18.93714,R,ugm-3,31.04291,R,ugm-3
180,08-01-2019,13:00,7.89518,R,ugm-3,18.70651,R,ugm-3,30.81228,R,ugm-3
181,08-01-2019,14:00,7.20614,R,ugm-3,18.47148,R,ugm-3,29.52074,R,ugm-3
182,08-01-2019,15:00,7.9526,R,ugm-3,20.46351,R,ugm-3,32.65732,R,ugm-3
183,08-01-2019,16:00,10.3355,R,ugm-3,28.75645,R,ugm-3,44.604,R,ugm-3
184,08-01-2019,17:00,10.19196,R,ugm-3,41.10773,R,ugm-3,56.73518,R,ugm-3
185,08-01-2019,18:00,15.35971,R,ugm-3,52.92595,R,ugm-3,76.47718,R,ugm-3
186,08-01-2019,19:00,16.68036,R,ugm-3,54.40658,R,ugm-3,79.98277,R,ugm-3
187,08-01-2019,20:00,13.95293,R,ugm-3,52.63829,R,ugm-3,74.03249,R,ugm-3
188,08-01-2019,21:00,8.01002,R,ugm-3,36.88864,R,ugm-3,49.17049,R,ugm-3
189,08-01-2019,22:00,6.11517,R,ugm-3,33.24411,R,ugm-3,42.62058,R,ugm-3
190,08-01-2019,23:00,5.3113,R,ugm-3,34.10768,R,ugm-3,42.25157,R,ugm-3
191,08-01-2019,24:00,4.10549,R,ugm-3,32.35872,R,ugm-3,38.65373,R,ugm-3
192,09-01-2019,01:00,4.60194,R,ugm-3,27.62953,R,ugm-3,34.68573,R,ugm-3
193,09-01-2019,02:00,2.68446,R,ugm-3,14.30108,R,ugm-3,18.4172,R,ugm-3
194,09-01-2019,03:00,2.38726,R,ugm-3,12.22443,R,ugm-3,15.88484,R,ugm-3
195,09-01-2019,04:00,1.86954,R,ugm-3,10.25567,R,ugm-3,13.12226,R,ugm-3
196,09-01-2019,05:00,2.87621,R,ugm-3,11.42867,R,ugm-3,15.83879,R,ugm-3
197,09-01-2019,06:00,3.22136,R,ugm-3,13.38577,R,ugm-3,18.32512,R,ugm-3
198,09-01-2019,07:00,8.25473,R,ugm-3,23.16439,R,ugm-3,35.82146,R,ugm-3
199,09-01-2019,08:00,14.46734,R,ugm-3,33.29888,R,ugm-3,55.48182,R,ugm-3
200,09-01-2019,09:00,14.40982,R,ugm-3,40.33957,R,ugm-3,62.43432,R,ugm-3
201,09-01-2019,10:00,12.39647,R,ugm-3,33.9418,R,ugm-3,52.94946,R,ugm-3
202,09-01-2019,11:00,13.92086,R,ugm-3,34.55119,R,ugm-3,55.89621,R,ugm-3
203,09-01-2019,12:00,16.91212,R,ugm-3,38.94304,R,ugm-3,64.8746,R,ugm-3
204,09-01-2019,13:00,12.2239,R,ugm-3,32.64095,R,ugm-3,51.38399,R,ugm-3
205,09-01-2019,14:00,15.64659,R,ugm-3,37.43027,R,ugm-3,61.42137,R,ugm-3
206,09-01-2019,15:00,12.08009,R,ugm-3,36.63698,R,ugm-3,55.15952,R,ugm-3
207,09-01-2019,16:00,13.058,R,ugm-3,39.87997,R,ugm-3,59.90195,R,ugm-3
208,09-01-2019,17:00,12.79914,R,ugm-3,42.85529,R,ugm-3,62.48036,R,ugm-3
209,09-01-2019,18:00,13.57572,R,ugm-3,44.10483,R,ugm-3,64.92064,R,ugm-3
210,09-01-2019,19:00,12.88543,R,ugm-3,46.03808,R,ugm-3,65.79545,R,ugm-3
211,09-01-2019,20:00,12.97171,R,ugm-3,48.25397,R,ugm-3,68.14365,R,ugm-3
212,09-01-2019,21:00,12.56904,R,ugm-3,50.34476,R,ugm-3,69.61702,R,ugm-3
213,09-01-2019,22:00,9.20387,R,ugm-3,46.20393,R,ugm-3,60.31634,R,ugm-3
214,09-01-2019,23:00,6.78786,R,ugm-3,36.55596,R,ugm-3,46.96387,R,ugm-3
215,09-01-2019,24:00,5.6949,R,ugm-3,32.84478,R,ugm-3,41.57683,R,ugm-3
216,10-01-2019,01:00,7.9528,R,ugm-3,32.66269,R,ugm-3,44.85681,R,ugm-3
217,10-01-2019,02:00,3.53458,R,ugm-3,26.75229,R,ugm-3,32.17189,R,ugm-3
218,10-01-2019,03:00,3.42892,R,ugm-3,25.39761,R,ugm-3,30.65522,R,ugm-3
219,10-01-2019,04:00,2.73738,R,ugm-3,21.72411,R,ugm-3,25.92135,R,ugm-3
220,10-01-2019,05:00,2.21872,R,ugm-3,19.76178,R,ugm-3,23.16376,R,ugm-3
221,10-01-2019,06:00,4.75439,R,ugm-3,25.20365,R,ugm-3,32.49361,R,ugm-3
222,10-01-2019,07:00,14.9259,R,ugm-3,40.86025,R,ugm-3,63.74631,R,ugm-3
223,10-01-2019,08:00,35.58588,R,ugm-3,56.75049,R,ugm-3,111.31475,R,ugm-3
224,10-01-2019,09:00,63.79526,R,ugm-3,62.71972,R,ugm-3,160.53775,R,ugm-3
225,10-01-2019,10:00,41.17589,R,ugm-3,59.20963,R,ugm-3,122.34512,R,ugm-3
226,10-01-2019,11:00,41.23352,R,ugm-3,61.78694,R,ugm-3,125.01079,R,ugm-3
227,10-01-2019,12:00,51.52029,R,ugm-3,64.99553,R,ugm-3,143.99221,R,ugm-3
228,10-01-2019,13:00,28.38226,R,ugm-3,56.48977,R,ugm-3,100.00863,R,ugm-3
229,10-01-2019,14:00,21.06339,R,ugm-3,51.99362,R,ugm-3,84.29036,R,ugm-3
230,10-01-2019,15:00,23.02277,R,ugm-3,54.50446,R,ugm-3,89.80554,R,ugm-3
231,10-01-2019,16:00,20.40065,R,ugm-3,54.80223,R,ugm-3,86.0828,R,ugm-3
232,10-01-2019,17:00,24.49231,R,ugm-3,59.42093,R,ugm-3,96.97528,R,ugm-3
233,10-01-2019,18:00,26.33644,R,ugm-3,59.3509,R,ugm-3,99.73287,R,ugm-3
234,10-01-2019,19:00,36.79609,R,ugm-3,59.95045,R,ugm-3,116.37034,R,ugm-3
235,10-01-2019,20:00,34.75026,R,ugm-3,57.38832,R,ugm-3,110.67132,R,ugm-3
236,10-01-2019,21:00,48.61003,R,ugm-3,57.18659,R,ugm-3,131.72093,R,ugm-3
237,10-01-2019,22:00,48.03374,R,ugm-3,56.09395,R,ugm-3,129.74465,R,ugm-3
238,10-01-2019,23:00,24.52112,R,ugm-3,48.57619,R,ugm-3,86.17472,R,ugm-3
239,10-01-2019,24:00,9.27826,R,ugm-3,40.55767,R,ugm-3,54.78414,R,ugm-3
240,11-01-2019,01:00,5.54244,R,ugm-3,31.87321,R,ugm-3,40.37149,R,ugm-3
241,11-01-2019,02:00,3.23309,R,ugm-3,22.9357,R,ugm-3,27.89303,R,ugm-3
242,11-01-2019,03:00,3.83929,R,ugm-3,21.18042,R,ugm-3,27.06725,R,ugm-3
243,11-01-2019,04:00,3.55062,R,ugm-3,20.06323,R,ugm-3,25.50744,R,ugm-3
244,11-01-2019,05:00,4.8785,R,ugm-3,22.5231,R,ugm-3,30.00336,R,ugm-3
245,11-01-2019,06:00,6.98578,R,ugm-3,25.89822,R,ugm-3,36.6096,R,ugm-3
246,11-01-2019,07:00,14.23136,R,ugm-3,32.81803,R,ugm-3,54.63914,R,ugm-3
247,11-01-2019,08:00,19.42739,R,ugm-3,43.01806,R,ugm-3,72.80631,R,ugm-3
248,11-01-2019,09:00,27.30804,R,ugm-3,46.85377,R,ugm-3,88.72552,R,ugm-3
249,11-01-2019,10:00,18.35932,R,ugm-3,42.17841,R,ugm-3,70.32897,R,ugm-3
250,11-01-2019,11:00,21.88107,R,ugm-3,43.24707,R,ugm-3,76.79758,R,ugm-3
251,11-01-2019,12:00,15.79017,R,ugm-3,36.52949,R,ugm-3,60.74074,R,ugm-3
252,11-01-2019,13:00,19.88926,R,ugm-3,41.11708,R,ugm-3,71.61352,R,ugm-3
253,11-01-2019,14:00,33.54328,R,ugm-3,54.86398,R,ugm-3,106.2963,R,ugm-3
254,11-01-2019,15:00,21.30374,R,ugm-3,42.84776,R,ugm-3,75.51303,R,ugm-3
255,11-01-2019,16:00,12.81688,R,ugm-3,40.35443,R,ugm-3,60.00671,R,ugm-3
256,11-01-2019,17:00,13.39422,R,ugm-3,49.05743,R,ugm-3,69.59494,R,ugm-3
257,11-01-2019,18:00,13.91382,R,ugm-3,59.86751,R,ugm-3,81.20174,R,ugm-3
258,11-01-2019,19:00,22.05428,R,ugm-3,65.00231,R,ugm-3,98.81839,R,ugm-3
259,11-01-2019,20:00,7.67858,R,ugm-3,51.16916,R,ugm-3,62.94282,R,ugm-3
260,11-01-2019,21:00,4.58983,R,ugm-3,42.37156,R,ugm-3,49.4092,R,ugm-3
261,11-01-2019,22:00,7.07238,R,ugm-3,39.20731,R,ugm-3,50.05147,R,ugm-3
262,11-01-2019,23:00,5.68677,R,ugm-3,40.87311,R,ugm-3,49.5927,R,ugm-3
263,11-01-2019,24:00,11.17147,R,ugm-3,49.98825,R,ugm-3,67.1176,R,ugm-3
264,12-01-2019,01:00,9.75542,R,ugm-3,44.45138,R,ugm-3,59.40948,R,ugm-3
265,12-01-2019,02:00,6.16943,R,ugm-3,33.5252,R,ugm-3,42.98486,R,ugm-3
266,12-01-2019,03:00,4.28005,R,ugm-3,27.04981,R,ugm-3,33.61246,R,ugm-3
267,12-01-2019,04:00,4.91627,R,ugm-3,21.99866,R,ugm-3,29.53683,R,ugm-3
268,12-01-2019,05:00,5.92844,R,ugm-3,19.80557,R,ugm-3,28.89572,R,ugm-3
269,12-01-2019,06:00,4.82951,R,ugm-3,18.514,R,ugm-3,25.91914,R,ugm-3
270,12-01-2019,07:00,10.09281,R,ugm-3,23.26591,R,ugm-3,38.74133,R,ugm-3
271,12-01-2019,08:00,8.67577,R,ugm-3,25.39288,R,ugm-3,38.69554,R,ugm-3
