,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Ozone,status.3,unit.3
1183,19-02-2019,08:00,9.45082,R,ugm-3,52.50995,R,ugm-3,67.001,R,ugm-3,14.6684,R,ugm-3
1184,19-02-2019,09:00,14.47785,R,ugm-3,47.49144,R,ugm-3,69.6905,R,ugm-3,23.34969,R,ugm-3
1185,19-02-2019,10:00,18.70055,R,ugm-3,46.00611,R,ugm-3,74.67989,R,ugm-3,26.39313,R,ugm-3
1186,19-02-2019,11:00,11.32758,R,ugm-3,36.14785,R,ugm-3,53.51655,R,ugm-3,41.31099,R,ugm-3
1187,19-02-2019,12:00,8.1773,R,ugm-3,32.01434,R,ugm-3,44.55269,R,ugm-3,48.44562,R,ugm-3
1188,19-02-2019,13:00,3.25081,R,ugm-3,17.69811,R,ugm-3,22.68263,R,ugm-3,64.76047,R,ugm-3
1189,19-02-2019,14:00,3.11676,R,ugm-3,12.03824,R,ugm-3,16.8172,R,ugm-3,70.89724,R,ugm-3
1190,19-02-2019,15:00,2.14487,R,ugm-3,14.39816,R,ugm-3,17.68691,R,ugm-3,69.35058,R,ugm-3
1191,19-02-2019,16:00,2.14487,R,ugm-3,17.54924,R,ugm-3,20.83798,R,ugm-3,67.50455,R,ugm-3
1192,19-02-2019,17:00,1.37406,R,ugm-3,20.6014,R,ugm-3,22.70825,R,ugm-3,63.31358,R,ugm-3
1193,19-02-2019,18:00,1.50811,R,ugm-3,27.43625,R,ugm-3,29.74865,R,ugm-3,57.97509,R,ugm-3
1194,19-02-2019,19:00,2.04433,R,ugm-3,32.66474,R,ugm-3,35.79932,R,ugm-3,53.78412,R,ugm-3
1195,19-02-2019,20:00,1.7427,R,ugm-3,28.55541,R,ugm-3,31.22752,R,ugm-3,56.67788,R,ugm-3
1196,19-02-2019,21:00,1.03892,R,ugm-3,24.66385,R,ugm-3,26.25683,R,ugm-3,58.47401,R,ugm-3
1197,19-02-2019,22:00,0.70378,R,ugm-3,19.4333,R,ugm-3,20.51242,R,ugm-3,64.26154,R,ugm-3
1198,19-02-2019,23:00,1.13946,R,ugm-3,17.71977,R,ugm-3,19.46692,R,ugm-3,65.10971,R,ugm-3
1199,19-02-2019,24:00,0.43568,R,ugm-3,16.49861,R,ugm-3,17.16663,R,ugm-3,63.36348,R,ugm-3
1200,20-02-2019,01:00,1.07276,R,ugm-3,14.45038,R,ugm-3,16.09525,R,ugm-3,62.79803,R,ugm-3
1201,20-02-2019,02:00,0.44698,R,ugm-3,10.2537,R,ugm-3,10.93906,R,ugm-3,66.52333,R,ugm-3
1202,20-02-2019,03:00,0.53638,R,ugm-3,9.82537,R,ugm-3,10.6478,R,ugm-3,61.51745,R,ugm-3
1203,20-02-2019,04:00,0.90514,R,ugm-3,7.79136,R,ugm-3,9.17922,R,ugm-3,58.5239,R,ugm-3
1204,20-02-2019,05:00,0.77105,R,ugm-3,10.30384,R,ugm-3,11.48609,R,ugm-3,52.33723,R,ugm-3
1205,20-02-2019,06:00,0.90514,R,ugm-3,11.90533,R,ugm-3,13.29319,R,ugm-3,51.83831,R,ugm-3
1206,20-02-2019,07:00,1.20685,R,ugm-3,18.58081,R,ugm-3,20.43129,R,ugm-3,46.00089,R,ugm-3
1207,20-02-2019,08:00,3.08418,R,ugm-3,27.64459,R,ugm-3,32.3736,R,ugm-3,38.51701,R,ugm-3
1208,20-02-2019,09:00,4.79389,R,ugm-3,26.39841,R,ugm-3,33.74893,R,ugm-3,41.51056,R,ugm-3
1209,20-02-2019,10:00,4.62627,R,ugm-3,19.401,R,ugm-3,26.49452,R,ugm-3,50.04218,R,ugm-3
1210,20-02-2019,11:00,3.92227,R,ugm-3,15.5613,R,ugm-3,21.57537,R,ugm-3,57.12691,R,ugm-3
1211,20-02-2019,12:00,3.15123,R,ugm-3,12.63056,R,ugm-3,17.46238,R,ugm-3,62.96434,R,ugm-3
1212,20-02-2019,13:00,2.84951,R,ugm-3,11.03077,R,ugm-3,15.39996,R,ugm-3,67.80391,R,ugm-3
1213,20-02-2019,14:00,2.07847,R,ugm-3,9.32888,R,ugm-3,12.51582,R,ugm-3,72.84305,R,ugm-3
1214,20-02-2019,15:00,1.20685,R,ugm-3,9.01715,R,ugm-3,10.86763,R,ugm-3,74.58929,R,ugm-3
1215,20-02-2019,16:00,1.74323,R,ugm-3,13.49969,R,ugm-3,16.1726,R,ugm-3,72.5437,R,ugm-3
1216,20-02-2019,17:00,1.57561,R,ugm-3,13.98224,R,ugm-3,16.39815,R,ugm-3,71.89509,R,ugm-3
1217,20-02-2019,18:00,1.17333,R,ugm-3,20.87856,R,ugm-3,22.67764,R,ugm-3,65.65853,R,ugm-3
1218,20-02-2019,19:00,1.64266,R,ugm-3,29.15519,R,ugm-3,31.6739,R,ugm-3,54.93164,R,ugm-3
1219,20-02-2019,20:00,1.87733,R,ugm-3,31.23651,R,ugm-3,34.11504,R,ugm-3,48.19616,R,ugm-3
1220,20-02-2019,21:00,1.87733,R,ugm-3,29.58024,R,ugm-3,32.45876,R,ugm-3,47.54755,R,ugm-3
1221,20-02-2019,22:00,1.64266,R,ugm-3,25.78921,R,ugm-3,28.30792,R,ugm-3,50.34153,R,ugm-3
1222,20-02-2019,23:00,1.47504,R,ugm-3,22.90578,R,ugm-3,25.16748,R,ugm-3,52.33723,R,ugm-3
1223,20-02-2019,24:00,0.90514,R,ugm-3,18.37015,R,ugm-3,19.75802,R,ugm-3,55.92949,R,ugm-3
1224,21-02-2019,01:00,0.67068,R,ugm-3,15.45773,R,ugm-3,16.48609,R,ugm-3,57.8753,R,ugm-3
1225,21-02-2019,02:00,0.53654,R,ugm-3,12.53722,R,ugm-3,13.3599,R,ugm-3,57.21007,R,ugm-3
1226,21-02-2019,03:00,0.26827,R,ugm-3,10.25943,R,ugm-3,10.67078,R,ugm-3,58.12476,R,ugm-3
1227,21-02-2019,04:00,0.63714,R,ugm-3,9.61436,R,ugm-3,10.5913,R,ugm-3,57.77552,R,ugm-3
1228,21-02-2019,05:00,0.63714,R,ugm-3,8.59884,R,ugm-3,9.57577,R,ugm-3,60.91874,R,ugm-3
1229,21-02-2019,06:00,0.80481,R,ugm-3,12.97994,R,ugm-3,14.21396,R,ugm-3,56.67788,R,ugm-3
1230,21-02-2019,07:00,1.54256,R,ugm-3,17.72947,R,ugm-3,20.09469,R,ugm-3,51.28949,R,ugm-3
1231,21-02-2019,08:00,2.61564,R,ugm-3,29.79809,R,ugm-3,33.80868,R,ugm-3,43.40648,R,ugm-3
1232,21-02-2019,09:00,4.02406,R,ugm-3,37.85472,R,ugm-3,44.02486,R,ugm-3,38.06798,R,ugm-3
1233,21-02-2019,10:00,3.35338,R,ugm-3,27.01138,R,ugm-3,32.15316,R,ugm-3,49.99229,R,ugm-3
1234,21-02-2019,11:00,4.2588,R,ugm-3,27.59025,R,ugm-3,34.12031,R,ugm-3,51.38928,R,ugm-3
1235,21-02-2019,12:00,4.49353,R,ugm-3,23.52581,R,ugm-3,30.4158,R,ugm-3,54.28304,R,ugm-3
1236,21-02-2019,13:00,5.56662,R,ugm-3,22.39265,R,ugm-3,30.928,R,ugm-3,55.8796,R,ugm-3
1237,21-02-2019,14:00,4.46,R,ugm-3,21.76235,R,ugm-3,28.60091,R,ugm-3,58.72347,R,ugm-3
1238,21-02-2019,15:00,4.19173,R,ugm-3,21.49779,R,ugm-3,27.92502,R,ugm-3,59.77122,R,ugm-3
1239,21-02-2019,16:00,3.28632,R,ugm-3,22.25513,R,ugm-3,27.29408,R,ugm-3,60.71917,R,ugm-3
1240,21-02-2019,17:00,1.84436,R,ugm-3,24.99545,R,ugm-3,27.82343,R,ugm-3,60.02068,R,ugm-3
1241,21-02-2019,18:00,2.74977,R,ugm-3,48.55719,R,ugm-3,52.77345,R,ugm-3,37.21981,R,ugm-3
1242,21-02-2019,19:00,3.72225,R,ugm-3,55.38886,R,ugm-3,61.09624,R,ugm-3,25.69464,R,ugm-3
1243,21-02-2019,20:00,2.3809,R,ugm-3,42.36085,R,ugm-3,46.01152,R,ugm-3,31.63185,R,ugm-3
1244,21-02-2019,21:00,2.81684,R,ugm-3,40.32544,R,ugm-3,44.64454,R,ugm-3,32.03099,R,ugm-3
1245,21-02-2019,22:00,2.3809,R,ugm-3,38.99359,R,ugm-3,42.64426,R,ugm-3,31.58195,R,ugm-3
1246,21-02-2019,23:00,1.81083,R,ugm-3,42.31311,R,ugm-3,45.08967,R,ugm-3,27.39098,R,ugm-3
1247,21-02-2019,24:00,2.0791,R,ugm-3,40.01214,R,ugm-3,43.20004,R,ugm-3,23.89851,R,ugm-3
1248,22-02-2019,01:00,1.61011,R,ugm-3,37.05578,R,ugm-3,39.52458,R,ugm-3,22.28532,R,ugm-3
1249,22-02-2019,02:00,0.80506,R,ugm-3,22.59152,R,ugm-3,23.82592,R,ugm-3,35.0578,R,ugm-3
1250,22-02-2019,03:00,1.00632,R,ugm-3,20.20125,R,ugm-3,21.74426,R,ugm-3,36.27185,R,ugm-3
1251,22-02-2019,04:00,1.00632,R,ugm-3,17.47434,R,ugm-3,19.01735,R,ugm-3,36.6211,R,ugm-3
1252,22-02-2019,05:00,0.93923,R,ugm-3,19.34642,R,ugm-3,20.78655,R,ugm-3,34.07658,R,ugm-3
1253,22-02-2019,06:00,1.64366,R,ugm-3,23.45655,R,ugm-3,25.97678,R,ugm-3,29.48647,R,ugm-3
1254,22-02-2019,07:00,1.84492,R,ugm-3,30.4055,R,ugm-3,33.23434,R,ugm-3,22.25206,R,ugm-3
1255,22-02-2019,08:00,5.90374,R,ugm-3,44.64152,R,ugm-3,53.6938,R,ugm-3,15.76603,R,ugm-3
1256,22-02-2019,09:00,16.90616,R,ugm-3,52.76689,R,ugm-3,78.68931,R,ugm-3,10.27786,R,ugm-3
1257,22-02-2019,10:00,26.83517,R,ugm-3,51.11809,R,ugm-3,92.26478,R,ugm-3,12.6228,R,ugm-3
1258,22-02-2019,11:00,31.93386,R,ugm-3,52.56478,R,ugm-3,101.52934,R,ugm-3,15.36689,R,ugm-3
1259,22-02-2019,12:00,38.67619,R,ugm-3,61.85513,R,ugm-3,121.1578,R,ugm-3,14.81807,R,ugm-3
1260,22-02-2019,13:00,44.84828,R,ugm-3,69.01237,R,ugm-3,137.77878,R,ugm-3,14.86797,R,ugm-3
1261,22-02-2019,14:00,41.15845,R,ugm-3,73.64719,R,ugm-3,136.75592,R,ugm-3,15.61635,R,ugm-3
1262,22-02-2019,15:00,23.14534,R,ugm-3,60.19081,R,ugm-3,95.67983,R,ugm-3,21.3041,R,ugm-3
1263,22-02-2019,16:00,25.19152,R,ugm-3,64.71542,R,ugm-3,103.34188,R,ugm-3,17.36259,R,ugm-3
1264,22-02-2019,17:00,9.62712,R,ugm-3,60.43146,R,ugm-3,75.19284,R,ugm-3,21.80302,R,ugm-3
1265,22-02-2019,18:00,21.46814,R,ugm-3,66.30285,R,ugm-3,99.2202,R,ugm-3,6.33635,R,ugm-3
1266,22-02-2019,19:00,39.58188,R,ugm-3,69.06446,R,ugm-3,129.75583,R,ugm-3,2.44473,R,ugm-3
1267,22-02-2019,20:00,45.18372,R,ugm-3,67.35152,R,ugm-3,136.63226,R,ugm-3,2.6443,R,ugm-3
1268,22-02-2019,21:00,35.0199,R,ugm-3,60.82192,R,ugm-3,114.51835,R,ugm-3,2.44473,R,ugm-3
1269,22-02-2019,22:00,23.71558,R,ugm-3,55.05217,R,ugm-3,91.41555,R,ugm-3,2.49463,R,ugm-3
1270,22-02-2019,23:00,16.50363,R,ugm-3,51.38068,R,ugm-3,76.6859,R,ugm-3,1.79613,R,ugm-3
1271,22-02-2019,24:00,17.17451,R,ugm-3,48.05898,R,ugm-3,74.39287,R,ugm-3,1.9957,R,ugm-3
1272,23-02-2019,01:00,17.80605,R,ugm-3,46.25456,R,ugm-3,73.55678,R,ugm-3,2.19527,R,ugm-3
1273,23-02-2019,02:00,11.4084,R,ugm-3,43.17903,R,ugm-3,60.67166,R,ugm-3,1.59656,R,ugm-3
1274,23-02-2019,03:00,13.05255,R,ugm-3,42.39629,R,ugm-3,62.40992,R,ugm-3,1.84602,R,ugm-3
1275,23-02-2019,04:00,14.73025,R,ugm-3,41.8985,R,ugm-3,64.48458,R,ugm-3,1.9957,R,ugm-3
1276,23-02-2019,05:00,13.22032,R,ugm-3,41.53883,R,ugm-3,61.8097,R,ugm-3,2.04559,R,ugm-3
1277,23-02-2019,06:00,16.84416,R,ugm-3,40.48714,R,ugm-3,66.31449,R,ugm-3,1.74624,R,ugm-3
1278,23-02-2019,07:00,24.1254,R,ugm-3,41.9137,R,ugm-3,78.90547,R,ugm-3,1.94581,R,ugm-3
1279,23-02-2019,08:00,20.06536,R,ugm-3,41.47196,R,ugm-3,72.23841,R,ugm-3,1.94581,R,ugm-3
1280,23-02-2019,09:00,25.40046,R,ugm-3,39.28028,R,ugm-3,78.22711,R,ugm-3,3.54237,R,ugm-3
1281,23-02-2019,10:00,34.79561,R,ugm-3,41.48853,R,ugm-3,94.84105,R,ugm-3,5.73764,R,ugm-3
1282,23-02-2019,11:00,38.58722,R,ugm-3,41.45149,R,ugm-3,100.61774,R,ugm-3,7.68345,R,ugm-3
1283,23-02-2019,12:00,39.56029,R,ugm-3,40.42569,R,ugm-3,101.08396,R,ugm-3,10.02839,R,ugm-3
1284,23-02-2019,13:00,28.5881,R,ugm-3,40.21194,R,ugm-3,84.04642,R,ugm-3,13.62065,R,ugm-3
1285,23-02-2019,14:00,12.51568,R,ugm-3,35.44796,R,ugm-3,54.63841,R,ugm-3,26.09378,R,ugm-3
1286,23-02-2019,15:00,3.55674,R,ugm-3,19.22132,R,ugm-3,24.6749,R,ugm-3,48.24605,R,ugm-3
1287,23-02-2019,16:00,2.71788,R,ugm-3,19.22951,R,ugm-3,23.39687,R,ugm-3,52.38713,R,ugm-3
1288,23-02-2019,17:00,2.71788,R,ugm-3,26.39705,R,ugm-3,30.56441,R,ugm-3,46.05078,R,ugm-3
1289,23-02-2019,18:00,2.61722,R,ugm-3,43.14011,R,ugm-3,47.15312,R,ugm-3,29.33679,R,ugm-3
1290,23-02-2019,19:00,4.56336,R,ugm-3,57.83059,R,ugm-3,64.82764,R,ugm-3,15.01764,R,ugm-3
1291,23-02-2019,20:00,41.50643,R,ugm-3,63.29999,R,ugm-3,126.9423,R,ugm-3,4.14108,R,ugm-3
1292,23-02-2019,21:00,59.6592,R,ugm-3,64.56686,R,ugm-3,156.04303,R,ugm-3,2.84387,R,ugm-3
1293,23-02-2019,22:00,68.81947,R,ugm-3,65.38669,R,ugm-3,170.90841,R,ugm-3,2.34495,R,ugm-3
1294,23-02-2019,23:00,93.88439,R,ugm-3,62.73482,R,ugm-3,206.68888,R,ugm-3,2.6443,R,ugm-3
1295,23-02-2019,24:00,98.61552,R,ugm-3,56.80481,R,ugm-3,208.01316,R,ugm-3,2.79398,R,ugm-3
1296,24-02-2019,01:00,100.60324,R,ugm-3,58.53184,R,ugm-3,212.788,R,ugm-3,2.19527,R,ugm-3
1297,24-02-2019,02:00,91.74228,R,ugm-3,54.90734,R,ugm-3,195.57688,R,ugm-3,2.52789,R,ugm-3
1298,24-02-2019,03:00,89.3816,R,ugm-3,49.54351,R,ugm-3,186.59338,R,ugm-3,2.74409,R,ugm-3
1299,24-02-2019,04:00,89.34803,R,ugm-3,42.80166,R,ugm-3,179.80007,R,ugm-3,2.89377,R,ugm-3
1300,24-02-2019,05:00,61.52327,R,ugm-3,39.699,R,ugm-3,134.03337,R,ugm-3,2.94366,R,ugm-3
1301,24-02-2019,06:00,41.82106,R,ugm-3,33.52146,R,ugm-3,97.64618,R,ugm-3,2.34495,R,ugm-3
1302,24-02-2019,07:00,34.03415,R,ugm-3,30.8141,R,ugm-3,82.99906,R,ugm-3,1.9957,R,ugm-3
1303,24-02-2019,08:00,39.84076,R,ugm-3,30.65106,R,ugm-3,91.73938,R,ugm-3,2.6942,R,ugm-3
1304,24-02-2019,09:00,53.73636,R,ugm-3,40.46974,R,ugm-3,122.86435,R,ugm-3,3.44258,R,ugm-3
1305,24-02-2019,10:00,46.21797,R,ugm-3,45.25109,R,ugm-3,116.11766,R,ugm-3,5.9871,R,ugm-3
1306,24-02-2019,11:00,35.98088,R,ugm-3,45.40336,R,ugm-3,100.57327,R,ugm-3,9.77893,R,ugm-3
1307,24-02-2019,12:00,26.51576,R,ugm-3,46.99293,R,ugm-3,87.64986,R,ugm-3,14.81807,R,ugm-3
1308,24-02-2019,13:00,16.58074,R,ugm-3,43.93173,R,ugm-3,69.35517,R,ugm-3,26.94195,R,ugm-3
1309,24-02-2019,14:00,8.18968,R,ugm-3,31.81255,R,ugm-3,44.36988,R,ugm-3,41.71013,R,ugm-3
1310,24-02-2019,15:00,9.49868,R,ugm-3,38.22104,R,ugm-3,52.78549,R,ugm-3,39.01594,R,ugm-3
1311,24-02-2019,16:00,7.4177,R,ugm-3,40.54202,R,ugm-3,51.91567,R,ugm-3,36.02239,R,ugm-3
1312,24-02-2019,17:00,5.57167,R,ugm-3,46.1248,R,ugm-3,54.6679,R,ugm-3,29.13722,R,ugm-3
1313,24-02-2019,18:00,9.33086,R,ugm-3,62.46239,R,ugm-3,76.76951,R,ugm-3,12.07399,R,ugm-3
1314,24-02-2019,19:00,24.36765,R,ugm-3,66.11649,R,ugm-3,103.47969,R,ugm-3,3.14323,R,ugm-3
1315,24-02-2019,20:00,28.09328,R,ugm-3,69.66567,R,ugm-3,112.74143,R,ugm-3,3.44258,R,ugm-3
1316,24-02-2019,21:00,63.67138,R,ugm-3,65.6303,R,ugm-3,163.25839,R,ugm-3,2.74409,R,ugm-3
1317,24-02-2019,22:00,64.91326,R,ugm-3,61.60512,R,ugm-3,161.1374,R,ugm-3,2.54452,R,ugm-3
1318,24-02-2019,23:00,71.39116,R,ugm-3,53.89079,R,ugm-3,163.35571,R,ugm-3,2.44473,R,ugm-3
1319,24-02-2019,24:00,99.11523,R,ugm-3,56.51284,R,ugm-3,208.48741,R,ugm-3,2.49463,R,ugm-3
1320,25-02-2019,01:00,108.6915,R,ugm-3,54.06448,R,ugm-3,220.72245,R,ugm-3,2.52789,R,ugm-3
1321,25-02-2019,02:00,88.54686,R,ugm-3,48.54654,R,ugm-3,184.3165,R,ugm-3,2.46136,R,ugm-3
1322,25-02-2019,03:00,72.45354,R,ugm-3,48.28944,R,ugm-3,159.38331,R,ugm-3,3.09334,R,ugm-3
1323,25-02-2019,04:00,64.86573,R,ugm-3,42.20581,R,ugm-3,141.6652,R,ugm-3,3.09334,R,ugm-3
1324,25-02-2019,05:00,53.34971,R,ugm-3,40.76315,R,ugm-3,122.56489,R,ugm-3,2.99355,R,ugm-3
1325,25-02-2019,06:00,52.61107,R,ugm-3,36.59487,R,ugm-3,117.26406,R,ugm-3,2.6443,R,ugm-3
1326,25-02-2019,07:00,63.3213,R,ugm-3,42.0064,R,ugm-3,139.09771,R,ugm-3,2.29506,R,ugm-3
1327,25-02-2019,08:00,98.37297,R,ugm-3,51.46845,R,ugm-3,202.30489,R,ugm-3,2.59441,R,ugm-3
1328,25-02-2019,09:00,116.80531,R,ugm-3,83.03592,R,ugm-3,262.13489,R,ugm-3,3.49248,R,ugm-3
1329,25-02-2019,10:00,104.21491,R,ugm-3,76.25053,R,ugm-3,236.0445,R,ugm-3,4.34065,R,ugm-3
1330,25-02-2019,11:00,97.02999,R,ugm-3,80.01251,R,ugm-3,228.78975,R,ugm-3,5.53807,R,ugm-3
1331,25-02-2019,12:00,63.62347,R,ugm-3,74.3354,R,ugm-3,171.89003,R,ugm-3,9.42968,R,ugm-3
1332,25-02-2019,13:00,26.4902,R,ugm-3,60.98552,R,ugm-3,101.60326,R,ugm-3,21.10453,R,ugm-3
1333,25-02-2019,14:00,16.3843,R,ugm-3,54.49765,R,ugm-3,79.61989,R,ugm-3,31.53206,R,ugm-3
1334,25-02-2019,15:00,13.22831,R,ugm-3,55.75889,R,ugm-3,76.04201,R,ugm-3,34.77507,R,ugm-3
1335,25-02-2019,16:00,8.69577,R,ugm-3,51.57322,R,ugm-3,64.90655,R,ugm-3,37.41938,R,ugm-3
1336,25-02-2019,17:00,5.80837,R,ugm-3,55.3478,R,ugm-3,64.25384,R,ugm-3,34.97464,R,ugm-3
1337,25-02-2019,18:00,9.80372,R,ugm-3,75.16922,R,ugm-3,90.20138,R,ugm-3,12.42323,R,ugm-3
1338,25-02-2019,19:00,22.12552,R,ugm-3,83.8307,R,ugm-3,117.75603,R,ugm-3,3.29291,R,ugm-3
1339,25-02-2019,20:00,25.78513,R,ugm-3,93.96647,R,ugm-3,133.50312,R,ugm-3,2.99355,R,ugm-3
1340,25-02-2019,21:00,35.42098,R,ugm-3,97.24705,R,ugm-3,151.55846,R,ugm-3,2.54452,R,ugm-3
1341,25-02-2019,22:00,49.62295,R,ugm-3,93.04352,R,ugm-3,169.13099,R,ugm-3,2.54452,R,ugm-3
1342,25-02-2019,23:00,71.91635,R,ugm-3,83.51702,R,ugm-3,193.78722,R,ugm-3,2.74409,R,ugm-3
1343,25-02-2019,24:00,86.08474,R,ugm-3,74.60322,R,ugm-3,206.59798,R,ugm-3,2.99355,R,ugm-3
1344,26-02-2019,01:00,84.49869,R,ugm-3,73.60402,R,ugm-3,203.16687,R,ugm-3,2.59441,R,ugm-3
1345,26-02-2019,02:00,69.0498,R,ugm-3,68.03731,R,ugm-3,173.91219,R,ugm-3,2.32832,R,ugm-3
1346,26-02-2019,03:00,57.86615,R,ugm-3,61.68079,R,ugm-3,150.40765,R,ugm-3,2.59441,R,ugm-3
1347,26-02-2019,04:00,48.36173,R,ugm-3,56.46873,R,ugm-3,130.62234,R,ugm-3,2.59441,R,ugm-3
1348,26-02-2019,05:00,49.16776,R,ugm-3,52.81976,R,ugm-3,128.20927,R,ugm-3,2.29506,R,ugm-3
1349,26-02-2019,06:00,47.38778,R,ugm-3,52.9436,R,ugm-3,125.60384,R,ugm-3,2.24516,R,ugm-3
1350,26-02-2019,07:00,55.04505,R,ugm-3,59.94017,R,ugm-3,144.34141,R,ugm-3,1.74624,R,ugm-3
1351,26-02-2019,08:00,137.62942,R,ugm-3,72.01556,R,ugm-3,283.0444,R,ugm-3,2.6443,R,ugm-3
1352,26-02-2019,09:00,147.46969,R,ugm-3,87.18474,R,ugm-3,313.30178,R,ugm-3,3.59226,R,ugm-3
1353,26-02-2019,10:00,136.08453,R,ugm-3,92.53968,R,ugm-3,301.19972,R,ugm-3,4.49033,R,ugm-3
1354,26-02-2019,11:00,109.452,R,ugm-3,90.54102,R,ugm-3,258.36508,R,ugm-3,5.93721,R,ugm-3
1355,26-02-2019,12:00,70.25885,R,ugm-3,83.73389,R,ugm-3,191.46262,R,ugm-3,9.13033,R,ugm-3
1356,26-02-2019,13:00,26.02801,R,ugm-3,61.28403,R,ugm-3,101.19309,R,ugm-3,23.99829,R,ugm-3
1357,26-02-2019,14:00,10.61271,R,ugm-3,45.14983,R,ugm-3,61.42243,R,ugm-3,42.25895,R,ugm-3
1358,26-02-2019,15:00,12.45986,R,ugm-3,53.16494,R,ugm-3,72.26979,R,ugm-3,36.5712,R,ugm-3
1359,26-02-2019,16:00,14.30701,R,ugm-3,62.41169,R,ugm-3,84.3488,R,ugm-3,27.2912,R,ugm-3
1360,26-02-2019,17:00,17.1617,R,ugm-3,76.46846,R,ugm-3,102.78269,R,ugm-3,16.16517,R,ugm-3
1361,26-02-2019,18:00,33.4502,R,ugm-3,89.2208,R,ugm-3,140.51039,R,ugm-3,4.54022,R,ugm-3
1362,26-02-2019,19:00,34.79358,R,ugm-3,91.72502,R,ugm-3,145.07442,R,ugm-3,2.79398,R,ugm-3
1363,26-02-2019,20:00,21.42693,R,ugm-3,88.36997,R,ugm-3,121.22414,R,ugm-3,2.6443,R,ugm-3
1364,26-02-2019,21:00,25.625,R,ugm-3,88.97309,R,ugm-3,128.26421,R,ugm-3,2.59441,R,ugm-3
1365,26-02-2019,22:00,41.98067,R,ugm-3,86.62375,R,ugm-3,150.99321,R,ugm-3,2.54452,R,ugm-3
1366,26-02-2019,23:00,58.03408,R,ugm-3,88.29349,R,ugm-3,177.27783,R,ugm-3,3.04344,R,ugm-3
1367,26-02-2019,24:00,65.28833,R,ugm-3,78.4792,R,ugm-3,178.58658,R,ugm-3,2.19527,R,ugm-3
1368,27-02-2019,01:00,64.86012,R,ugm-3,65.32494,R,ugm-3,164.77574,R,ugm-3,2.39484,R,ugm-3
1369,27-02-2019,02:00,60.47042,R,ugm-3,59.58012,R,ugm-3,152.30013,R,ugm-3,2.92703,R,ugm-3
1370,27-02-2019,03:00,53.54991,R,ugm-3,54.57305,R,ugm-3,136.68177,R,ugm-3,2.34495,R,ugm-3
1371,27-02-2019,04:00,55.66638,R,ugm-3,47.80357,R,ugm-3,133.15749,R,ugm-3,2.14538,R,ugm-3
1372,27-02-2019,05:00,56.20389,R,ugm-3,42.9237,R,ugm-3,129.1018,R,ugm-3,1.94581,R,ugm-3
1373,27-02-2019,06:00,70.78398,R,ugm-3,44.60976,R,ugm-3,153.14368,R,ugm-3,2.24516,R,ugm-3
1374,27-02-2019,07:00,91.07517,R,ugm-3,47.09993,R,ugm-3,186.74657,R,ugm-3,1.9957,R,ugm-3
1375,27-02-2019,08:00,124.3003,R,ugm-3,55.30919,R,ugm-3,245.90033,R,ugm-3,2.24516,R,ugm-3
1376,27-02-2019,09:00,153.9644,R,ugm-3,85.51525,R,ugm-3,321.59071,R,ugm-3,2.6443,R,ugm-3
1377,27-02-2019,10:00,159.47393,R,ugm-3,97.6781,R,ugm-3,342.20138,R,ugm-3,3.24301,R,ugm-3
1378,27-02-2019,11:00,118.18607,R,ugm-3,95.27567,R,ugm-3,276.49179,R,ugm-3,4.44043,R,ugm-3
1379,27-02-2019,12:00,67.22295,R,ugm-3,83.53471,R,ugm-3,186.60846,R,ugm-3,9.23011,R,ugm-3
1380,27-02-2019,13:00,32.51965,R,ugm-3,69.7143,R,ugm-3,119.57706,R,ugm-3,22.40173,R,ugm-3
1381,27-02-2019,14:00,14.5465,R,ugm-3,54.98863,R,ugm-3,77.29294,R,ugm-3,40.06368,R,ugm-3
1382,27-02-2019,15:00,7.25645,R,ugm-3,46.05652,R,ugm-3,57.18292,R,ugm-3,54.08347,R,ugm-3
1383,27-02-2019,16:00,6.04704,R,ugm-3,45.90703,R,ugm-3,55.17903,R,ugm-3,52.23745,R,ugm-3
1384,27-02-2019,17:00,2.85555,R,ugm-3,46.09736,R,ugm-3,50.47581,R,ugm-3,50.39143,R,ugm-3
1385,27-02-2019,18:00,48.27555,R,ugm-3,82.96059,R,ugm-3,156.98207,R,ugm-3,14.01979,R,ugm-3
1386,27-02-2019,19:00,87.41335,R,ugm-3,95.98986,R,ugm-3,230.02179,R,ugm-3,2.74409,R,ugm-3
1387,27-02-2019,20:00,85.86799,R,ugm-3,97.71844,R,ugm-3,229.38086,R,ugm-3,2.6443,R,ugm-3
1388,27-02-2019,21:00,82.64291,R,ugm-3,94.10561,R,ugm-3,220.82296,R,ugm-3,2.59441,R,ugm-3
1389,27-02-2019,22:00,37.69323,R,ugm-3,87.023,R,ugm-3,144.81847,R,ugm-3,2.84387,R,ugm-3
1390,27-02-2019,23:00,6.9205,R,ugm-3,80.77306,R,ugm-3,91.38435,R,ugm-3,6.53592,R,ugm-3
1391,27-02-2019,24:00,3.25868,R,ugm-3,66.98596,R,ugm-3,71.98254,R,ugm-3,13.12173,R,ugm-3
1392,28-02-2019,01:00,3.71893,R,ugm-3,58.20081,R,ugm-3,63.90309,R,ugm-3,7.84975,R,ugm-3
1393,28-02-2019,02:00,2.64358,R,ugm-3,41.06174,R,ugm-3,45.11517,R,ugm-3,14.56861,R,ugm-3
